Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.04,1.0,0.010000000000000007,0.96,1.04
3,1.42,1.74,0.010000000000000007,1.58,1.42
100,49.83,49.38,0.2491000000000001,50.17,49.83
200,100.06,100.32,0.5042,99.94,100.06
2000,991.68,942.39,4.7094,1008.32,991.68
10000,4975.58,4308.9,21.54430000000001,5024.42,4975.58
20000,9964.31,8534.55,42.674000000000014,10035.69,9964.31
40000,19939.9,15904.59,79.52289999999999,20060.1,19939.9
60000,29878.5,21581.27,107.90450000000003,30121.5,29878.5
80000,39883.57,25403.39,127.01490000000001,40116.43,39883.57
100000,49820.33,32966.56,164.83070000000004,50179.67,49820.33
