Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.73,1.0,0.09999999999999981,0.27,1.73
3,2.48,1.0,0.09999999999999981,0.52,2.48
100,90.24,1.0,0.09999999999999981,9.76,90.24
200,180.06,1.0,0.09999999999999981,19.94,180.06
2000,1799.17,1.0,0.09999999999999981,200.83,1799.17
10000,9002.55,1.0,0.09999999999999981,997.45,9002.55
20000,18004.21,1.0,0.09999999999999981,1995.79,18004.21
40000,36003.17,1.0,0.09999999999999981,3996.83,36003.17
60000,53994.13,1.0,0.09999999999999981,6005.87,53994.13
80000,71996.77,1.0,0.09999999999999981,8003.23,71996.77
100000,89988.87,1.0,0.09999999999999981,10011.13,89988.87
