Timestep,Iteration,Total Reward,Suboptimal Arms,Total Regret,Zeros Count,Ones Count
2,1,2,1,0.0,0,2
3,1,3,2,0.0,0,3
100,1,90,59,0.3,10,90
200,1,185,89,0.4,15,185
2000,1,1817,926,4.6,183,1817
10000,1,8983,4553,22.8,1017,8983
20000,1,17929,8188,40.9,2071,17929
40000,1,35965,19124,95.6,4035,35965
60000,1,53942,24956,124.8,6058,53942
80000,1,71750,29494,147.5,8250,71750
100000,1,89883,38889,194.4,10117,89883
2,2,2,1,0.0,0,2
3,2,3,2,0.0,0,3
100,2,85,34,0.2,15,85
200,2,178,120,0.6,22,178
2000,2,1787,981,4.9,213,1787
10000,2,8989,3960,19.8,1011,8989
20000,2,17915,9802,49.0,2085,17915
40000,2,35869,17474,87.4,4131,35869
60000,2,53804,27638,138.2,6196,53804
80000,2,71818,30333,151.7,8182,71818
100000,2,89912,40541,202.7,10088,89912
2,3,2,1,0.0,0,2
3,3,3,2,0.0,0,3
100,3,88,48,0.2,12,88
200,3,182,81,0.4,18,182
2000,3,1777,1086,5.4,223,1777
10000,3,9000,4805,24.0,1000,9000
20000,3,18007,10001,50.0,1993,18007
40000,3,35980,18288,91.4,4020,35980
60000,3,53861,23662,118.3,6139,53861
80000,3,71807,32536,162.7,8193,71807
100000,3,90033,32070,160.3,9967,90033
2,4,2,1,0.0,0,2
3,4,3,2,0.0,0,3
100,4,88,70,0.4,12,88
200,4,177,109,0.5,23,177
2000,4,1780,964,4.8,220,1780
10000,4,8991,4506,22.5,1009,8991
20000,4,17935,9312,46.6,2065,17935
40000,4,35846,14431,72.2,4154,35846
60000,4,53984,21699,108.5,6016,53984
80000,4,71733,26700,133.5,8267,71733
100000,4,89834,34706,173.5,10166,89834
2,5,2,1,0.0,0,2
3,5,3,2,0.0,0,3
100,5,90,57,0.3,10,90
200,5,181,93,0.5,19,181
2000,5,1786,1060,5.3,214,1786
10000,5,8943,4962,24.8,1057,8943
20000,5,17924,8237,41.2,2076,17924
40000,5,35872,16876,84.4,4128,35872
60000,5,53771,27527,137.6,6229,53771
80000,5,71826,29225,146.1,8174,71826
100000,5,89899,36911,184.6,10101,89899
2,6,2,1,0.0,0,2
3,6,3,2,0.0,0,3
100,6,90,41,0.2,10,90
200,6,186,100,0.5,14,186
2000,6,1793,1050,5.2,207,1793
10000,6,8887,4277,21.4,1113,8887
20000,6,17938,9956,49.8,2062,17938
40000,6,35981,17262,86.3,4019,35981
60000,6,53856,21164,105.8,6144,53856
80000,6,71786,32904,164.5,8214,71786
100000,6,89843,38897,194.5,10157,89843
2,7,1,1,0.0,1,1
3,7,3,2,0.0,0,3
100,7,90,54,0.3,10,90
200,7,184,100,0.5,16,184
2000,7,1782,807,4.0,218,1782
10000,7,8926,4303,21.5,1074,8926
20000,7,17984,8172,40.9,2016,17984
40000,7,35896,17365,86.8,4104,35896
60000,7,53794,22279,111.4,6206,53794
80000,7,71976,28652,143.3,8024,71976
100000,7,89855,39675,198.4,10145,89855
2,8,1,1,0.0,1,1
3,8,2,2,0.0,1,2
100,8,89,56,0.3,11,89
200,8,171,98,0.5,29,171
2000,8,1784,942,4.7,216,1784
10000,8,8923,5295,26.5,1077,8923
20000,8,17981,8874,44.4,2019,17981
40000,8,35896,17730,88.6,4104,35896
60000,8,53841,23479,117.4,6159,53841
80000,8,71959,28852,144.3,8041,71959
100000,8,89759,29867,149.3,10241,89759
2,9,2,1,0.0,0,2
3,9,3,2,0.0,0,3
100,9,91,54,0.3,9,91
200,9,185,131,0.7,15,185
2000,9,1808,1041,5.2,192,1808
10000,9,8960,4844,24.2,1040,8960
20000,9,17877,8344,41.7,2123,17877
40000,9,35893,15861,79.3,4107,35893
60000,9,53816,27499,137.5,6184,53816
80000,9,71924,29804,149.0,8076,71924
100000,9,89783,41108,205.5,10217,89783
