Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.75,1.0,0.09999999999999981,0.25,1.75
3,2.71,1.07,0.1069999999999998,0.29,2.71
100,87.88,23.13,2.313,12.12,87.88
200,176.42,39.52,3.952,23.58,176.42
2000,1786.92,148.87,14.887000000000002,213.08,1786.92
10000,8974.37,238.41,23.841000000000005,1025.63,8974.37
20000,17968.6,292.58,29.258000000000006,2031.4,17968.6
40000,35967.32,345.98,34.598000000000006,4032.68,35967.32
60000,53971.71,344.31,34.43100000000001,6028.29,53971.71
80000,71961.25,354.47,35.44699999999999,8038.75,71961.25
100000,89971.75,389.94,38.99399999999999,10028.25,89971.75
