Timestep,Iteration,Total Reward,Suboptimal Arms Count,Total Regret,Zeros Count,Ones Count
100000,25,89716,100000,500.0,10284,89716
2,26,2,2,0.01,0,2
3,26,2,3,0.02,1,2
100,26,88,100,0.5,12,88
200,26,182,200,1.0,18,182
2000,26,1764,2000,10.0,236,1764
10000,26,8976,10000,50.0,1024,8976
20000,26,17838,20000,100.0,2162,17838
40000,26,35834,40000,200.0,4166,35834
60000,26,53667,60000,300.0,6333,53667
80000,26,71630,80000,400.0,8370,71630
100000,26,89552,100000,500.0,10448,89552
2,27,2,2,0.01,0,2
3,27,3,3,0.02,0,3
100,27,93,100,0.5,7,93
200,27,173,200,1.0,27,173
2000,27,1774,2000,10.0,226,1774
10000,27,8952,10000,50.0,1048,8952
20000,27,17905,20000,100.0,2095,17905
40000,27,35819,40000,200.0,4181,35819
60000,27,53509,60000,300.0,6491,53509
80000,27,71496,80000,400.0,8504,71496
100000,27,89450,100000,500.0,10550,89450
2,28,2,2,0.01,0,2
3,28,2,3,0.02,1,2
100,28,93,100,0.5,7,93
200,28,179,200,1.0,21,179
2000,28,1802,2000,10.0,198,1802
10000,28,8969,10000,50.0,1031,8969
20000,28,17873,20000,100.0,2127,17873
40000,28,35855,40000,200.0,4145,35855
60000,28,53634,60000,300.0,6366,53634
80000,28,71635,80000,400.0,8365,71635
100000,28,89480,100000,500.0,10520,89480
2,29,1,2,0.01,1,1
3,29,3,3,0.02,0,3
100,29,92,100,0.5,8,92
200,29,174,200,1.0,26,174
2000,29,1776,2000,10.0,224,1776
10000,29,8908,10000,50.0,1092,8908
20000,29,17898,20000,100.0,2102,17898
40000,29,35922,40000,200.0,4078,35922
60000,29,53604,60000,300.0,6396,53604
80000,29,71455,80000,400.0,8545,71455
100000,29,89689,100000,500.0,10311,89689
2,30,2,2,0.01,0,2
3,30,3,3,0.02,0,3
100,30,96,100,0.5,4,96
200,30,183,200,1.0,17,183
2000,30,1798,2000,10.0,202,1798
10000,30,8910,10000,50.0,1090,8910
20000,30,17922,20000,100.0,2078,17922
40000,30,35780,40000,200.0,4220,35780
60000,30,53684,60000,300.0,6316,53684
80000,30,71527,80000,400.0,8473,71527
100000,30,89474,100000,500.0,10526,89474
2,31,1,2,0.01,1,1
3,31,3,3,0.02,0,3
100,31,89,100,0.5,11,89
200,31,180,200,1.0,20,180
2000,31,1780,2000,10.0,220,1780
10000,31,8983,10000,50.0,1017,8983
20000,31,17886,20000,100.0,2114,17886
40000,31,35780,40000,200.0,4220,35780
60000,31,53699,60000,300.0,6301,53699
80000,31,71573,80000,400.0,8427,71573
100000,31,89390,100000,500.0,10610,89390
2,32,2,2,0.01,0,2
3,32,3,3,0.02,0,3
100,32,92,100,0.5,8,92
200,32,186,200,1.0,14,186
2000,32,1808,2000,10.0,192,1808
10000,32,8935,10000,50.0,1065,8935
20000,32,17970,20000,100.0,2030,17970
40000,32,35702,40000,200.0,4298,35702
60000,32,53665,60000,300.0,6335,53665
80000,32,71486,80000,400.0,8514,71486
100000,32,89455,100000,500.0,10545,89455
2,33,2,2,0.01,0,2
3,33,3,3,0.02,0,3
100,33,89,100,0.5,11,89
200,33,182,200,1.0,18,182
2000,33,1799,2000,10.0,201,1799
10000,33,8931,10000,50.0,1069,8931
20000,33,17802,20000,100.0,2198,17802
40000,33,35826,40000,200.0,4174,35826
60000,33,53630,60000,300.0,6370,53630
80000,33,71688,80000,400.0,8312,71688
100000,33,89654,100000,500.0,10346,89654
2,34,2,2,0.01,0,2
3,34,3,3,0.02,0,3
100,34,88,100,0.5,12,88
200,34,181,200,1.0,19,181
2000,34,1782,2000,10.0,218,1782
10000,34,8898,10000,50.0,1102,8898
20000,34,17925,20000,100.0,2075,17925
40000,34,35859,40000,200.0,4141,35859
60000,34,53750,60000,300.0,6250,53750
80000,34,71479,80000,400.0,8521,71479
100000,34,89494,100000,500.0,10506,89494
2,35,2,2,0.01,0,2
3,35,3,3,0.02,0,3
100,35,91,100,0.5,9,91
200,35,177,200,1.0,23,177
2000,35,1784,2000,10.0,216,1784
10000,35,8953,10000,50.0,1047,8953
20000,35,17956,20000,100.0,2044,17956
40000,35,35715,40000,200.0,4285,35715
60000,35,53713,60000,300.0,6287,53713
80000,35,71606,80000,400.0,8394,71606
100000,35,89546,100000,500.0,10454,89546
2,36,2,2,0.01,0,2
3,36,3,3,0.02,0,3
100,36,89,100,0.5,11,89
200,36,175,200,1.0,25,175
2000,36,1784,2000,10.0,216,1784
10000,36,8993,10000,50.0,1007,8993
20000,36,17869,20000,100.0,2131,17869
40000,36,35782,40000,200.0,4218,35782
60000,36,53662,60000,300.0,6338,53662
80000,36,71630,80000,400.0,8370,71630
100000,36,89570,100000,500.0,10430,89570
2,37,2,2,0.01,0,2
3,37,2,3,0.02,1,2
100,37,88,100,0.5,12,88
200,37,173,200,1.0,27,173
2000,37,1786,2000,10.0,214,1786
10000,37,8944,10000,50.0,1056,8944
20000,37,17989,20000,100.0,2011,17989
40000,37,35825,40000,200.0,4175,35825
60000,37,53761,60000,300.0,6239,53761
80000,37,71573,80000,400.0,8427,71573
100000,37,89532,100000,500.0,10468,89532
2,38,2,2,0.01,0,2
3,38,3,3,0.02,0,3
100,38,87,100,0.5,13,87
200,38,179,200,1.0,21,179
2000,38,1777,2000,10.0,223,1777
10000,38,8932,10000,50.0,1068,8932
20000,38,17909,20000,100.0,2091,17909
40000,38,35645,40000,200.0,4355,35645
60000,38,53721,60000,300.0,6279,53721
80000,38,71578,80000,400.0,8422,71578
100000,38,89720,100000,500.0,10280,89720
2,39,2,2,0.01,0,2
3,39,3,3,0.02,0,3
100,39,89,100,0.5,11,89
200,39,182,200,1.0,18,182
2000,39,1782,2000,10.0,218,1782
10000,39,9007,10000,50.0,993,9007
20000,39,17936,20000,100.0,2064,17936
40000,39,35754,40000,200.0,4246,35754
60000,39,53763,60000,300.0,6237,53763
80000,39,71639,80000,400.0,8361,71639
100000,39,89238,100000,500.0,10762,89238
2,40,2,2,0.01,0,2
3,40,2,3,0.02,1,2
100,40,88,100,0.5,12,88
200,40,176,200,1.0,24,176
2000,40,1771,2000,10.0,229,1771
10000,40,8962,10000,50.0,1038,8962
20000,40,17981,20000,100.0,2019,17981
40000,40,35782,40000,200.0,4218,35782
60000,40,53672,60000,300.0,6328,53672
80000,40,71542,80000,400.0,8458,71542
100000,40,89351,100000,500.0,10649,89351
2,41,2,2,0.01,0,2
3,41,2,3,0.02,1,2
100,41,91,100,0.5,9,91
200,41,185,200,1.0,15,185
2000,41,1787,2000,10.0,213,1787
10000,41,8959,10000,50.0,1041,8959
20000,41,17850,20000,100.0,2150,17850
40000,41,35734,40000,200.0,4266,35734
60000,41,53709,60000,300.0,6291,53709
80000,41,71570,80000,400.0,8430,71570
100000,41,89487,100000,500.0,10513,89487
2,42,2,2,0.01,0,2
3,42,3,3,0.02,0,3
100,42,92,100,0.5,8,92
200,42,178,200,1.0,22,178
2000,42,1796,2000,10.0,204,1796
10000,42,8912,10000,50.0,1088,8912
20000,42,17913,20000,100.0,2087,17913
40000,42,35718,40000,200.0,4282,35718
60000,42,53798,60000,300.0,6202,53798
80000,42,71590,80000,400.0,8410,71590
100000,42,89515,100000,500.0,10485,89515
2,43,1,2,0.01,1,1
3,43,2,3,0.02,1,2
100,43,90,100,0.5,10,90
200,43,180,200,1.0,20,180
2000,43,1781,2000,10.0,219,1781
10000,43,8973,10000,50.0,1027,8973
20000,43,17822,20000,100.0,2178,17822
40000,43,35776,40000,200.0,4224,35776
60000,43,53813,60000,300.0,6187,53813
80000,43,71452,80000,400.0,8548,71452
100000,43,89482,100000,500.0,10518,89482
2,44,2,2,0.01,0,2
3,44,3,3,0.02,0,3
100,44,89,100,0.5,11,89
200,44,174,200,1.0,26,174
2000,44,1806,2000,10.0,194,1806
10000,44,8969,10000,50.0,1031,8969
20000,44,17992,20000,100.0,2008,17992
40000,44,35811,40000,200.0,4189,35811
60000,44,53801,60000,300.0,6199,53801
80000,44,71428,80000,400.0,8572,71428
100000,44,89445,100000,500.0,10555,89445
2,45,1,2,0.01,1,1
3,45,3,3,0.02,0,3
100,45,88,100,0.5,12,88
200,45,185,200,1.0,15,185
2000,45,1781,2000,10.0,219,1781
10000,45,8895,10000,50.0,1105,8895
20000,45,17910,20000,100.0,2090,17910
40000,45,35870,40000,200.0,4130,35870
60000,45,53796,60000,300.0,6204,53796
80000,45,71624,80000,400.0,8376,71624
100000,45,89519,100000,500.0,10481,89519
2,46,2,2,0.01,0,2
3,46,3,3,0.02,0,3
100,46,85,100,0.5,15,85
200,46,176,200,1.0,24,176
2000,46,1787,2000,10.0,213,1787
10000,46,8991,10000,50.0,1009,8991
20000,46,17957,20000,100.0,2043,17957
40000,46,35778,40000,200.0,4222,35778
60000,46,53672,60000,300.0,6328,53672
80000,46,71546,80000,400.0,8454,71546
100000,46,89709,100000,500.0,10291,89709
2,47,1,2,0.01,1,1
3,47,2,3,0.02,1,2
100,47,90,100,0.5,10,90
200,47,175,200,1.0,25,175
2000,47,1773,2000,10.0,227,1773
10000,47,8971,10000,50.0,1029,8971
20000,47,17904,20000,100.0,2096,17904
40000,47,35894,40000,200.0,4106,35894
60000,47,53695,60000,300.0,6305,53695
80000,47,71525,80000,400.0,8475,71525
100000,47,89516,100000,500.0,10484,89516
2,48,2,2,0.01,0,2
3,48,3,3,0.02,0,3
100,48,95,100,0.5,5,95
200,48,175,200,1.0,25,175
2000,48,1797,2000,10.0,203,1797
10000,48,9010,10000,50.0,990,9010
20000,48,17871,20000,100.0,2129,17871
40000,48,35860,40000,200.0,4140,35860
60000,48,53632,60000,300.0,6368,53632
80000,48,71522,80000,400.0,8478,71522
100000,48,89653,100000,500.0,10347,89653
2,49,2,2,0.01,0,2
3,49,3,3,0.02,0,3
100,49,92,100,0.5,8,92
200,49,177,200,1.0,23,177
2000,49,1793,2000,10.0,207,1793
10000,49,8951,10000,50.0,1049,8951
20000,49,17874,20000,100.0,2126,17874
40000,49,35772,40000,200.0,4228,35772
60000,49,53525,60000,300.0,6475,53525
80000,49,71507,80000,400.0,8493,71507
100000,49,89675,100000,500.0,10325,89675
2,50,1,2,0.01,1,1
3,50,3,3,0.02,0,3
100,50,92,100,0.5,8,92
200,50,172,200,1.0,28,172
2000,50,1808,2000,10.0,192,1808
10000,50,8901,10000,50.0,1099,8901
20000,50,18003,20000,100.0,1997,18003
40000,50,35857,40000,200.0,4143,35857
60000,50,53632,60000,300.0,6368,53632
80000,50,71650,80000,400.0,8350,71650
100000,50,89674,100000,500.0,10326,89674
2,51,2,2,0.01,0,2
3,51,3,3,0.02,0,3
100,51,91,100,0.5,9,91
200,51,174,200,1.0,26,174
2000,51,1799,2000,10.0,201,1799
10000,51,8937,10000,50.0,1063,8937
20000,51,17882,20000,100.0,2118,17882
40000,51,35791,40000,200.0,4209,35791
60000,51,53748,60000,300.0,6252,53748
80000,51,71458,80000,400.0,8542,71458
100000,51,89642,100000,500.0,10358,89642
2,52,2,2,0.01,0,2
3,52,3,3,0.02,0,3
100,52,88,100,0.5,12,88
200,52,184,200,1.0,16,184
2000,52,1753,2000,10.0,247,1753
10000,52,8964,10000,50.0,1036,8964
20000,52,17968,20000,100.0,2032,17968
40000,52,35878,40000,200.0,4122,35878
60000,52,53733,60000,300.0,6267,53733
80000,52,71600,80000,400.0,8400,71600
100000,52,89621,100000,500.0,10379,89621
2,53,2,2,0.01,0,2
3,53,3,3,0.02,0,3
100,53,86,100,0.5,14,86
200,53,175,200,1.0,25,175
2000,53,1771,2000,10.0,229,1771
10000,53,8936,10000,50.0,1064,8936
20000,53,17937,20000,100.0,2063,17937
40000,53,35838,40000,200.0,4162,35838
60000,53,53623,60000,300.0,6377,53623
80000,53,71636,80000,400.0,8364,71636
100000,53,89404,100000,500.0,10596,89404
2,54,1,2,0.01,1,1
3,54,3,3,0.02,0,3
100,54,92,100,0.5,8,92
200,54,176,200,1.0,24,176
2000,54,1791,2000,10.0,209,1791
10000,54,8934,10000,50.0,1066,8934
20000,54,17886,20000,100.0,2114,17886
40000,54,35836,40000,200.0,4164,35836
60000,54,53685,60000,300.0,6315,53685
80000,54,71663,80000,400.0,8337,71663
100000,54,89128,100000,500.0,10872,89128
2,55,1,2,0.01,1,1
3,55,3,3,0.02,0,3
100,55,86,100,0.5,14,86
200,55,186,200,1.0,14,186
2000,55,1790,2000,10.0,210,1790
10000,55,8966,10000,50.0,1034,8966
20000,55,17920,20000,100.0,2080,17920
40000,55,35822,40000,200.0,4178,35822
60000,55,53723,60000,300.0,6277,53723
80000,55,71541,80000,400.0,8459,71541
100000,55,89379,100000,500.0,10621,89379
2,56,2,2,0.01,0,2
3,56,2,3,0.02,1,2
100,56,89,100,0.5,11,89
200,56,177,200,1.0,23,177
2000,56,1781,2000,10.0,219,1781
10000,56,8899,10000,50.0,1101,8899
20000,56,17885,20000,100.0,2115,17885
40000,56,35746,40000,200.0,4254,35746
60000,56,53792,60000,300.0,6208,53792
80000,56,71435,80000,400.0,8565,71435
100000,56,89410,100000,500.0,10590,89410
2,57,2,2,0.01,0,2
3,57,3,3,0.02,0,3
100,57,86,100,0.5,14,86
200,57,180,200,1.0,20,180
2000,57,1815,2000,10.0,185,1815
10000,57,8933,10000,50.0,1067,8933
20000,57,17902,20000,100.0,2098,17902
40000,57,35719,40000,200.0,4281,35719
60000,57,53772,60000,300.0,6228,53772
80000,57,71576,80000,400.0,8424,71576
100000,57,89531,100000,500.0,10469,89531
2,58,2,2,0.01,0,2
3,58,2,3,0.02,1,2
100,58,94,100,0.5,6,94
200,58,176,200,1.0,24,176
2000,58,1806,2000,10.0,194,1806
10000,58,8938,10000,50.0,1062,8938
20000,58,17902,20000,100.0,2098,17902
40000,58,35839,40000,200.0,4161,35839
60000,58,53691,60000,300.0,6309,53691
80000,58,71585,80000,400.0,8415,71585
100000,58,89282,100000,500.0,10718,89282
2,59,2,2,0.01,0,2
3,59,2,3,0.02,1,2
100,59,93,100,0.5,7,93
200,59,173,200,1.0,27,173
2000,59,1774,2000,10.0,226,1774
10000,59,8955,10000,50.0,1045,8955
20000,59,17876,20000,100.0,2124,17876
40000,59,35859,40000,200.0,4141,35859
60000,59,53629,60000,300.0,6371,53629
80000,59,71491,80000,400.0,8509,71491
100000,59,89350,100000,500.0,10650,89350
2,60,2,2,0.01,0,2
3,60,3,3,0.02,0,3
100,60,87,100,0.5,13,87
200,60,176,200,1.0,24,176
2000,60,1798,2000,10.0,202,1798
10000,60,8907,10000,50.0,1093,8907
20000,60,17929,20000,100.0,2071,17929
40000,60,35802,40000,200.0,4198,35802
60000,60,53659,60000,300.0,6341,53659
80000,60,71694,80000,400.0,8306,71694
100000,60,89443,100000,500.0,10557,89443
2,61,1,2,0.01,1,1
3,61,3,3,0.02,0,3
100,61,92,100,0.5,8,92
200,61,176,200,1.0,24,176
2000,61,1811,2000,10.0,189,1811
10000,61,8948,10000,50.0,1052,8948
20000,61,17922,20000,100.0,2078,17922
40000,61,35735,40000,200.0,4265,35735
60000,61,53621,60000,300.0,6379,53621
80000,61,71572,80000,400.0,8428,71572
100000,61,89407,100000,500.0,10593,89407
2,62,2,2,0.01,0,2
3,62,2,3,0.02,1,2
100,62,93,100,0.5,7,93
200,62,173,200,1.0,27,173
2000,62,1782,2000,10.0,218,1782
10000,62,8933,10000,50.0,1067,8933
20000,62,17855,20000,100.0,2145,17855
40000,62,35828,40000,200.0,4172,35828
60000,62,53703,60000,300.0,6297,53703
80000,62,71617,80000,400.0,8383,71617
100000,62,89441,100000,500.0,10559,89441
2,63,1,2,0.01,1,1
3,63,3,3,0.02,0,3
100,63,88,100,0.5,12,88
200,63,182,200,1.0,18,182
2000,63,1762,2000,10.0,238,1762
10000,63,8981,10000,50.0,1019,8981
20000,63,17913,20000,100.0,2087,17913
40000,63,35783,40000,200.0,4217,35783
60000,63,53645,60000,300.0,6355,53645
80000,63,71517,80000,400.0,8483,71517
100000,63,89463,100000,500.0,10537,89463
2,64,1,2,0.01,1,1
3,64,3,3,0.02,0,3
100,64,90,100,0.5,10,90
200,64,181,200,1.0,19,181
2000,64,1796,2000,10.0,204,1796
10000,64,8908,10000,50.0,1092,8908
20000,64,17839,20000,100.0,2161,17839
40000,64,35720,40000,200.0,4280,35720
60000,64,53626,60000,300.0,6374,53626
80000,64,71673,80000,400.0,8327,71673
100000,64,89347,100000,500.0,10653,89347
2,65,2,2,0.01,0,2
3,65,2,3,0.02,1,2
100,65,93,100,0.5,7,93
200,65,181,200,1.0,19,181
2000,65,1751,2000,10.0,249,1751
10000,65,8975,10000,50.0,1025,8975
20000,65,17957,20000,100.0,2043,17957
40000,65,35813,40000,200.0,4187,35813
60000,65,53732,60000,300.0,6268,53732
80000,65,71555,80000,400.0,8445,71555
100000,65,89522,100000,500.0,10478,89522
2,66,1,2,0.01,1,1
3,66,1,3,0.02,2,1
100,66,87,100,0.5,13,87
200,66,178,200,1.0,22,178
2000,66,1808,2000,10.0,192,1808
10000,66,8933,10000,50.0,1067,8933
20000,66,17963,20000,100.0,2037,17963
40000,66,35837,40000,200.0,4163,35837
60000,66,53720,60000,300.0,6280,53720
80000,66,71586,80000,400.0,8414,71586
100000,66,89402,100000,500.0,10598,89402
2,67,1,2,0.01,1,1
3,67,3,3,0.02,0,3
100,67,87,100,0.5,13,87
