Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.72,1.0,0.09999999999999981,0.28,1.72
3,2.63,1.88,0.1879999999999997,0.37,2.63
100,86.96,25.26,2.5260000000000016,13.04,86.96
200,176.05,38.45,3.8449999999999984,23.95,176.05
2000,1788.87,133.88,13.387999999999995,211.13,1788.87
10000,8983.25,186.46,18.646000000000004,1016.75,8983.25
20000,17978.11,192.82,19.282,2021.89,17978.11
40000,35969.65,221.14,22.114000000000004,4030.35,35969.65
60000,53957.58,268.16,26.816000000000003,6042.42,53957.58
80000,71971.9,303.9,30.39,8028.1,71971.9
100000,89984.1,230.0,22.999999999999996,10015.9,89984.1
