Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.7384596697829713,1.0,0.010000000000000007,1.11,0.89
3,2.692507787876033,2.0,0.010000000000000007,1.58,1.42
100,90.568795334571,50.24,0.25390000000000007,48.85,51.15
200,179.79157347270106,101.79,0.5114000000000004,99.79,100.21
2000,1794.8298041245473,971.52,4.8553000000000015,1001.45,998.55
10000,8981.363345585121,4637.41,23.186299999999996,4993.3,5006.7
20000,17951.34579559278,8997.72,44.99079999999999,10000.39,9999.61
40000,35919.29135075366,16933.9,84.6692,19996.73,20003.27
60000,53879.794075918915,24567.39,122.83410000000002,29998.23,30001.77
80000,71839.6276735033,31351.21,156.7534,40019.15,39980.85
100000,89793.70241988897,38073.32,190.36379999999997,50031.37,49968.63
