Timestep,Iteration,Total Reward,Suboptimal Arms Count,Total Regret,Zeros Count,Ones Count
40000,15,20086,13218,66.09,19914,20086
60000,15,30092,24430,122.15,29908,30092
80000,15,39706,6948,34.74,40294,39706
100000,15,50277,16445,82.22,49723,50277
2,16,0,1,0.01,2,0
3,16,1,1,0.01,2,1
100,16,51,93,0.47,49,51
200,16,102,95,0.48,98,102
2000,16,977,890,4.45,1023,977
10000,16,4934,6027,30.13,5066,4934
20000,16,9831,4648,23.24,10169,9831
40000,16,20052,9257,46.29,19948,20052
60000,16,29708,39294,196.47,30292,29708
80000,16,40046,10963,54.82,39954,40046
100000,16,50022,17466,87.33,49978,50022
2,17,2,1,0.01,0,2
3,17,0,1,0.01,3,0
100,17,45,42,0.21,55,45
200,17,97,14,0.07,103,97
2000,17,961,577,2.88,1039,961
10000,17,5001,3198,15.99,4999,5001
20000,17,9886,10728,53.64,10114,9886
40000,17,19916,10879,54.4,20084,19916
60000,17,29845,23553,117.76,30155,29845
80000,17,40216,15313,76.57,39784,40216
100000,17,49884,27425,137.12,50116,49884
2,18,1,1,0.01,1,1
3,18,1,1,0.01,2,1
100,18,44,11,0.06,56,44
200,18,114,75,0.38,86,114
2000,18,1021,1174,5.87,979,1021
10000,18,4958,4028,20.14,5042,4958
20000,18,9961,8882,44.41,10039,9961
40000,18,19851,29139,145.69,20149,19851
60000,18,29603,36450,182.25,30397,29603
80000,18,40000,25418,127.09,40000,40000
100000,18,50132,19542,97.71,49868,50132
2,19,0,1,0.01,2,0
3,19,0,1,0.01,3,0
100,19,44,8,0.04,56,44
200,19,103,192,0.96,97,103
2000,19,981,412,2.06,1019,981
10000,19,4975,1724,8.62,5025,4975
20000,19,9926,9648,48.24,10074,9926
40000,19,20066,10639,53.2,19934,20066
60000,19,29825,22981,114.9,30175,29825
80000,19,39952,3878,19.39,40048,39952
100000,19,49917,13680,68.4,50083,49917
2,20,1,1,0.01,1,1
3,20,0,1,0.01,3,0
100,20,45,8,0.04,55,45
200,20,102,106,0.53,98,102
2000,20,989,982,4.91,1011,989
10000,20,5003,1782,8.91,4997,5003
20000,20,9911,8662,43.31,10089,9911
40000,20,19883,14820,74.1,20117,19883
60000,20,29888,24190,120.95,30112,29888
80000,20,40104,21004,105.02,39896,40104
100000,20,49788,13109,65.55,50212,49788
2,21,0,1,0.01,2,0
3,21,3,1,0.01,0,3
100,21,50,4,0.02,50,50
200,21,105,176,0.88,95,105
2000,21,981,1107,5.53,1019,981
10000,21,4948,1157,5.78,5052,4948
20000,21,9875,10824,54.12,10125,9875
40000,21,19999,12522,62.61,20001,19999
60000,21,29922,23479,117.39,30078,29922
80000,21,39831,8600,43.0,40169,39831
100000,21,49801,30948,154.74,50199,49801
2,22,2,1,0.01,0,2
3,22,1,1,0.01,2,1
100,22,52,61,0.31,48,52
200,22,103,5,0.03,97,103
2000,22,1036,555,2.77,964,1036
10000,22,5012,3828,19.14,4988,5012
20000,22,9816,8095,40.48,10184,9816
40000,22,20047,311,1.55,19953,20047
60000,22,29805,25558,127.79,30195,29805
80000,22,39830,42193,210.96,40170,39830
100000,22,50189,18678,93.39,49811,50189
2,23,2,1,0.01,0,2
3,23,2,2,0.01,1,2
100,23,46,65,0.33,54,46
200,23,122,39,0.2,78,122
2000,23,1005,900,4.5,995,1005
10000,23,4917,3248,16.24,5083,4917
20000,23,9954,4968,24.84,10046,9954
40000,23,19934,14740,73.7,20066,19934
60000,23,29810,31517,157.58,30190,29810
80000,23,39808,27049,135.24,40192,39808
100000,23,49764,22520,112.6,50236,49764
2,24,2,1,0.01,0,2
3,24,3,1,0.01,0,3
100,24,53,52,0.26,47,53
200,24,115,30,0.15,85,115
2000,24,964,1049,5.24,1036,964
10000,24,4977,5993,29.96,5023,4977
20000,24,10066,7067,35.33,9934,10066
40000,24,19960,5438,27.19,20040,19960
60000,24,29733,9563,47.82,30267,29733
80000,24,39924,17397,86.98,40076,39924
100000,24,49752,20633,103.16,50248,49752
2,25,1,1,0.01,1,1
3,25,1,2,0.01,2,1
100,25,53,76,0.38,47,53
200,25,102,29,0.15,98,102
2000,25,965,927,4.63,1035,965
10000,25,4965,2216,11.08,5035,4965
20000,25,9951,14466,72.33,10049,9951
40000,25,19895,12841,64.21,20105,19895
60000,25,30029,26165,130.82,29971,30029
80000,25,39989,27226,136.13,40011,39989
100000,25,49794,15942,79.71,50206,49794
2,26,1,1,0.01,1,1
3,26,0,1,0.01,3,0
100,26,53,32,0.16,47,53
200,26,99,44,0.22,101,99
2000,26,1027,209,1.04,973,1027
10000,26,5098,2690,13.45,4902,5098
20000,26,10068,4464,22.32,9932,10068
40000,26,19898,20184,100.92,20102,19898
60000,26,29894,6239,31.19,30106,29894
80000,26,40270,12527,62.64,39730,40270
100000,26,50092,9319,46.6,49908,50092
2,27,1,1,0.01,1,1
3,27,0,1,0.01,3,0
100,27,51,9,0.05,49,51
200,27,101,94,0.47,99,101
2000,27,983,1161,5.8,1017,983
10000,27,5024,4775,23.87,4976,5024
20000,27,9977,12976,64.88,10023,9977
40000,27,19876,17204,86.02,20124,19876
60000,27,29740,12465,62.33,30260,29740
80000,27,39826,13983,69.92,40174,39826
100000,27,49617,14804,74.02,50383,49617
2,28,0,1,0.01,2,0
3,28,2,1,0.01,1,2
100,28,44,5,0.03,56,44
200,28,99,195,0.98,101,99
2000,28,1014,1219,6.09,986,1014
10000,28,4884,3005,15.03,5116,4884
20000,28,9898,13133,65.67,10102,9898
40000,28,20024,21702,108.51,19976,20024
60000,28,29965,3320,16.6,30035,29965
80000,28,39685,18943,94.71,40315,39685
100000,28,49667,10608,53.04,50333,49667
2,29,1,1,0.01,1,1
3,29,0,1,0.01,3,0
100,29,55,7,0.04,45,55
200,29,107,159,0.8,93,107
2000,29,999,588,2.94,1001,999
10000,29,4994,8330,41.65,5006,4994
20000,29,9996,6876,34.38,10004,9996
40000,29,20169,8653,43.27,19831,20169
60000,29,30011,7479,37.4,29989,30011
80000,29,39957,28330,141.65,40043,39957
100000,29,50045,14151,70.76,49955,50045
2,30,2,1,0.01,0,2
3,30,0,1,0.01,3,0
100,30,48,47,0.24,52,48
200,30,104,65,0.33,96,104
2000,30,970,1297,6.48,1030,970
10000,30,4973,6936,34.68,5027,4973
20000,30,9924,17486,87.43,10076,9924
40000,30,19830,24905,124.52,20170,19830
60000,30,29918,22534,112.67,30082,29918
80000,30,40026,18353,91.76,39974,40026
100000,30,50181,16979,84.89,49819,50181
2,31,2,1,0.01,0,2
3,31,2,2,0.01,1,2
100,31,47,14,0.07,53,47
200,31,101,37,0.19,99,101
2000,31,1012,1157,5.78,988,1012
10000,31,4954,5620,28.1,5046,4954
20000,31,9915,18719,93.59,10085,9915
40000,31,20123,9472,47.36,19877,20123
60000,31,30204,9759,48.8,29796,30204
80000,31,40057,24629,123.14,39943,40057
100000,31,50164,13092,65.46,49836,50164
2,32,1,1,0.01,1,1
3,32,1,1,0.01,2,1
100,32,47,14,0.07,53,47
200,32,101,108,0.54,99,101
2000,32,991,983,4.91,1009,991
10000,32,4942,4498,22.49,5058,4942
20000,32,10061,11329,56.65,9939,10061
40000,32,20035,11992,59.96,19965,20035
60000,32,30181,18151,90.75,29819,30181
80000,32,39846,30758,153.79,40154,39846
100000,32,49668,41726,208.63,50332,49668
2,33,1,1,0.01,1,1
3,33,0,1,0.01,3,0
100,33,52,31,0.16,48,52
200,33,85,166,0.83,115,85
2000,33,1004,858,4.29,996,1004
10000,33,4979,2471,12.36,5021,4979
20000,33,9906,709,3.54,10094,9906
40000,33,19975,15223,76.12,20025,19975
60000,33,29867,22671,113.35,30133,29867
80000,33,40052,19737,98.68,39948,40052
100000,33,49952,22284,111.42,50048,49952
2,34,0,1,0.01,2,0
3,34,0,1,0.01,3,0
100,34,52,4,0.02,48,52
200,34,91,194,0.97,109,91
2000,34,998,1098,5.49,1002,998
10000,34,4946,3517,17.59,5054,4946
20000,34,9936,15725,78.63,10064,9936
40000,34,19847,11410,57.05,20153,19847
60000,34,29958,12589,62.95,30042,29958
80000,34,39936,20626,103.13,40064,39936
100000,34,49677,45329,226.64,50323,49677
2,35,1,1,0.01,1,1
3,35,1,1,0.01,2,1
100,35,55,27,0.14,45,55
200,35,98,68,0.34,102,98
2000,35,1037,1215,6.07,963,1037
10000,35,5008,5363,26.81,4992,5008
20000,35,10095,4543,22.71,9905,10095
40000,35,19902,12623,63.12,20098,19902
60000,35,29958,24255,121.27,30042,29958
80000,35,39676,27979,139.89,40324,39676
100000,35,49852,31485,157.42,50148,49852
2,36,0,1,0.01,2,0
3,36,2,1,0.01,1,2
100,36,48,88,0.44,52,48
200,36,83,111,0.56,117,83
2000,36,955,788,3.94,1045,955
10000,36,4950,5971,29.85,5050,4950
20000,36,9932,13813,69.07,10068,9932
40000,36,20017,24230,121.15,19983,20017
60000,36,29741,27053,135.26,30259,29741
80000,36,40050,12947,64.74,39950,40050
100000,36,50061,5129,25.64,49939,50061
2,37,0,1,0.01,2,0
3,37,0,1,0.01,3,0
100,37,51,48,0.24,49,51
200,37,112,67,0.34,88,112
2000,37,1006,890,4.45,994,1006
10000,37,4934,3908,19.54,5066,4934
20000,37,9969,7980,39.9,10031,9969
40000,37,19965,17219,86.09,20035,19965
60000,37,30002,13538,67.69,29998,30002
80000,37,39787,31824,159.12,40213,39787
100000,37,49603,17464,87.32,50397,49603
2,38,0,1,0.01,2,0
3,38,1,1,0.01,2,1
100,38,50,7,0.04,50,50
200,38,100,83,0.42,100,100
2000,38,1005,1298,6.49,995,1005
10000,38,5053,4906,24.53,4947,5053
20000,38,10083,5221,26.1,9917,10083
40000,38,19834,23351,116.75,20166,19834
60000,38,29784,23648,118.24,30216,29784
80000,38,39989,9591,47.96,40011,39989
100000,38,49681,63226,316.13,50319,49681
