Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.18,1.0,0.010000000000000007,0.82,1.18
3,1.4,1.33,0.010000000000000007,1.6,1.4
100,50.07,49.77,0.2515000000000001,49.93,50.07
200,98.92,98.72,0.4963000000000001,101.08,98.92
2000,991.39,947.48,4.7345999999999995,1008.61,991.39
10000,4973.09,4530.3,22.6507,5026.91,4973.09
20000,9964.58,8569.45,42.8485,10035.42,9964.58
40000,19920.77,14936.68,74.68449999999999,20079.23,19920.77
60000,29889.47,21794.29,108.97020000000002,30110.53,29889.47
80000,39848.25,26799.14,133.99369999999996,40151.75,39848.25
100000,49850.62,31243.39,156.21459999999996,50149.38,49850.62
