Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.7599999999999998,1.0,0.01,0.24,1.7599999999999998
3,2.6566666666666667,1.8866666666666667,0.01,0.34333333333333327,2.6566666666666667
100,89.75,49.25,0.2487666666666666,10.25,89.75
200,179.89666666666668,98.58666666666666,0.49520000000000025,20.10333333333333,179.89666666666668
2000,1797.3133333333335,927.66,4.635999999999999,202.68666666666664,1797.3133333333335
10000,8982.31,4065.2066666666665,20.32643333333333,1017.6899999999999,8982.31
20000,17964.35666666667,7537.66,37.688966666666666,2035.6433333333334,17964.35666666667
40000,35937.263333333336,13289.32,66.44716666666666,4062.736666666666,35937.263333333336
60000,53913.60333333333,17660.99,88.30433333333333,6086.396666666667,53913.60333333333
80000,71898.45666666667,21201.846666666668,106.00786666666666,8101.543333333334,71898.45666666667
100000,89878.94333333334,24456.10666666667,122.2788,10121.056666666667,89878.94333333334
