Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.79,1.0,0.010000000000000007,0.21,1.79
3,2.72,1.0,0.010000000000000007,0.28,2.72
100,89.51,50.0,0.25,10.49,89.51
200,179.41,100.0,0.5,20.59,179.41
2000,1794.39,1000.0,5.0,205.61,1794.39
10000,8983.77,3290.16,16.450799999999997,1016.23,8983.77
20000,17970.34,5752.86,28.7637,2029.66,17970.34
40000,35947.08,10506.43,52.53139999999999,4052.92,35947.08
60000,53925.12,15096.72,75.48289999999999,6074.88,53925.12
80000,71908.85,19603.11,98.01480000000004,8091.15,71908.85
100000,89887.27,24003.11,120.01480000000006,10112.73,89887.27
