Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.77,1.0,0.09999999999999981,0.23,1.77
3,2.67,1.04,0.10399999999999979,0.33,2.67
100,86.83,29.82,2.981999999999999,13.17,86.83
200,173.67,58.32,5.8320000000000025,26.33,173.67
2000,1741.3,571.32,57.13199999999998,258.7,1741.3
10000,8717.2,2851.32,285.132,1282.8,8717.2
20000,17428.02,5701.32,570.1319999999997,2571.98,17428.02
40000,34854.82,11401.32,1140.132,5145.18,34854.82
60000,52280.4,17101.32,1710.1320000000007,7719.6,52280.4
80000,69712.64,22801.32,2280.132000000001,10287.36,69712.64
100000,87141.44,28501.32,2850.1320000000014,12858.56,87141.44
