Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.698,0.808,0.08079999999999984,0.302,1.698
3,2.586,0.852,0.08519999999999982,0.414,2.586
100,86.402,35.855999999999995,3.5855999999999995,13.598000000000003,86.402
200,172.89999999999998,68.362,6.8362,27.1,172.89999999999998
2000,1750.0279999999998,501.4440000000001,50.1444,249.97199999999998,1750.0279999999998
10000,8886.354000000001,1153.6119999999999,115.36120000000001,1113.6460000000002,8886.354000000001
20000,17819.828,1840.0459999999998,184.00459999999993,2180.172,17819.828
40000,35687.842000000004,3141.446,314.14459999999997,4312.158,35687.842000000004
60000,53557.098,4417.522,441.7522000000001,6442.902,53557.098
80000,71428.12,5681.258,568.1258000000001,8571.880000000001,71428.12
100000,89302.71800000001,6939.098,693.9098000000002,10697.282,89302.71800000001
