Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.63,1.0,0.09999999999999981,0.37,1.63
3,2.52,1.06,0.10599999999999982,0.48,2.52
100,86.42,39.54,3.9539999999999975,13.58,86.42
200,172.85,73.36,7.335999999999999,27.15,172.85
2000,1760.6,393.22,39.321999999999996,239.4,1760.6
10000,8911.35,880.04,88.00399999999998,1088.65,8911.35
20000,17891.39,1136.16,113.616,2108.61,17891.39
40000,35859.92,1395.29,139.52900000000005,4140.08,35859.92
60000,53847.67,1547.01,154.701,6152.33,53847.67
80000,71835.13,1655.45,165.54500000000004,8164.87,71835.13
100000,89827.84,1736.03,173.60299999999998,10172.16,89827.84
