Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,0.95,1.0,0.010000000000000007,1.05,0.95
3,1.52,1.25,0.010000000000000007,1.48,1.52
100,49.99,52.16,0.2633999999999999,50.01,49.99
200,100.65,98.45,0.4946999999999999,99.35,100.65
2000,996.71,877.79,4.3877,1003.29,996.71
10000,4992.24,3658.65,18.292600000000004,5007.76,4992.24
20000,9975.14,7005.44,35.027100000000004,10024.86,9975.14
40000,19932.99,12722.16,63.611000000000004,20067.01,19932.99
60000,29894.92,17518.19,87.59089999999998,30105.08,29894.92
80000,39873.02,20769.74,103.84769999999999,40126.98,39873.02
100000,49853.5,24451.5,122.2564,50146.5,49853.5
