Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.12,1.0,0.010000000000000007,0.88,1.12
3,1.59,1.26,0.010000000000000007,1.41,1.59
100,49.85,49.31,0.24930000000000002,50.15,49.85
200,100.14,98.33,0.49410000000000004,99.86,100.14
2000,996.32,910.28,4.5489999999999995,1003.68,996.32
10000,4980.63,3846.58,19.2331,5019.37,4980.63
20000,9959.0,7430.58,37.15370000000001,10041.0,9959.0
40000,19915.18,14313.2,71.56580000000002,20084.82,19915.18
60000,29883.47,19748.12,98.73980000000002,30116.53,29883.47
80000,39870.3,23896.94,119.48339999999999,40129.7,39870.3
100000,49851.09,28008.43,140.04029999999997,50148.91,49851.09
