Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.12,1.0,0.010000000000000007,0.88,1.12
3,1.66,1.78,0.010000000000000007,1.34,1.66
100,50.02,52.56,0.26570000000000005,49.98,50.02
200,100.39,103.42,0.5194000000000001,99.61,100.39
2000,991.25,949.74,4.747399999999998,1008.75,991.25
10000,4977.1,4162.85,20.8139,5022.9,4977.1
20000,9957.76,7675.33,38.37680000000001,10042.24,9957.76
40000,19925.57,12930.03,64.65009999999998,20074.43,19925.57
60000,29903.39,17389.94,86.94870000000003,30096.61,29903.39
80000,39882.78,21489.93,107.44890000000004,40117.22,39882.78
100000,49870.6,25072.81,125.36319999999996,50129.4,49870.6
