Timestep,Iteration,Total Reward,Suboptimal Arms,Total Regret,Zeros Count,Ones Count
2,1,2.0,1,0.01,0,2
3,1,3.0,2,0.01,0,3
100,1,91.0,92,0.46,9,91
200,1,182.0,176,0.88,18,182
2000,1,1802.0,1039,5.19,198,1802
10000,1,8972.0,4565,22.82,1028,8972
20000,1,17909.0,6597,32.98,2091,17909
40000,1,35894.0,9612,48.06,4106,35894
60000,1,53884.0,10728,53.64,6116,53884
80000,1,71901.0,12809,64.05,8099,71901
100000,1,90023.0,12809,64.05,9977,90023
2,2,1.0,1,0.01,1,1
3,2,2.0,2,0.01,1,2
100,2,94.0,85,0.43,6,94
200,2,185.0,108,0.54,15,185
2000,2,1798.0,979,4.89,202,1798
10000,2,8991.0,2879,14.4,1009,8991
20000,2,17926.0,7629,38.15,2074,17926
40000,2,35887.0,15309,76.55,4113,35887
60000,2,53912.0,15338,76.69,6088,53912
80000,2,71942.0,16316,81.58,8058,71942
100000,2,89958.0,16316,81.58,10042,89958
2,3,2.0,1,0.01,0,2
3,3,3.0,2,0.01,0,3
100,3,85.0,70,0.35,15,85
200,3,172.0,93,0.47,28,172
2000,3,1812.0,599,2.99,188,1812
10000,3,8998.0,4371,21.85,1002,8998
20000,3,17979.0,9377,46.89,2021,17979
40000,3,36016.0,12997,64.99,3984,36016
60000,3,54024.0,16262,81.31,5976,54024
80000,3,71895.0,21940,109.7,8105,71895
100000,3,89933.0,22133,110.66,10067,89933
2,4,2.0,1,0.01,0,2
3,4,3.0,2,0.01,0,3
100,4,93.0,56,0.28,7,93
200,4,180.0,98,0.49,20,180
2000,4,1809.0,996,4.98,191,1809
10000,4,9024.0,4318,21.59,976,9024
20000,4,17958.0,9463,47.32,2042,17958
40000,4,35827.0,23316,116.58,4173,35827
60000,4,53841.0,27174,135.87,6159,53841
80000,4,71790.0,29038,145.19,8210,71790
100000,4,89777.0,29789,148.94,10223,89777
2,5,2.0,1,0.01,0,2
3,5,3.0,2,0.01,0,3
100,5,88.0,64,0.32,12,88
200,5,183.0,151,0.76,17,183
2000,5,1807.0,974,4.87,193,1807
10000,5,9009.0,4838,24.19,991,9009
20000,5,17965.0,8363,41.82,2035,17965
40000,5,35920.0,12561,62.81,4080,35920
60000,5,53897.0,15581,77.91,6103,53897
80000,5,71844.0,19320,96.6,8156,71844
100000,5,89868.0,19365,96.82,10132,89868
2,6,2.0,1,0.01,0,2
3,6,2.0,2,0.01,1,2
100,6,92.0,31,0.16,8,92
200,6,182.0,61,0.31,18,182
2000,6,1814.0,1109,5.54,186,1814
10000,6,9098.0,2387,11.94,902,9098
20000,6,18135.0,3670,18.35,1865,18135
40000,6,36210.0,8910,44.55,3790,36210
60000,6,54149.0,14350,71.75,5851,54149
80000,6,72153.0,16951,84.75,7847,72153
100000,6,90155.0,18486,92.43,9845,90155
2,7,1.0,1,0.01,1,1
3,7,2.0,1,0.01,1,2
100,7,90.0,15,0.08,10,90
200,7,179.0,17,0.09,21,179
2000,7,1801.0,827,4.13,199,1801
10000,7,9003.0,3746,18.73,997,9003
20000,7,17975.0,7800,39.0,2025,17975
40000,7,35926.0,13773,68.87,4074,35926
60000,7,53888.0,17033,85.16,6112,53888
80000,7,71943.0,17037,85.18,8057,71943
100000,7,89900.0,17794,88.97,10100,89900
2,8,2.0,1,0.01,0,2
3,8,3.0,2,0.01,0,3
100,8,86.0,13,0.07,14,86
200,8,179.0,52,0.26,21,179
2000,8,1806.0,940,4.7,194,1806
10000,8,8951.0,3168,15.84,1049,8951
20000,8,17975.0,3810,19.05,2025,17975
40000,8,35939.0,9173,45.87,4061,35939
60000,8,53955.0,10839,54.2,6045,53955
80000,8,71979.0,10850,54.25,8021,71979
100000,8,89979.0,11551,57.76,10021,89979
2,9,2.0,1,0.01,0,2
3,9,3.0,2,0.01,0,3
100,9,91.0,51,0.26,9,91
200,9,184.0,116,0.58,16,184
2000,9,1798.0,1186,5.93,202,1798
10000,9,8989.0,4572,22.86,1011,8989
20000,9,18035.0,6861,34.3,1965,18035
40000,9,35982.0,11898,59.49,4018,35982
60000,9,53910.0,14721,73.61,6090,53910
80000,9,71911.0,16198,80.99,8089,71911
100000,9,89830.0,21584,107.92,10170,89830
2,10,2.0,1,0.01,0,2
3,10,3.0,2,0.01,0,3
100,10,86.0,71,0.36,14,86
200,10,174.0,80,0.4,26,174
2000,10,1771.0,1072,5.36,229,1771
10000,10,8979.0,3423,17.12,1021,8979
20000,10,17908.0,6900,34.5,2092,17908
40000,10,35894.0,17383,86.91,4106,35894
60000,10,53895.0,18154,90.77,6105,53895
80000,10,71900.0,18154,90.77,8100,71900
100000,10,89811.0,20421,102.1,10189,89811
2,11,2.0,1,0.01,0,2
3,11,3.0,2,0.01,0,3
100,11,94.0,50,0.25,6,94
200,11,186.0,81,0.41,14,186
2000,11,1811.0,1119,5.59,189,1811
10000,11,9029.0,4481,22.4,971,9029
20000,11,18020.0,7398,36.99,1980,18020
40000,11,35980.0,10454,52.27,4020,35980
60000,11,53955.0,12119,60.6,6045,53955
80000,11,71967.0,12774,63.87,8033,71967
100000,11,89962.0,13439,67.2,10038,89962
2,12,2.0,1,0.01,0,2
3,12,3.0,2,0.01,0,3
100,12,90.0,67,0.34,10,90
200,12,183.0,94,0.47,17,183
2000,12,1786.0,642,3.21,214,1786
10000,12,9034.0,3433,17.17,966,9034
20000,12,17984.0,7210,36.05,2016,17984
40000,12,35947.0,15724,78.62,4053,35947
60000,12,53933.0,21698,108.49,6067,53933
80000,12,71835.0,30984,154.92,8165,71835
100000,12,89788.0,33267,166.33,10212,89788
2,13,1.0,1,0.01,1,1
3,13,1.0,1,0.01,2,1
100,13,87.0,65,0.33,13,87
200,13,177.0,165,0.83,23,177
2000,13,1795.0,1330,6.65,205,1795
10000,13,9024.0,3599,18.0,976,9024
20000,13,18021.0,6374,31.87,1979,18021
40000,13,35995.0,11272,56.36,4005,35995
60000,13,53978.0,15023,75.12,6022,53978
80000,13,71968.0,20809,104.04,8032,71968
100000,13,89950.0,24297,121.48,10050,89950
2,14,2.0,1,0.01,0,2
3,14,2.0,2,0.01,1,2
100,14,94.0,4,0.02,6,94
200,14,180.0,19,0.1,20,180
2000,14,1787.0,744,3.72,213,1787
10000,14,8949.0,3577,17.89,1051,8949
20000,14,17926.0,6321,31.6,2074,17926
40000,14,35882.0,8652,43.26,4118,35882
60000,14,53901.0,9670,48.35,6099,53901
80000,14,71913.0,9878,49.39,8087,71913
100000,14,89846.0,13503,67.52,10154,89846
2,15,2.0,1,0.01,0,2
3,15,2.0,2,0.01,1,2
100,15,81.0,5,0.03,19,81
200,15,170.0,5,0.03,30,170
2000,15,1782.0,6,0.03,218,1782
10000,15,8964.0,20,0.1,1036,8964
20000,15,17979.0,20,0.1,2021,17979
40000,15,35934.0,25,0.13,4066,35934
60000,15,53947.0,25,0.13,6053,53947
80000,15,71979.0,25,0.13,8021,71979
100000,15,89939.0,25,0.13,10061,89939
2,16,2.0,1,0.01,0,2
3,16,3.0,2,0.01,0,3
100,16,91.0,34,0.17,9,91
200,16,180.0,54,0.27,20,180
2000,16,1818.0,812,4.06,182,1818
10000,16,8998.0,4484,22.42,1002,8998
20000,16,17977.0,7512,37.56,2023,17977
40000,16,35981.0,13342,66.71,4019,35981
60000,16,53961.0,14848,74.24,6039,53961
80000,16,71994.0,16165,80.82,8006,71994
100000,16,89958.0,25804,129.02,10042,89958
2,17,2.0,1,0.01,0,2
3,17,3.0,2,0.01,0,3
100,17,92.0,34,0.17,8,92
200,17,182.0,98,0.49,18,182
2000,17,1790.0,1020,5.1,210,1790
10000,17,8924.0,2759,13.8,1076,8924
20000,17,17918.0,11775,58.88,2082,17918
40000,17,35876.0,16555,82.77,4124,35876
60000,17,53864.0,23746,118.73,6136,53864
80000,17,71832.0,25854,129.27,8168,71832
100000,17,89814.0,27001,135.0,10186,89814
2,18,2.0,1,0.01,0,2
3,18,3.0,2,0.01,0,3
100,18,91.0,23,0.12,9,91
200,18,179.0,64,0.32,21,179
2000,18,1799.0,1061,5.3,201,1799
10000,18,8936.0,3080,15.4,1064,8936
20000,18,17953.0,4999,24.99,2047,17953
40000,18,35863.0,9923,49.62,4137,35863
60000,18,53776.0,17163,85.81,6224,53776
80000,18,71804.0,17163,85.81,8196,71804
100000,18,89869.0,17163,85.81,10131,89869
2,19,2.0,1,0.01,0,2
3,19,3.0,2,0.01,0,3
100,19,87.0,78,0.39,13,87
200,19,172.0,161,0.81,28,172
2000,19,1781.0,811,4.05,219,1781
10000,19,8933.0,3547,17.74,1067,8933
20000,19,17912.0,4628,23.14,2088,17912
40000,19,35848.0,6727,33.63,4152,35848
60000,19,53878.0,7037,35.18,6122,53878
80000,19,71971.0,7037,35.18,8029,71971
100000,19,89909.0,7037,35.18,10091,89909
2,20,2.0,1,0.01,0,2
3,20,2.0,2,0.01,1,2
100,20,86.0,63,0.32,14,86
200,20,174.0,156,0.78,26,174
2000,20,1789.0,460,2.3,211,1789
10000,20,9020.0,1709,8.54,980,9020
20000,20,17974.0,3849,19.25,2026,17974
40000,20,35881.0,11982,59.91,4119,35881
60000,20,53947.0,12244,61.22,6053,53947
80000,20,71927.0,12591,62.96,8073,71927
100000,20,89885.0,15076,75.38,10115,89885
2,21,1.0,1,0.01,1,1
3,21,2.0,1,0.01,1,2
100,21,90.0,35,0.18,10,90
200,21,184.0,125,0.63,16,184
2000,21,1808.0,1147,5.73,192,1808
10000,21,8959.0,4692,23.46,1041,8959
20000,21,17941.0,7555,37.78,2059,17941
40000,21,35904.0,11390,56.95,4096,35904
60000,21,53954.0,11804,59.02,6046,53954
80000,21,71922.0,14769,73.85,8078,71922
100000,21,89831.0,20162,100.81,10169,89831
2,22,2.0,1,0.01,0,2
3,22,3.0,2,0.01,0,3
100,22,92.0,36,0.18,8,92
200,22,184.0,74,0.37,16,184
2000,22,1793.0,148,0.74,207,1793
10000,22,8972.0,4776,23.88,1028,8972
20000,22,17978.0,8658,43.29,2022,17978
40000,22,35987.0,11624,58.12,4013,35987
60000,22,53833.0,18182,90.91,6167,53833
80000,22,71822.0,19621,98.1,8178,71822
100000,22,89800.0,25811,129.05,10200,89800
2,23,2.0,1,0.01,0,2
3,23,3.0,2,0.01,0,3
100,23,92.0,39,0.2,8,92
200,23,183.0,68,0.34,17,183
2000,23,1780.0,776,3.88,220,1780
10000,23,8980.0,1868,9.34,1020,8980
20000,23,18000.0,2794,13.97,2000,18000
40000,23,35974.0,4850,24.25,4026,35974
60000,23,53961.0,6961,34.8,6039,53961
80000,23,71940.0,7432,37.16,8060,71940
100000,23,89916.0,7487,37.44,10084,89916
2,24,1.0,1,0.01,1,1
3,24,2.0,1,0.01,1,2
100,24,85.0,29,0.15,15,85
200,24,174.0,52,0.26,26,174
2000,24,1777.0,74,0.37,223,1777
10000,24,8978.0,87,0.44,1022,8978
20000,24,17941.0,96,0.48,2059,17941
40000,24,35885.0,98,0.49,4115,35885
60000,24,53934.0,98,0.49,6066,53934
80000,24,71945.0,99,0.5,8055,71945
100000,24,89930.0,99,0.5,10070,89930
2,25,1.0,1,0.01,1,1
3,25,2.0,2,0.01,1,2
100,25,87.0,97,0.49,13,87
200,25,176.0,132,0.66,24,176
2000,25,1816.0,931,4.65,184,1816
10000,25,9037.0,2224,11.12,963,9037
20000,25,18007.0,7132,35.66,1993,18007
40000,25,35965.0,10926,54.63,4035,35965
60000,25,53958.0,16480,82.4,6042,53958
80000,25,71942.0,18519,92.59,8058,71942
100000,25,89874.0,19381,96.9,10126,89874
2,26,2.0,1,0.01,0,2
3,26,3.0,2,0.01,0,3
100,26,92.0,33,0.17,8,92
200,26,177.0,88,0.44,23,177
2000,26,1808.0,751,3.75,192,1808
10000,26,8999.0,3649,18.25,1001,8999
20000,26,17963.0,8330,41.65,2037,17963
40000,26,35933.0,13700,68.5,4067,35933
60000,26,53881.0,16509,82.54,6119,53881
80000,26,71950.0,16866,84.33,8050,71950
100000,26,89932.0,17506,87.53,10068,89932
2,27,2.0,1,0.01,0,2
3,27,3.0,2,0.01,0,3
100,27,93.0,48,0.24,7,93
200,27,183.0,93,0.47,17,183
2000,27,1823.0,1220,6.1,177,1823
10000,27,9006.0,5990,29.95,994,9006
20000,27,17998.0,12782,63.91,2002,17998
40000,27,35941.0,25738,128.69,4059,35941
60000,27,53900.0,31326,156.63,6100,53900
80000,27,71912.0,35856,179.28,8088,71912
100000,27,89888.0,39439,197.19,10112,89888
2,28,2.0,1,0.01,0,2
3,28,3.0,2,0.01,0,3
100,28,89.0,51,0.26,11,89
200,28,174.0,88,0.44,26,174
2000,28,1797.0,1490,7.45,203,1797
10000,28,8972.0,4595,22.97,1028,8972
20000,28,17951.0,8687,43.44,2049,17951
40000,28,35889.0,21550,107.75,4111,35889
60000,28,53868.0,30603,153.01,6132,53868
80000,28,71883.0,31411,157.05,8117,71883
100000,28,89807.0,33086,165.43,10193,89807
2,29,2.0,1,0.01,0,2
3,29,3.0,2,0.01,0,3
100,29,88.0,40,0.2,12,88
200,29,177.0,53,0.27,23,177
2000,29,1805.0,663,3.31,195,1805
10000,29,8965.0,1422,7.11,1035,8965
20000,29,17946.0,3070,15.35,2054,17946
40000,29,35924.0,9037,45.19,4076,35924
60000,29,53914.0,9715,48.58,6086,53914
80000,29,71927.0,10013,50.07,8073,71927
100000,29,89875.0,13250,66.25,10125,89875
2,30,1.0,1,0.01,1,1
3,30,2.0,2,0.01,1,2
100,30,93.0,85,0.43,7,93
200,30,182.0,139,0.7,18,182
2000,30,1797.0,758,3.79,203,1797
10000,30,9000.0,4532,22.66,1000,9000
20000,30,18016.0,7966,39.83,1984,18016
40000,30,35938.0,17877,89.38,4062,35938
60000,30,53873.0,29116,145.58,6127,53873
80000,30,71786.0,34605,173.02,8214,71786
100000,30,89685.0,40781,203.9,10315,89685
2,31,2.0,1,0.01,0,2
3,31,3.0,2,0.01,0,3
100,31,81.0,38,0.19,19,81
200,31,170.0,60,0.3,30,170
2000,31,1790.0,332,1.66,210,1790
10000,31,9012.0,3046,15.23,988,9012
20000,31,17970.0,5589,27.94,2030,17970
40000,31,35936.0,18034,90.17,4064,35936
60000,31,53941.0,21398,106.99,6059,53941
80000,31,71960.0,22352,111.76,8040,71960
100000,31,90026.0,23241,116.2,9974,90026
2,32,2.0,1,0.01,0,2
3,32,3.0,2,0.01,0,3
100,32,90.0,19,0.1,10,90
200,32,178.0,29,0.15,22,178
2000,32,1795.0,324,1.62,205,1795
10000,32,8964.0,3901,19.51,1036,8964
20000,32,18007.0,9223,46.12,1993,18007
40000,32,35983.0,20397,101.98,4017,35983
60000,32,54031.0,22145,110.72,5969,54031
80000,32,72008.0,26328,131.64,7992,72008
100000,32,89934.0,30496,152.48,10066,89934
2,33,2.0,1,0.01,0,2
3,33,3.0,2,0.01,0,3
100,33,94.0,50,0.25,6,94
200,33,191.0,57,0.29,9,191
2000,33,1797.0,826,4.13,203,1797
10000,33,8939.0,2722,13.61,1061,8939
20000,33,17953.0,2974,14.87,2047,17953
40000,33,35961.0,10058,50.29,4039,35961
60000,33,53908.0,14855,74.28,6092,53908
80000,33,71840.0,17246,86.23,8160,71840
100000,33,89819.0,25020,125.1,10181,89819
2,34,2.0,1,0.01,0,2
3,34,3.0,2,0.01,0,3
100,34,90.0,9,0.05,10,90
200,34,176.0,60,0.3,24,176
2000,34,1772.0,497,2.48,228,1772
10000,34,8972.0,4100,20.5,1028,8972
20000,34,17942.0,11205,56.03,2058,17942
40000,34,35931.0,14672,73.36,4069,35931
60000,34,53943.0,19070,95.35,6057,53943
80000,34,72012.0,19443,97.21,7988,72012
100000,34,90090.0,19443,97.21,9910,90090
2,35,2.0,1,0.01,0,2
3,35,3.0,2,0.01,0,3
100,35,86.0,54,0.27,14,86
200,35,173.0,149,0.75,27,173
2000,35,1783.0,861,4.3,217,1783
10000,35,8964.0,2867,14.34,1036,8964
20000,35,17988.0,5499,27.49,2012,17988
40000,35,35909.0,7809,39.05,4091,35909
60000,35,53932.0,8774,43.87,6068,53932
80000,35,71972.0,8893,44.47,8028,71972
100000,35,89937.0,12198,60.99,10063,89937
2,36,2.0,1,0.01,0,2
3,36,3.0,2,0.01,0,3
100,36,91.0,38,0.19,9,91
200,36,181.0,102,0.51,19,181
2000,36,1806.0,1070,5.35,194,1806
10000,36,8978.0,2296,11.48,1022,8978
20000,36,17929.0,6483,32.41,2071,17929
40000,36,35867.0,9920,49.6,4133,35867
60000,36,53872.0,10369,51.85,6128,53872
80000,36,71876.0,10406,52.03,8124,71876
100000,36,89949.0,10421,52.11,10051,89949
2,37,2.0,1,0.01,0,2
3,37,3.0,2,0.01,0,3
100,37,89.0,72,0.36,11,89
200,37,178.0,168,0.84,22,178
2000,37,1809.0,1170,5.85,191,1809
10000,37,9000.0,5375,26.87,1000,9000
20000,37,17991.0,11715,58.58,2009,17991
40000,37,35962.0,17447,87.23,4038,35962
60000,37,53875.0,26707,133.53,6125,53875
80000,37,71858.0,29228,146.14,8142,71858
100000,37,89747.0,37059,185.29,10253,89747
2,38,1.0,1,0.01,1,1
3,38,1.0,1,0.01,2,1
100,38,89.0,2,0.01,11,89
200,38,183.0,2,0.01,17,183
2000,38,1801.0,346,1.73,199,1801
10000,38,8985.0,4857,24.28,1015,8985
20000,38,17965.0,9004,45.02,2035,17965
40000,38,35982.0,10498,52.49,4018,35982
60000,38,53989.0,12346,61.73,6011,53989
80000,38,71949.0,18165,90.82,8051,71949
100000,38,89932.0,21319,106.59,10068,89932
2,39,2.0,1,0.01,0,2
3,39,3.0,2,0.01,0,3
100,39,95.0,29,0.15,5,95
200,39,185.0,56,0.28,15,185
2000,39,1783.0,1046,5.23,217,1783
10000,39,8972.0,3751,18.76,1028,8972
20000,39,17934.0,8204,41.02,2066,17934
40000,39,35916.0,10987,54.94,4084,35916
60000,39,53883.0,16555,82.77,6117,53883
80000,39,71898.0,16735,83.67,8102,71898
100000,39,89875.0,17310,86.55,10125,89875
2,40,2.0,1,0.01,0,2
3,40,3.0,2,0.01,0,3
100,40,94.0,78,0.39,6,94
200,40,188.0,137,0.69,12,188
2000,40,1807.0,911,4.55,193,1807
10000,40,9020.0,4058,20.29,980,9020
20000,40,18018.0,7568,37.84,1982,18018
40000,40,35968.0,18394,91.97,4032,35968
60000,40,54050.0,18394,91.97,5950,54050
80000,40,71999.0,25945,129.72,8001,71999
100000,40,89990.0,29983,149.91,10010,89990
2,41,2.0,1,0.01,0,2
3,41,3.0,2,0.01,0,3
100,41,91.0,52,0.26,9,91
200,41,183.0,98,0.49,17,183
2000,41,1816.0,1142,5.71,184,1816
10000,41,9049.0,3678,18.39,951,9049
20000,41,18011.0,7389,36.95,1989,18011
40000,41,35954.0,15343,76.72,4046,35954
60000,41,53967.0,19119,95.59,6033,53967
80000,41,71897.0,21875,109.37,8103,71897
100000,41,89891.0,22446,112.23,10109,89891
2,42,1.0,1,0.01,1,1
3,42,1.0,1,0.01,2,1
100,42,90.0,34,0.17,10,90
200,42,183.0,88,0.44,17,183
2000,42,1791.0,747,3.73,209,1791
10000,42,8949.0,3890,19.45,1051,8949
20000,42,17916.0,11198,55.99,2084,17916
40000,42,35938.0,26961,134.8,4062,35938
60000,42,53874.0,33041,165.2,6126,53874
80000,42,71832.0,35781,178.9,8168,71832
100000,42,89764.0,44044,220.22,10236,89764
2,43,2.0,1,0.01,0,2
3,43,3.0,2,0.01,0,3
100,43,91.0,46,0.23,9,91
200,43,180.0,91,0.46,20,180
2000,43,1791.0,1248,6.24,209,1791
10000,43,9053.0,2574,12.87,947,9053
20000,43,17997.0,5903,29.51,2003,17997
40000,43,36045.0,10402,52.01,3955,36045
60000,43,54058.0,14570,72.85,5942,54058
80000,43,72043.0,22410,112.05,7957,72043
100000,43,89972.0,28230,141.15,10028,89972
2,44,2.0,1,0.01,0,2
3,44,3.0,2,0.01,0,3
100,44,87.0,75,0.38,13,87
200,44,174.0,163,0.82,26,174
2000,44,1774.0,1379,6.89,226,1774
10000,44,8933.0,5545,27.72,1067,8933
20000,44,17905.0,11349,56.75,2095,17905
40000,44,35914.0,12523,62.62,4086,35914
60000,44,53826.0,13862,69.31,6174,53826
80000,44,71857.0,15623,78.12,8143,71857
100000,44,89895.0,15623,78.12,10105,89895
2,45,2.0,1,0.01,0,2
3,45,3.0,2,0.01,0,3
100,45,91.0,82,0.41,9,91
200,45,183.0,154,0.77,17,183
2000,45,1790.0,1057,5.28,210,1790
10000,45,8996.0,5117,25.58,1004,8996
20000,45,18006.0,10969,54.85,1994,18006
40000,45,35934.0,14993,74.97,4066,35934
60000,45,53916.0,16099,80.49,6084,53916
80000,45,71907.0,20173,100.86,8093,71907
100000,45,89844.0,24655,123.27,10156,89844
2,46,2.0,1,0.01,0,2
3,46,3.0,2,0.01,0,3
100,46,88.0,54,0.27,12,88
200,46,176.0,113,0.57,24,176
2000,46,1781.0,1545,7.72,219,1781
10000,46,8956.0,4028,20.14,1044,8956
20000,46,17912.0,10577,52.89,2088,17912
40000,46,35835.0,22411,112.05,4165,35835
60000,46,53874.0,22902,114.51,6126,53874
80000,46,71888.0,22902,114.51,8112,71888
100000,46,89887.0,23664,118.32,10113,89887
2,47,2.0,1,0.01,0,2
3,47,3.0,2,0.01,0,3
100,47,95.0,73,0.37,5,95
200,47,187.0,110,0.55,13,187
2000,47,1809.0,1053,5.26,191,1809
10000,47,9009.0,3819,19.1,991,9009
20000,47,17999.0,6046,30.23,2001,17999
40000,47,35950.0,7608,38.04,4050,35950
60000,47,53950.0,10277,51.39,6050,53950
80000,47,71852.0,11494,57.47,8148,71852
100000,47,89794.0,14907,74.54,10206,89794
2,48,1.0,1,0.01,1,1
3,48,2.0,2,0.01,1,2
100,48,91.0,65,0.33,9,91
200,48,182.0,71,0.36,18,182
2000,48,1808.0,705,3.52,192,1808
10000,48,9036.0,5287,26.43,964,9036
20000,48,17998.0,9943,49.72,2002,17998
40000,48,36107.0,12858,64.29,3893,36107
60000,48,54069.0,15389,76.95,5931,54069
80000,48,72088.0,16409,82.04,7912,72088
100000,48,90004.0,19543,97.71,9996,90004
2,49,2.0,1,0.01,0,2
3,49,3.0,2,0.01,0,3
100,49,93.0,71,0.36,7,93
200,49,175.0,133,0.67,25,175
2000,49,1784.0,940,4.7,216,1784
10000,49,8972.0,1944,9.72,1028,8972
20000,49,17930.0,3285,16.43,2070,17930
40000,49,35848.0,7981,39.91,4152,35848
60000,49,53760.0,13299,66.5,6240,53760
80000,49,71791.0,14241,71.21,8209,71791
