Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.68,1.0,0.09999999999999981,0.32,1.68
3,2.57,1.11,0.11099999999999982,0.43,2.57
100,85.96,37.74,3.773999999999999,14.04,85.96
200,172.97,63.0,6.3000000000000025,27.03,172.97
2000,1778.13,199.18,19.917999999999996,221.87,1778.13
10000,8970.48,270.73,27.072999999999993,1029.52,8970.48
20000,17965.13,301.36,30.13600000000001,2034.87,17965.13
40000,35966.95,319.21,31.92099999999999,4033.05,35966.95
60000,53970.29,327.65,32.764999999999986,6029.71,53970.29
80000,71978.99,338.11,33.810999999999986,8021.01,71978.99
100000,89976.54,342.88,34.28799999999999,10023.46,89976.54
