Time Horizon,Iteration,Total Reward,Suboptimal Arms Count,Total Regret,Zeros Count,Ones Count
40000,76,35932,0,0,4068,35932
60000,76,53887,0,0,6113,53887
80000,76,71830,0,0,8170,71830
100000,76,89863,0,0,10137,89863
2,77,1,0,0,1,1
3,77,3,0,0,0,3
100,77,95,0,0,5,95
200,77,183,0,0,17,183
2000,77,1804,0,0,196,1804
10000,77,9014,0,0,986,9014
20000,77,18069,0,0,1931,18069
40000,77,35956,0,0,4044,35956
60000,77,53862,0,0,6138,53862
80000,77,72013,0,0,7987,72013
100000,77,90001,0,0,9999,90001
2,78,2,0,0,0,2
3,78,2,0,0,1,2
100,78,86,0,0,14,86
200,78,179,0,0,21,179
2000,78,1819,0,0,181,1819
10000,78,9038,0,0,962,9038
20000,78,18094,0,0,1906,18094
40000,78,36043,0,0,3957,36043
60000,78,54080,0,0,5920,54080
80000,78,72007,0,0,7993,72007
100000,78,90124,0,0,9876,90124
2,79,2,0,0,0,2
3,79,3,0,0,0,3
100,79,90,0,0,10,90
200,79,186,0,0,14,186
2000,79,1785,0,0,215,1785
10000,79,9001,0,0,999,9001
20000,79,17964,0,0,2036,17964
40000,79,35980,0,0,4020,35980
60000,79,53951,0,0,6049,53951
80000,79,72022,0,0,7978,72022
100000,79,89870,0,0,10130,89870
2,80,2,0,0,0,2
3,80,3,0,0,0,3
100,80,95,0,0,5,95
200,80,180,0,0,20,180
2000,80,1791,0,0,209,1791
10000,80,9006,0,0,994,9006
20000,80,18084,0,0,1916,18084
40000,80,35914,0,0,4086,35914
60000,80,54021,0,0,5979,54021
80000,80,72028,0,0,7972,72028
100000,80,89907,0,0,10093,89907
2,81,2,0,0,0,2
3,81,3,0,0,0,3
100,81,90,0,0,10,90
200,81,182,0,0,18,182
2000,81,1822,0,0,178,1822
10000,81,9036,0,0,964,9036
20000,81,18092,0,0,1908,18092
40000,81,36015,0,0,3985,36015
60000,81,54087,0,0,5913,54087
80000,81,71989,0,0,8011,71989
100000,81,90032,0,0,9968,90032
2,82,1,0,0,1,1
3,82,2,0,0,1,2
100,82,91,0,0,9,91
200,82,192,0,0,8,192
2000,82,1779,0,0,221,1779
10000,82,8973,0,0,1027,8973
20000,82,17924,0,0,2076,17924
40000,82,35996,0,0,4004,35996
60000,82,53947,0,0,6053,53947
80000,82,71922,0,0,8078,71922
100000,82,89927,0,0,10073,89927
2,83,2,0,0,0,2
3,83,2,0,0,1,2
100,83,87,0,0,13,87
200,83,172,0,0,28,172
2000,83,1805,0,0,195,1805
10000,83,9019,0,0,981,9019
20000,83,18017,0,0,1983,18017
40000,83,35947,0,0,4053,35947
60000,83,54025,0,0,5975,54025
80000,83,71957,0,0,8043,71957
100000,83,90136,0,0,9864,90136
2,84,2,0,0,0,2
3,84,1,0,0,2,1
100,84,89,0,0,11,89
200,84,176,0,0,24,176
2000,84,1812,0,0,188,1812
10000,84,9031,0,0,969,9031
20000,84,17936,0,0,2064,17936
40000,84,36083,0,0,3917,36083
60000,84,54032,0,0,5968,54032
80000,84,71963,0,0,8037,71963
100000,84,89863,0,0,10137,89863
2,85,2,0,0,0,2
3,85,2,0,0,1,2
100,85,88,0,0,12,88
200,85,175,0,0,25,175
2000,85,1801,0,0,199,1801
10000,85,9076,0,0,924,9076
20000,85,17960,0,0,2040,17960
40000,85,35865,0,0,4135,35865
60000,85,54062,0,0,5938,54062
80000,85,72026,0,0,7974,72026
100000,85,89814,0,0,10186,89814
2,86,1,0,0,1,1
3,86,2,0,0,1,2
100,86,90,0,0,10,90
200,86,179,0,0,21,179
2000,86,1813,0,0,187,1813
10000,86,9009,0,0,991,9009
20000,86,18060,0,0,1940,18060
40000,86,36031,0,0,3969,36031
60000,86,54147,0,0,5853,54147
80000,86,72032,0,0,7968,72032
100000,86,89925,0,0,10075,89925
2,87,2,0,0,0,2
3,87,3,0,0,0,3
100,87,91,0,0,9,91
200,87,180,0,0,20,180
2000,87,1808,0,0,192,1808
10000,87,9013,0,0,987,9013
20000,87,17969,0,0,2031,17969
40000,87,35953,0,0,4047,35953
60000,87,53891,0,0,6109,53891
80000,87,72046,0,0,7954,72046
100000,87,89945,0,0,10055,89945
2,88,2,0,0,0,2
3,88,2,0,0,1,2
100,88,94,0,0,6,94
200,88,183,0,0,17,183
2000,88,1787,0,0,213,1787
10000,88,9013,0,0,987,9013
20000,88,18012,0,0,1988,18012
40000,88,35970,0,0,4030,35970
60000,88,54008,0,0,5992,54008
80000,88,71940,0,0,8060,71940
100000,88,90149,0,0,9851,90149
2,89,2,0,0,0,2
3,89,1,0,0,2,1
100,89,92,0,0,8,92
200,89,180,0,0,20,180
2000,89,1795,0,0,205,1795
10000,89,9033,0,0,967,9033
20000,89,18023,0,0,1977,18023
40000,89,35964,0,0,4036,35964
60000,89,53868,0,0,6132,53868
80000,89,72013,0,0,7987,72013
100000,89,90104,0,0,9896,90104
2,90,2,0,0,0,2
3,90,3,0,0,0,3
100,90,89,0,0,11,89
200,90,176,0,0,24,176
2000,90,1800,0,0,200,1800
10000,90,9021,0,0,979,9021
20000,90,18032,0,0,1968,18032
40000,90,36047,0,0,3953,36047
60000,90,54016,0,0,5984,54016
80000,90,72174,0,0,7826,72174
100000,90,89821,0,0,10179,89821
2,91,2,0,0,0,2
3,91,3,0,0,0,3
100,91,87,0,0,13,87
200,91,187,0,0,13,187
2000,91,1802,0,0,198,1802
10000,91,8912,0,0,1088,8912
20000,91,17911,0,0,2089,17911
40000,91,36125,0,0,3875,36125
60000,91,54080,0,0,5920,54080
80000,91,72000,0,0,8000,72000
100000,91,89975,0,0,10025,89975
2,92,2,0,0,0,2
3,92,3,0,0,0,3
100,92,89,0,0,11,89
200,92,174,0,0,26,174
2000,92,1810,0,0,190,1810
10000,92,8964,0,0,1036,8964
20000,92,17955,0,0,2045,17955
40000,92,35919,0,0,4081,35919
60000,92,54031,0,0,5969,54031
80000,92,71914,0,0,8086,71914
100000,92,90080,0,0,9920,90080
2,93,2,0,0,0,2
3,93,3,0,0,0,3
100,93,89,0,0,11,89
200,93,183,0,0,17,183
2000,93,1804,0,0,196,1804
10000,93,9058,0,0,942,9058
20000,93,18047,0,0,1953,18047
40000,93,35995,0,0,4005,35995
60000,93,54137,0,0,5863,54137
80000,93,72083,0,0,7917,72083
100000,93,89960,0,0,10040,89960
2,94,2,0,0,0,2
3,94,3,0,0,0,3
100,94,91,0,0,9,91
200,94,184,0,0,16,184
2000,94,1798,0,0,202,1798
10000,94,8975,0,0,1025,8975
20000,94,18040,0,0,1960,18040
40000,94,35991,0,0,4009,35991
60000,94,54049,0,0,5951,54049
80000,94,71880,0,0,8120,71880
100000,94,90081,0,0,9919,90081
2,95,2,0,0,0,2
3,95,3,0,0,0,3
100,95,94,0,0,6,94
200,95,179,0,0,21,179
2000,95,1808,0,0,192,1808
10000,95,9046,0,0,954,9046
20000,95,17969,0,0,2031,17969
40000,95,35899,0,0,4101,35899
60000,95,54096,0,0,5904,54096
80000,95,71871,0,0,8129,71871
100000,95,89977,0,0,10023,89977
2,96,2,0,0,0,2
3,96,3,0,0,0,3
100,96,89,0,0,11,89
200,96,181,0,0,19,181
2000,96,1792,0,0,208,1792
10000,96,8984,0,0,1016,8984
20000,96,18037,0,0,1963,18037
40000,96,35997,0,0,4003,35997
60000,96,54013,0,0,5987,54013
80000,96,71924,0,0,8076,71924
100000,96,90128,0,0,9872,90128
2,97,2,0,0,0,2
3,97,2,0,0,1,2
100,97,90,0,0,10,90
200,97,187,0,0,13,187
2000,97,1799,0,0,201,1799
10000,97,8950,0,0,1050,8950
20000,97,18020,0,0,1980,18020
40000,97,35968,0,0,4032,35968
60000,97,53927,0,0,6073,53927
80000,97,72110,0,0,7890,72110
100000,97,89952,0,0,10048,89952
2,98,1,0,0,1,1
3,98,2,0,0,1,2
100,98,92,0,0,8,92
200,98,181,0,0,19,181
2000,98,1798,0,0,202,1798
10000,98,9048,0,0,952,9048
20000,98,18011,0,0,1989,18011
40000,98,36053,0,0,3947,36053
60000,98,54005,0,0,5995,54005
80000,98,72047,0,0,7953,72047
100000,98,90185,0,0,9815,90185
2,99,2,0,0,0,2
3,99,2,0,0,1,2
100,99,91,0,0,9,91
200,99,180,0,0,20,180
2000,99,1817,0,0,183,1817
10000,99,9001,0,0,999,9001
20000,99,17955,0,0,2045,17955
40000,99,36091,0,0,3909,36091
60000,99,54018,0,0,5982,54018
80000,99,72000,0,0,8000,72000
100000,99,90061,0,0,9939,90061
2,100,1,0,0,1,1
3,100,2,0,0,1,2
100,100,86,0,0,14,86
200,100,182,0,0,18,182
2000,100,1795,0,0,205,1795
10000,100,8981,0,0,1019,8981
20000,100,17975,0,0,2025,17975
40000,100,35884,0,0,4116,35884
60000,100,54065,0,0,5935,54065
80000,100,71993,0,0,8007,71993
100000,100,89803,0,0,10197,89803
