Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.68,1.0,0.09999999999999981,0.32,1.68
3,2.57,1.09,0.1089999999999998,0.43,2.57
100,87.22,28.28,2.8279999999999985,12.78,87.22
200,176.01,44.96,4.495999999999999,23.99,176.01
2000,1785.6,124.36,12.436000000000003,214.4,1785.6
10000,8981.94,184.9,18.489999999999995,1018.06,8981.94
20000,17979.93,211.66,21.166,2020.07,17979.93
40000,35977.05,235.31,23.531,4022.95,35977.05
60000,53974.74,246.27,24.627000000000002,6025.26,53974.74
80000,71977.7,254.21,25.421,8022.3,71977.7
100000,89975.18,259.62,25.962000000000003,10024.82,89975.18
