Timestep,Iteration,Total Reward,Suboptimal Arms,Regret,Zeros Count,Ones Count
100,30,85.58833257422184,56,5.6,43,57
200,30,171.56831476821714,94,9.4,92,108
2000,30,1752.055472107935,347,34.7,1039,961
2,31,2.3244158862676363,1,0.1,0,2
3,31,2.4440149380457212,1,0.1,1,2
100,31,92.16090532637406,59,5.9,45,55
200,31,176.32155131458885,99,9.9,99,101
2000,31,1729.9642933118407,688,68.8,1004,996
2,32,1.2294919752324027,1,0.1,2,0
3,32,2.9026117316494027,1,0.1,1,2
100,32,85.25514870655707,50,5.0,48,52
200,32,168.11674958500225,86,8.6,100,100
2000,32,1731.6719571641834,559,55.9,1014,986
2,33,1.4602050296910694,1,0.1,2,0
3,33,1.8166779661858157,1,0.1,2,1
100,33,87.11294628593231,55,5.5,49,51
200,33,165.86170391497578,68,6.8,106,94
2000,33,1724.3595490570383,546,54.6,1047,953
2,34,1.9748562140672559,1,0.1,1,1
3,34,2.3164987896266442,1,0.1,2,1
100,34,89.48966290467109,56,5.6,43,57
200,34,171.2362208463664,66,6.6,106,94
2000,34,1767.7169348358173,497,49.7,978,1022
2,35,1.61389385261916,1,0.1,1,1
3,35,2.5176767482546647,1,0.1,2,1
100,35,77.8784881020843,63,6.3,61,39
200,35,165.8169688018071,102,10.2,103,97
2000,35,1757.950377045316,453,45.3,987,1013
2,36,1.5767864487015721,1,0.1,1,1
3,36,2.5615853091580103,1,0.1,2,1
100,36,89.26346770348322,47,4.7,42,58
200,36,165.69976442229944,102,10.2,108,92
2000,36,1747.9554086896492,635,63.5,990,1010
2,37,1.7136390248478865,1,0.1,1,1
3,37,2.46092631378242,1,0.1,2,1
100,37,82.30526294749004,63,6.3,45,55
200,37,175.16912916265167,77,7.7,94,106
2000,37,1748.8910278326803,536,53.6,1001,999
2,38,2.1076775631546627,1,0.1,0,2
3,38,2.5375624838247184,1,0.1,2,1
100,38,87.48801865213063,63,6.3,50,50
200,38,167.92010047699864,97,9.7,103,97
2000,38,1747.8941535592426,429,42.9,985,1015
2,39,1.9988647476188661,1,0.1,0,2
3,39,2.5196110310297275,1,0.1,2,1
100,39,86.27031669677244,50,5.0,44,56
200,39,167.5482200580129,104,10.4,97,103
2000,39,1758.3257265263996,455,45.5,1004,996
2,40,1.6268593742031872,1,0.1,1,1
3,40,2.7930745492542406,1,0.1,1,2
100,40,87.44286188341243,37,3.7,45,55
200,40,166.30028998289856,98,9.8,105,95
2000,40,1723.4559254653857,622,62.2,1014,986
2,41,2.0575029420334543,1,0.1,0,2
3,41,2.333306445438712,1,0.1,1,2
100,41,85.70442776352226,51,5.1,52,48
200,41,169.1102773504907,120,12.0,99,101
2000,41,1751.693106191821,641,64.1,984,1016
2,42,1.381931506773495,1,0.1,1,1
3,42,2.791264119742607,1,0.1,2,1
100,42,86.55337052366394,45,4.5,49,51
200,42,174.59198619305522,77,7.7,92,108
2000,42,1739.7582828134325,672,67.2,1013,987
2,43,1.3802175297305836,1,0.1,1,1
3,43,2.2509475064040956,1,0.1,2,1
100,43,84.58972372766742,63,6.3,45,55
200,43,175.64031106842077,80,8.0,96,104
2000,43,1757.9229442235107,640,64.0,999,1001
2,44,1.0907532996315377,1,0.1,2,0
3,44,1.9489645574321688,1,0.1,2,1
100,44,92.1690977248191,47,4.7,45,55
200,44,173.54204491398917,80,8.0,102,98
2000,44,1734.6896647458384,616,61.6,995,1005
2,45,2.367453877727284,1,0.1,0,2
3,45,3.5489799998371128,1,0.1,0,3
100,45,81.07788738869344,54,5.4,56,44
200,45,168.07447824268513,86,8.6,107,93
2000,45,1759.7555372611018,441,44.1,984,1016
2,46,0.8585605887167513,1,0.1,1,1
3,46,2.9414500398091192,1,0.1,1,2
100,46,82.99678290798711,63,6.3,53,47
200,46,163.7019460569158,124,12.4,107,93
2000,46,1760.2459017284973,710,71.0,956,1044
2,47,2.386361776105887,1,0.1,0,2
3,47,1.9535488208634202,1,0.1,3,0
100,47,79.73722543413935,63,6.3,60,40
200,47,168.45877247484378,69,6.9,95,105
2000,47,1723.673194308283,660,66.0,1026,974
2,48,2.3237850997431666,1,0.1,0,2
3,48,1.821811523343793,1,0.1,2,1
100,48,80.7951905364445,62,6.2,56,44
200,48,174.84067830421023,75,7.5,101,99
2000,48,1757.2259023414342,563,56.3,955,1045
2,49,2.718144268849289,1,0.1,0,2
3,49,2.1139056338387876,1,0.1,2,1
100,49,84.24794073313451,61,6.1,55,45
200,49,164.42941204898221,110,11.0,101,99
2000,49,1760.838435811045,477,47.7,1009,991
2,50,1.4806356390515623,1,0.1,1,1
3,50,2.0671087085990765,1,0.1,3,0
100,50,80.76585611958514,61,6.1,53,47
200,50,177.68141713771308,78,7.8,88,112
2000,50,1736.6790511307947,812,81.2,985,1015
2,51,1.510582576462995,1,0.1,1,1
3,51,2.1758925568780065,1,0.1,3,0
100,51,90.5000320021257,45,4.5,44,56
200,51,179.82587039176843,79,7.9,87,113
2000,51,1734.245438067472,650,65.0,1007,993
2,52,1.270241249148867,1,0.1,1,1
3,52,2.200558023288468,1,0.1,2,1
100,52,81.71773095141803,63,6.3,52,48
200,52,162.06896446498737,106,10.6,114,86
2000,52,1748.6369813200586,400,40.0,989,1011
2,53,1.7477215193561593,1,0.1,1,1
3,53,1.8734593449988424,1,0.1,3,0
100,53,79.4213916556234,43,4.3,59,41
200,53,177.8784470042965,102,10.2,92,108
2000,53,1743.4978364488602,808,80.8,978,1022
2,54,1.9092461697608687,1,0.1,1,1
3,54,1.2883337987735972,1,0.1,3,0
100,54,81.26045402883422,49,4.9,55,45
200,54,167.45095397374564,88,8.8,105,95
2000,54,1742.523469127567,630,63.0,984,1016
2,55,2.0125124909168735,1,0.1,0,2
3,55,0.9058883242496996,1,0.1,3,0
100,55,93.91943169656842,49,4.9,39,61
200,55,167.48819016102306,99,9.9,100,100
2000,55,1771.3647068783905,542,54.2,961,1039
2,56,1.8167815453130887,1,0.1,1,1
3,56,2.0443898362504505,1,0.1,2,1
100,56,85.98601622021921,50,5.0,46,54
200,56,163.09901438967677,116,11.6,111,89
2000,56,1725.4872412712286,541,54.1,1015,985
2,57,1.499599169109913,1,0.1,1,1
3,57,1.7678689680214408,1,0.1,2,1
100,57,91.91726124177164,52,5.2,43,57
200,57,170.43993431684305,96,9.6,90,110
2000,57,1734.0459158063866,693,69.3,1016,984
2,58,1.7793784886919215,1,0.1,1,1
3,58,2.2750923858234327,1,0.1,2,1
100,58,88.89335443221587,61,6.1,51,49
200,58,165.14252226062962,121,12.1,102,98
2000,58,1738.5082809402977,490,49.0,1009,991
2,59,0.7649704782145171,1,0.1,2,0
3,59,2.6792844552749315,1,0.1,2,1
100,59,82.12303006967551,46,4.6,50,50
200,59,165.4490842720297,116,11.6,98,102
2000,59,1751.3675267286947,494,49.4,993,1007
2,60,1.5443289083723803,1,0.1,1,1
3,60,2.975913554946586,1,0.1,1,2
100,60,78.9169051508559,63,6.3,48,52
200,60,175.77217908045236,111,11.1,92,108
2000,60,1706.4098660406587,488,48.8,1067,933
2,61,1.9546342737676785,1,0.1,0,2
3,61,2.3631063502351957,1,0.1,1,2
100,61,80.62035977512554,60,6.0,55,45
200,61,165.28745309464497,99,9.9,103,97
2000,61,1751.713059939232,511,51.1,1017,983
2,62,1.9436145120899404,1,0.1,0,2
3,62,1.968936280592347,1,0.1,3,0
100,62,90.73167034161183,57,5.7,43,57
200,62,174.44626295301396,82,8.2,91,109
2000,62,1741.1082593981412,740,74.0,978,1022
2,63,1.109236176134596,1,0.1,2,0
3,63,2.377237850607584,1,0.1,2,1
100,63,86.05951842496809,60,6.0,50,50
200,63,170.60030874095722,107,10.7,90,110
2000,63,1745.1719592099412,473,47.3,1010,990
2,64,2.1792845411780037,1,0.1,1,1
3,64,2.202020380808225,1,0.1,1,2
100,64,82.49781407193862,37,3.7,60,40
200,64,170.68664075447612,93,9.3,100,100
2000,64,1744.8111424621075,462,46.2,1007,993
2,65,1.8950279474869225,1,0.1,1,1
3,65,2.6333221221658802,1,0.1,2,1
100,65,85.48117593615193,37,3.7,48,52
200,65,165.73053169225318,93,9.3,107,93
2000,65,1748.8005490898217,398,39.8,1035,965
2,66,0.8721242686911698,1,0.1,2,0
3,66,2.705088482706486,1,0.1,2,1
100,66,90.2959200589449,41,4.1,43,57
200,66,166.9667461118704,92,9.2,106,94
2000,66,1770.61841304819,534,53.4,971,1029
2,67,1.9833253353923355,1,0.1,1,1
3,67,2.172209222660668,1,0.1,2,1
100,67,85.62957853148073,49,4.9,44,56
200,67,166.92783164613544,83,8.3,107,93
2000,67,1739.0629015622471,520,52.0,999,1001
2,68,2.0619010991819775,1,0.1,1,1
3,68,1.9685750777643987,1,0.1,2,1
100,68,86.34466331759192,57,5.7,47,53
200,68,171.46154185717023,110,11.0,98,102
2000,68,1755.1188094833024,493,49.3,989,1011
2,69,1.127974740008045,1,0.1,2,0
3,69,2.935700034936922,1,0.1,1,2
100,69,86.14457693437919,50,5.0,49,51
200,69,164.74320165517776,120,12.0,100,100
2000,69,1765.5039266192377,409,40.9,1004,996
2,70,1.7069895344577017,1,0.1,1,1
3,70,2.7226419440608938,1,0.1,2,1
100,70,88.2932763781018,45,4.5,45,55
200,70,170.93793792689138,55,5.5,101,99
2000,70,1730.6354460006442,575,57.5,996,1004
2,71,1.9663428077854408,1,0.1,0,2
3,71,2.3637156739469782,1,0.1,1,2
100,71,88.41946964298361,53,5.3,47,53
200,71,167.32177466600888,100,10.0,105,95
2000,71,1740.2552381524536,495,49.5,977,1023
2,72,1.8240495531005263,1,0.1,1,1
3,72,2.003799428724281,1,0.1,2,1
100,72,91.19703913212173,38,3.8,46,54
200,72,164.29911010087923,89,8.9,107,93
2000,72,1713.9000077481965,508,50.8,1033,967
2,73,1.5905498320618137,1,0.1,1,1
3,73,2.199798375566499,1,0.1,2,1
100,73,85.5014316123171,46,4.6,54,46
200,73,156.86502463907829,99,9.9,117,83
2000,73,1763.597921368856,526,52.6,966,1034
2,74,1.3498558606594466,1,0.1,2,0
3,74,1.5015937274680344,1,0.1,3,0
100,74,87.16038438290812,37,3.7,54,46
200,74,167.39228462858222,142,14.2,103,97
2000,74,1718.5074757645023,422,42.2,1025,975
2,75,2.357641420799114,1,0.1,0,2
3,75,2.4826524445101095,1,0.1,2,1
100,75,82.97737138146515,62,6.2,54,46
200,75,178.19234591313608,73,7.3,91,109
2000,75,1696.4256109503713,773,77.3,1039,961
2,76,1.3120737948256267,1,0.1,2,0
3,76,1.6374948587536475,1,0.1,3,0
100,76,84.52199234467528,63,6.3,50,50
200,76,174.6875493643388,68,6.8,96,104
2000,76,1731.6308947808802,709,70.9,995,1005
2,77,1.260460847321644,1,0.1,2,0
3,77,3.473705579507482,1,0.1,1,2
100,77,87.92713634590486,39,3.9,42,58
200,77,169.95080982661992,96,9.6,102,98
2000,77,1771.1825661510004,520,52.0,973,1027
2,78,1.6060533636369083,1,0.1,1,1
3,78,2.683609095014325,1,0.1,2,1
100,78,93.80714392685005,46,4.6,40,60
200,78,174.18180611562755,89,8.9,91,109
2000,78,1749.408004700336,479,47.9,966,1034
2,79,1.0799432078115667,1,0.1,2,0
3,79,3.063695773870498,1,0.1,1,2
100,79,92.54116681012142,63,6.3,47,53
200,79,172.23650032373803,118,11.8,92,108
2000,79,1757.8002992730792,576,57.6,970,1030
2,80,1.2899277268603249,1,0.1,1,1
3,80,2.468425126385192,1,0.1,1,2
100,80,84.27392030324611,60,6.0,49,51
200,80,172.02527119311077,80,8.0,99,101
2000,80,1731.553964632244,471,47.1,1025,975
2,81,2.3325072349093223,1,0.1,1,1
3,81,2.989581519108586,1,0.1,1,2
100,81,82.03148499081024,48,4.8,49,51
200,81,168.19706843402693,95,9.5,108,92
2000,81,1741.867550994432,507,50.7,1022,978
2,82,1.4816048355208147,1,0.1,2,0
3,82,2.6719547177601295,1,0.1,1,2
100,82,81.80694411108338,52,5.2,55,45
200,82,166.12694680647326,110,11.0,105,95
2000,82,1723.2059204580028,464,46.4,1043,957
2,83,2.423678682130086,1,0.1,0,2
3,83,2.9857705726751633,1,0.1,1,2
100,83,94.49919668033777,63,6.3,38,62
200,83,175.79710850789522,120,12.0,91,109
2000,83,1723.588942985265,640,64.0,1046,954
2,84,1.4277662689172077,1,0.1,1,1
3,84,3.525806491478278,1,0.1,0,3
100,84,80.02457396468466,48,4.8,56,44
200,84,167.86014938433337,92,9.2,97,103
2000,84,1748.5113813609353,564,56.4,993,1007
2,85,1.283034881980941,1,0.1,1,1
3,85,3.020601516535732,1,0.1,1,2
100,85,92.01305147835072,63,6.3,43,57
200,85,167.4605276790335,109,10.9,100,100
2000,85,1732.6360471972919,576,57.6,1009,991
2,86,1.6772946559653577,1,0.1,1,1
3,86,1.5681674853247756,1,0.1,3,0
100,86,80.33965116236482,55,5.5,56,44
200,86,168.2121367101651,118,11.8,103,97
2000,86,1750.3733967502264,615,61.5,999,1001
2,87,2.3930944420421487,1,0.1,0,2
3,87,3.159492951339838,1,0.1,1,2
100,87,81.13846070550083,63,6.3,59,41
200,87,179.92045154293118,86,8.6,90,110
2000,87,1708.2146368873996,654,65.4,1044,956
2,88,1.5787509824064494,1,0.1,2,0
3,88,2.610535756186331,1,0.1,2,1
100,88,77.58686816584706,60,6.0,56,44
200,88,164.47583600637736,105,10.5,100,100
2000,88,1742.9638986224586,681,68.1,980,1020
2,89,1.898656980058894,1,0.1,0,2
3,89,1.8529672186702353,1,0.1,2,1
100,89,83.60883324923762,42,4.2,46,54
200,89,175.9907949570849,109,10.9,97,103
2000,89,1753.2148402014486,615,61.5,1009,991
2,90,1.3157552814733657,1,0.1,2,0
3,90,3.5769010632779006,1,0.1,0,3
100,90,83.29179206457677,55,5.5,52,48
200,90,171.72350654114882,82,8.2,96,104
2000,90,1740.327786140594,486,48.6,1027,973
2,91,2.5744823735080584,1,0.1,0,2
3,91,2.143544067506372,1,0.1,2,1
100,91,80.65910232814315,49,4.9,50,50
200,91,159.46774502267544,76,7.6,115,85
2000,91,1731.1016783526036,528,52.8,1011,989
2,92,2.4901782597963593,1,0.1,0,2
3,92,1.8973187005100702,1,0.1,3,0
100,92,88.06406926903973,49,4.9,44,56
200,92,169.7052978902897,144,14.4,101,99
2000,92,1763.1564169948726,457,45.7,980,1020
2,93,2.1286736166615396,1,0.1,1,1
3,93,1.985610732657806,1,0.1,2,1
100,93,82.43977403836186,60,6.0,51,49
200,93,167.8041263551261,94,9.4,102,98
2000,93,1730.0487009654773,741,74.1,992,1008
2,94,2.041008540802414,1,0.1,0,2
3,94,1.5363337522270415,1,0.1,2,1
100,94,88.91848052450891,48,4.8,46,54
200,94,166.72172698218102,89,8.9,99,101
2000,94,1752.852213421915,602,60.2,972,1028
2,95,1.9505857876872867,1,0.1,0,2
3,95,3.2625374936885865,1,0.1,1,2
100,95,88.66667322572002,57,5.7,43,57
200,95,178.4554720527943,59,5.9,90,110
2000,95,1749.3916290323452,491,49.1,985,1015
2,96,1.5473027125414944,1,0.1,1,1
3,96,2.928333161034512,1,0.1,2,1
100,96,84.71877239617596,63,6.3,51,49
200,96,178.06684237959195,70,7.0,93,107
2000,96,1738.3021351745047,725,72.5,999,1001
2,97,1.6983355140605356,1,0.1,1,1
3,97,3.041407112925675,1,0.1,0,3
100,97,84.78602149677204,38,3.8,52,48
200,97,172.80475685990325,79,7.9,97,103
2000,97,1734.727361593019,730,73.0,992,1008
2,98,2.5265972150475946,1,0.1,0,2
3,98,2.105258931116129,1,0.1,2,1
100,98,89.28939171754539,60,6.0,45,55
200,98,163.1399277749589,95,9.5,105,95
2000,98,1781.9203467497566,455,45.5,955,1045
2,99,1.089805234520849,1,0.1,2,0
3,99,2.5709788628059274,1,0.1,1,2
100,99,83.10644750797113,57,5.7,51,49
200,99,173.37960343794126,87,8.7,95,105
2000,99,1735.0842024738113,699,69.9,996,1004
2,100,1.235045838772993,1,0.1,2,0
3,100,3.0454339688925733,1,0.1,1,2
100,100,81.1236087185196,63,6.3,54,46
200,100,171.09580178212218,111,11.1,98,102
2000,100,1772.04096211867,491,49.1,973,1027
