Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.74,0.04,0.004,0.26,1.74
3,2.59,0.07,0.007000000000000001,0.41,2.59
100,88.62,11.81,1.1809999999999996,11.38,88.62
200,177.55,18.86,1.8859999999999995,22.45,177.55
2000,1794.86,71.48,7.147999999999999,205.14,1794.86
10000,8977.0,270.83,27.082999999999988,1023.0,8977.0
20000,17954.7,520.83,52.08300000000001,2045.3,17954.7
40000,35897.96,1020.55,102.05499999999996,4102.04,35897.96
60000,53842.03,1522.35,152.23499999999996,6157.97,53842.03
80000,71788.4,2018.78,201.878,8211.6,71788.4
100000,89743.27,2518.15,251.81500000000003,10256.73,89743.27
