Timestep,Iteration,Total Reward,Suboptimal Arms,Total Regret,Zeros Count,Ones Count
2,1,2.0,1,0.1,0,2
3,1,3.0,1,0.1,0,3
100,1,95.0,9,0.9,5,95
200,1,184.0,12,1.2,16,184
2000,1,1787.0,72,7.2,213,1787
10000,1,8919.0,282,28.2,1081,8919
20000,1,17881.0,550,55.0,2119,17881
40000,1,35893.0,1073,107.3,4107,35893
60000,1,53900.0,1561,156.1,6100,53900
80000,1,71829.0,2085,208.5,8171,71829
100000,1,89804.0,2557,255.7,10196,89804
2,2,2.0,0,0.0,0,2
3,2,3.0,0,0.0,0,3
100,2,88.0,4,0.4,12,88
200,2,177.0,4,0.4,23,177
2000,2,1791.0,54,5.4,209,1791
10000,2,9004.0,258,25.8,996,9004
20000,2,17976.0,490,49.0,2024,17976
40000,2,35911.0,967,96.7,4089,35911
60000,2,53843.0,1464,146.4,6157,53843
80000,2,71780.0,1971,197.1,8220,71780
100000,2,89627.0,2489,248.9,10373,89627
2,3,2.0,0,0.0,0,2
3,3,3.0,0,0.0,0,3
100,3,93.0,7,0.7,7,93
200,3,183.0,13,1.3,17,183
2000,3,1800.0,49,4.9,200,1800
10000,3,8964.0,264,26.4,1036,8964
20000,3,17985.0,539,53.9,2015,17985
40000,3,35948.0,1050,105.0,4052,35948
60000,3,53940.0,1545,154.5,6060,53940
80000,3,71872.0,2051,205.1,8128,71872
100000,3,89956.0,2522,252.2,10044,89956
2,4,2.0,0,0.0,0,2
3,4,3.0,0,0.0,0,3
100,4,92.0,4,0.4,8,92
200,4,180.0,7,0.7,20,180
2000,4,1803.0,36,3.6,197,1803
10000,4,8971.0,231,23.1,1029,8971
20000,4,17936.0,496,49.6,2064,17936
40000,4,35954.0,973,97.3,4046,35954
60000,4,53906.0,1511,151.1,6094,53906
80000,4,71835.0,2013,201.3,8165,71835
100000,4,89782.0,2505,250.5,10218,89782
2,5,2.0,0,0.0,0,2
3,5,2.0,0,0.0,1,2
100,5,89.0,3,0.3,11,89
200,5,179.0,8,0.8,21,179
2000,5,1784.0,62,6.2,216,1784
10000,5,8975.0,249,24.9,1025,8975
20000,5,17911.0,521,52.1,2089,17911
40000,5,35846.0,998,99.8,4154,35846
60000,5,53847.0,1473,147.3,6153,53847
80000,5,71848.0,1979,197.9,8152,71848
100000,5,89846.0,2513,251.3,10154,89846
2,6,2.0,0,0.0,0,2
3,6,3.0,0,0.0,0,3
100,6,86.0,6,0.6,14,86
200,6,176.0,13,1.3,24,176
2000,6,1776.0,88,8.8,224,1776
10000,6,9018.0,285,28.5,982,9018
20000,6,18004.0,537,53.7,1996,18004
40000,6,36011.0,1021,102.1,3989,36011
60000,6,53949.0,1556,155.6,6051,53949
80000,6,71966.0,2033,203.3,8034,71966
100000,6,89906.0,2559,255.9,10094,89906
2,7,2.0,0,0.0,0,2
3,7,3.0,0,0.0,0,3
100,7,94.0,9,0.9,6,94
200,7,185.0,10,1.0,15,185
2000,7,1805.0,53,5.3,195,1805
10000,7,8988.0,257,25.7,1012,8988
20000,7,17958.0,468,46.8,2042,17958
40000,7,35985.0,950,95.0,4015,35985
60000,7,53873.0,1460,146.0,6127,53873
80000,7,71861.0,1927,192.7,8139,71861
100000,7,89858.0,2388,238.8,10142,89858
2,8,2.0,0,0.0,0,2
3,8,2.0,0,0.0,1,2
100,8,91.0,5,0.5,9,91
200,8,183.0,6,0.6,17,183
2000,8,1770.0,42,4.2,230,1770
10000,8,8906.0,236,23.6,1094,8906
20000,8,17904.0,517,51.7,2096,17904
40000,8,35887.0,1038,103.8,4113,35887
60000,8,53708.0,1518,151.8,6292,53708
80000,8,71720.0,2008,200.8,8280,71720
100000,8,89641.0,2485,248.5,10359,89641
2,9,2.0,1,0.1,0,2
3,9,3.0,1,0.1,0,3
100,9,91.0,5,0.5,9,91
200,9,183.0,5,0.5,17,183
2000,9,1794.0,33,3.3,206,1794
10000,9,9001.0,224,22.4,999,9001
20000,9,17954.0,463,46.3,2046,17954
40000,9,35953.0,951,95.1,4047,35953
60000,9,53908.0,1464,146.4,6092,53908
80000,9,71909.0,1933,193.3,8091,71909
100000,9,89871.0,2421,242.1,10129,89871
2,10,2.0,0,0.0,0,2
3,10,3.0,0,0.0,0,3
100,10,84.0,3,0.3,16,84
200,10,178.0,7,0.7,22,178
2000,10,1807.0,54,5.4,193,1807
10000,10,8979.0,240,24.0,1021,8979
20000,10,17982.0,488,48.8,2018,17982
40000,10,35911.0,996,99.6,4089,35911
60000,10,53855.0,1487,148.7,6145,53855
80000,10,71777.0,2033,203.3,8223,71777
100000,10,89703.0,2521,252.1,10297,89703
2,11,2.0,0,0.0,0,2
3,11,3.0,0,0.0,0,3
100,11,90.0,9,0.9,10,90
200,11,179.0,13,1.3,21,179
2000,11,1794.0,61,6.1,206,1794
10000,11,8989.0,251,25.1,1011,8989
20000,11,18016.0,518,51.8,1984,18016
40000,11,36072.0,1051,105.1,3928,36072
60000,11,54055.0,1529,152.9,5945,54055
80000,11,72084.0,2056,205.6,7916,72084
100000,11,90018.0,2547,254.7,9982,90018
2,12,1.0,0,0.0,1,1
3,12,2.0,0,0.0,1,2
100,12,89.0,4,0.4,11,89
200,12,180.0,4,0.4,20,180
2000,12,1781.0,52,5.2,219,1781
10000,12,8968.0,276,27.6,1032,8968
20000,12,17955.0,512,51.2,2045,17955
40000,12,35870.0,1028,102.8,4130,35870
60000,12,53813.0,1540,154.0,6187,53813
80000,12,71719.0,2072,207.2,8281,71719
100000,12,89625.0,2596,259.6,10375,89625
2,13,1.0,0,0.0,1,1
3,13,2.0,0,0.0,1,2
100,13,94.0,4,0.4,6,94
