Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.7,1.0,0.010000000000000007,0.3,1.7
3,2.63,1.89,0.010000000000000007,0.37,2.63
100,89.22,49.87,0.25190000000000007,10.78,89.22
200,179.57,99.6,0.5003000000000004,20.43,179.57
2000,1796.08,942.73,4.7112,203.92,1796.08
10000,8980.42,4058.48,20.292999999999996,1019.58,8980.42
20000,17961.15,7523.71,37.618800000000014,2038.85,17961.15
40000,35940.83,12910.1,64.55109999999999,4059.17,35940.83
60000,53913.11,17572.25,87.8608,6086.89,53913.11
80000,71891.58,21199.91,105.99790000000004,8108.42,71891.58
100000,89873.28,24621.74,123.10650000000001,10126.72,89873.28
