Time Horizon,Iteration,Total Reward,Suboptimal Arms Count,Total Regret,Zeros Count,Ones Count
100000,5,90007,1,0.1,9993,90007
2,6,2,2,0.2,0,2
3,6,3,3,0.3,0,3
100,6,87,50,5.0,13,87
200,6,164,100,10.0,36,164
2000,6,1723,1000,100.0,277,1723
10000,6,8549,5000,500.0,1451,8549
20000,6,17974,4,0.4,2026,17974
40000,6,31891,39994,3999.4,8109,31891
60000,6,51079,30000,3000.0,8921,51079
80000,6,72034,7,0.7,7966,72034
100000,6,84927,50000,5000.0,15073,84927
2,7,2,2,0.2,0,2
3,7,2,3,0.3,1,2
100,7,85,50,5.0,15,85
200,7,167,197,19.7,33,167
2000,7,1810,1,0.1,190,1810
10000,7,8954,2,0.2,1046,8954
20000,7,18000,3,0.3,2000,18000
40000,7,36072,1,0.1,3928,36072
60000,7,53973,3,0.3,6027,53973
80000,7,71994,5,0.5,8006,71994
100000,7,80242,99998,9999.8,19758,80242
2,8,2,2,0.2,0,2
3,8,1,3,0.3,2,1
100,8,73,99,9.9,27,73
200,8,170,100,10.0,30,170
2000,8,1813,1,0.1,187,1813
10000,8,7979,9999,999.9,2021,7979
20000,8,15975,19996,1999.6,4025,15975
40000,8,36028,2,0.2,3972,36028
60000,8,54072,1,0.1,5928,54072
80000,8,64126,79998,7999.8,15874,64126
100000,8,89975,7,0.7,10025,89975
2,9,2,2,0.2,0,2
3,9,2,3,0.3,1,2
100,9,89,50,5.0,11,89
200,9,181,100,10.0,19,181
2000,9,1674,1000,100.0,326,1674
10000,9,7996,9999,999.9,2004,7996
20000,9,17957,2,0.2,2043,17957
40000,9,36035,1,0.1,3965,36035
60000,9,48125,59998,5999.8,11875,48125
80000,9,71897,2,0.2,8103,71897
100000,9,90056,2,0.2,9944,90056
2,10,2,2,0.2,0,2
3,10,2,3,0.3,1,2
100,10,92,2,0.2,8,92
200,10,173,100,10.0,27,173
2000,10,1698,1000,100.0,302,1698
10000,10,8028,9998,999.8,1972,8028
20000,10,16140,19998,1999.8,3860,16140
40000,10,34117,20000,2000.0,5883,34117
60000,10,53926,1,0.1,6074,53926
80000,10,71923,7,0.7,8077,71923
100000,10,89941,7,0.7,10059,89941
2,11,2,2,0.2,0,2
3,11,3,3,0.3,0,3
100,11,94,50,5.0,6,94
200,11,165,100,10.0,35,165
2000,11,1813,3,0.3,187,1813
10000,11,8496,5000,500.0,1504,8496
20000,11,16050,19998,1999.8,3950,16050
40000,11,35959,3,0.3,4041,35959
60000,11,54139,3,0.3,5861,54139
80000,11,71931,6,0.6,8069,71931
100000,11,90037,5,0.5,9963,90037
2,12,2,2,0.2,0,2
3,12,3,3,0.3,0,3
100,12,80,50,5.0,20,80
200,12,161,100,10.0,39,161
2000,12,1684,1000,100.0,316,1684
10000,12,8448,5000,500.0,1552,8448
20000,12,18055,2,0.2,1945,18055
40000,12,32009,39996,3999.6,7991,32009
60000,12,47946,59999,5999.9,12054,47946
80000,12,72142,1,0.1,7858,72142
100000,12,89993,3,0.3,10007,89993
2,13,0,2,0.2,2,0
3,13,3,3,0.3,0,3
100,13,89,1,0.1,11,89
200,13,172,100,10.0,28,172
2000,13,1780,2,0.2,220,1780
10000,13,8504,5000,500.0,1496,8504
20000,13,18078,1,0.1,1922,18078
40000,13,32058,39999,3999.9,7942,32058
60000,13,48032,59994,5999.4,11968,48032
80000,13,71948,2,0.2,8052,71948
100000,13,90032,2,0.2,9968,90032
2,14,2,2,0.2,0,2
3,14,2,3,0.3,1,2
100,14,83,50,5.0,17,83
200,14,168,100,10.0,32,168
2000,14,1729,1000,100.0,271,1729
10000,14,9043,2,0.2,957,9043
20000,14,15937,19995,1999.5,4063,15937
40000,14,34057,20000,2000.0,5943,34057
60000,14,53961,6,0.6,6039,53961
80000,14,72016,1,0.1,7984,72016
100000,14,80052,99999,9999.9,19948,80052
2,15,2,2,0.2,0,2
3,15,2,3,0.3,1,2
100,15,87,50,5.0,13,87
200,15,176,100,10.0,24,176
2000,15,1705,1000,100.0,295,1705
10000,15,8977,1,0.1,1023,8977
20000,15,16998,10000,1000.0,3002,16998
40000,15,32048,39999,3999.9,7952,32048
60000,15,54008,7,0.7,5992,54008
80000,15,64019,79997,7999.7,15981,64019
100000,15,79960,99998,9999.8,20040,79960
2,16,2,2,0.2,0,2
3,16,2,3,0.3,1,2
100,16,86,50,5.0,14,86
200,16,150,198,19.8,50,150
2000,16,1712,1000,100.0,288,1712
10000,16,8568,5000,500.0,1432,8568
20000,16,18005,1,0.1,1995,18005
40000,16,31962,39998,3999.8,8038,31962
60000,16,53961,4,0.4,6039,53961
80000,16,72064,4,0.4,7936,72064
100000,16,90015,5,0.5,9985,90015
2,17,2,2,0.2,0,2
3,17,2,3,0.3,1,2
100,17,90,1,0.1,10,90
200,17,183,1,0.1,17,183
2000,17,1637,1000,100.0,363,1637
10000,17,8565,5000,500.0,1435,8565
20000,17,16045,19998,1999.8,3955,16045
40000,17,32015,39996,3999.6,7985,32015
60000,17,54042,1,0.1,5958,54042
80000,17,67927,40000,4000.0,12073,67927
100000,17,90117,5,0.5,9883,90117
2,18,2,2,0.2,0,2
3,18,1,3,0.3,2,1
100,18,87,1,0.1,13,87
200,18,178,1,0.1,22,178
2000,18,1810,2,0.2,190,1810
10000,18,8002,9998,999.8,1998,8002
20000,18,18098,3,0.3,1902,18098
40000,18,35977,4,0.4,4023,35977
60000,18,54008,1,0.1,5992,54008
80000,18,64262,79998,7999.8,15738,64262
100000,18,90054,2,0.2,9946,90054
2,19,2,2,0.2,0,2
3,19,1,3,0.3,2,1
100,19,89,50,5.0,11,89
200,19,179,1,0.1,21,179
2000,19,1575,1998,199.8,425,1575
10000,19,7955,9999,999.9,2045,7955
20000,19,15998,19995,1999.5,4002,15998
40000,19,36026,3,0.3,3974,36026
60000,19,54046,6,0.6,5954,54046
80000,19,71965,2,0.2,8035,71965
100000,19,84988,50000,5000.0,15012,84988
2,20,2,2,0.2,0,2
3,20,1,3,0.3,2,1
100,20,84,50,5.0,16,84
200,20,179,2,0.2,21,179
2000,20,1695,1000,100.0,305,1695
10000,20,8036,9997,999.7,1964,8036
20000,20,18063,4,0.4,1937,18063
40000,20,35890,2,0.2,4110,35890
60000,20,54169,7,0.7,5831,54169
80000,20,71998,2,0.2,8002,71998
100000,20,89807,7,0.7,10193,89807
2,21,2,2,0.2,0,2
3,21,2,3,0.3,1,2
100,21,88,50,5.0,12,88
200,21,187,3,0.3,13,187
2000,21,1795,2,0.2,205,1795
10000,21,8485,5000,500.0,1515,8485
20000,21,15965,19999,1999.9,4035,15965
40000,21,36010,1,0.1,3990,36010
60000,21,48073,59999,5999.9,11927,48073
80000,21,72085,4,0.4,7915,72085
100000,21,85147,50000,5000.0,14853,85147
2,22,1,2,0.2,1,1
3,22,3,3,0.3,0,3
100,22,91,1,0.1,9,91
200,22,157,198,19.8,43,157
2000,22,1780,1,0.1,220,1780
10000,22,8999,5,0.5,1001,8999
20000,22,17961,3,0.3,2039,17961
40000,22,36000,1,0.1,4000,36000
60000,22,53781,6,0.6,6219,53781
80000,22,71953,1,0.1,8047,71953
100000,22,89871,4,0.4,10129,89871
2,23,2,2,0.2,0,2
3,23,3,3,0.3,0,3
100,23,83,99,9.9,17,83
200,23,166,100,10.0,34,166
2000,23,1821,4,0.4,179,1821
10000,23,8992,1,0.1,1008,8992
20000,23,18010,1,0.1,1990,18010
40000,23,35988,2,0.2,4012,35988
60000,23,48053,59997,5999.7,11947,48053
80000,23,63830,79998,7999.8,16170,63830
100000,23,89746,1,0.1,10254,89746
2,24,0,2,0.2,2,0
3,24,2,3,0.3,1,2
100,24,82,50,5.0,18,82
200,24,179,2,0.2,21,179
2000,24,1705,1000,100.0,295,1705
10000,24,8450,5000,500.0,1550,8450
20000,24,18045,5,0.5,1955,18045
40000,24,32039,39997,3999.7,7961,32039
60000,24,53926,5,0.5,6074,53926
80000,24,71829,1,0.1,8171,71829
100000,24,89888,3,0.3,10112,89888
2,25,2,2,0.2,0,2
3,25,3,3,0.3,0,3
100,25,90,50,5.0,10,90
200,25,185,1,0.1,15,185
2000,25,1776,3,0.3,224,1776
10000,25,9043,5,0.5,957,9043
20000,25,18031,5,0.5,1969,18031
40000,25,32042,39999,3999.9,7958,32042
60000,25,54079,3,0.3,5921,54079
80000,25,71989,2,0.2,8011,71989
100000,25,80032,99998,9999.8,19968,80032
2,26,1,2,0.2,1,1
3,26,2,3,0.3,1,2
100,26,88,50,5.0,12,88
200,26,169,100,10.0,31,169
2000,26,1601,1999,199.9,399,1601
10000,26,8915,1,0.1,1085,8915
20000,26,15991,19996,1999.6,4009,15991
40000,26,34154,20000,2000.0,5846,34154
60000,26,51038,30000,3000.0,8962,51038
80000,26,71890,3,0.3,8110,71890
100000,26,90042,2,0.2,9958,90042
2,27,2,2,0.2,0,2
3,27,3,3,0.3,0,3
100,27,84,50,5.0,16,84
200,27,157,198,19.8,43,157
2000,27,1601,1999,199.9,399,1601
10000,27,9009,2,0.2,991,9009
20000,27,17987,6,0.6,2013,17987
40000,27,36096,5,0.5,3904,36096
60000,27,54030,1,0.1,5970,54030
80000,27,64310,79996,7999.6,15690,64310
100000,27,89904,1,0.1,10096,89904
2,28,2,2,0.2,0,2
3,28,3,3,0.3,0,3
100,28,81,50,5.0,19,81
200,28,182,2,0.2,18,182
2000,28,1611,1997,199.7,389,1611
10000,28,8985,1,0.1,1015,8985
20000,28,18001,1,0.1,1999,18001
40000,28,33892,20000,2000.0,6108,33892
60000,28,53938,1,0.1,6062,53938
80000,28,71948,1,0.1,8052,71948
100000,28,80071,99999,9999.9,19929,80071
2,29,1,2,0.2,1,1
3,29,3,3,0.3,0,3
100,29,79,50,5.0,21,79
200,29,164,100,10.0,36,164
2000,29,1700,1000,100.0,300,1700
10000,29,8993,1,0.1,1007,8993
20000,29,18046,1,0.1,1954,18046
40000,29,36050,1,0.1,3950,36050
60000,29,48016,59995,5999.5,11984,48016
80000,29,68039,40000,4000.0,11961,68039
100000,29,84954,50000,5000.0,15046,84954
2,30,1,2,0.2,1,1
3,30,1,3,0.3,2,1
100,30,81,99,9.9,19,81
200,30,176,100,10.0,24,176
2000,30,1698,1000,100.0,302,1698
10000,30,7990,9997,999.7,2010,7990
20000,30,17987,4,0.4,2013,17987
40000,30,31906,39998,3999.8,8094,31906
60000,30,47852,59994,5999.4,12148,47852
80000,30,64070,79999,7999.9,15930,64070
100000,30,84987,50000,5000.0,15013,84987
2,31,2,2,0.2,0,2
3,31,3,3,0.3,0,3
100,31,87,50,5.0,13,87
200,31,179,100,10.0,21,179
2000,31,1704,1000,100.0,296,1704
10000,31,9025,1,0.1,975,9025
20000,31,17991,1,0.1,2009,17991
40000,31,36187,6,0.6,3813,36187
60000,31,53961,4,0.4,6039,53961
80000,31,63890,79998,7999.8,16110,63890
100000,31,89988,3,0.3,10012,89988
2,32,1,2,0.2,1,1
3,32,1,3,0.3,2,1
100,32,87,2,0.2,13,87
200,32,177,3,0.3,23,177
2000,32,1620,1996,199.6,380,1620
10000,32,8989,5,0.5,1011,8989
20000,32,17992,1,0.1,2008,17992
40000,32,36019,1,0.1,3981,36019
60000,32,54110,3,0.3,5890,54110
80000,32,72028,1,0.1,7972,72028
100000,32,79781,99999,9999.9,20219,79781
2,33,2,2,0.2,0,2
3,33,3,3,0.3,0,3
100,33,85,50,5.0,15,85
200,33,178,100,10.0,22,178
2000,33,1780,4,0.4,220,1780
10000,33,8987,5,0.5,1013,8987
20000,33,18024,2,0.2,1976,18024
40000,33,36020,5,0.5,3980,36020
60000,33,47940,59995,5999.5,12060,47940
80000,33,64060,79999,7999.9,15940,64060
100000,33,89924,1,0.1,10076,89924
2,34,1,2,0.2,1,1
3,34,2,3,0.3,1,2
100,34,92,2,0.2,8,92
200,34,175,1,0.1,25,175
2000,34,1580,1996,199.6,420,1580
10000,34,9029,2,0.2,971,9029
20000,34,16968,10000,1000.0,3032,16968
40000,34,35970,1,0.1,4030,35970
60000,34,51028,30000,3000.0,8972,51028
80000,34,72061,5,0.5,7939,72061
100000,34,80032,99999,9999.9,19968,80032
2,35,2,2,0.2,0,2
3,35,2,3,0.3,1,2
100,35,90,50,5.0,10,90
200,35,177,2,0.2,23,177
2000,35,1782,3,0.3,218,1782
10000,35,8060,9997,999.7,1940,8060
20000,35,17934,1,0.1,2066,17934
40000,35,31963,39998,3999.8,8037,31963
60000,35,54001,1,0.1,5999,54001
80000,35,71965,4,0.4,8035,71965
100000,35,85083,50000,5000.0,14917,85083
2,36,2,2,0.2,0,2
3,36,2,3,0.3,1,2
100,36,88,50,5.0,12,88
200,36,172,100,10.0,28,172
2000,36,1787,3,0.3,213,1787
10000,36,8989,5,0.5,1011,8989
20000,36,16906,10000,1000.0,3094,16906
40000,36,31961,39999,3999.9,8039,31961
60000,36,53933,3,0.3,6067,53933
80000,36,72001,1,0.1,7999,72001
100000,36,90106,1,0.1,9894,90106
2,37,2,2,0.2,0,2
3,37,2,3,0.3,1,2
100,37,91,2,0.2,9,91
200,37,155,198,19.8,45,155
2000,37,1614,1997,199.7,386,1614
10000,37,8966,1,0.1,1034,8966
20000,37,18004,6,0.6,1996,18004
40000,37,35957,1,0.1,4043,35957
60000,37,51066,30000,3000.0,8934,51066
80000,37,71933,1,0.1,8067,71933
100000,37,89899,7,0.7,10101,89899
2,38,2,2,0.2,0,2
3,38,2,3,0.3,1,2
100,38,69,98,9.8,31,69
200,38,178,3,0.3,22,178
2000,38,1703,1000,100.0,297,1703
10000,38,8988,4,0.4,1012,8988
20000,38,17077,10000,1000.0,2923,17077
40000,38,35970,4,0.4,4030,35970
60000,38,51104,30000,3000.0,8896,51104
80000,38,67906,40000,4000.0,12094,67906
100000,38,89954,2,0.2,10046,89954
2,39,2,2,0.2,0,2
3,39,2,3,0.3,1,2
100,39,82,98,9.8,18,82
200,39,181,2,0.2,19,181
2000,39,1698,1000,100.0,302,1698
10000,39,8472,5000,500.0,1528,8472
20000,39,16006,19999,1999.9,3994,16006
40000,39,35940,1,0.1,4060,35940
60000,39,48027,59993,5999.3,11973,48027
80000,39,68164,40000,4000.0,11836,68164
100000,39,80053,99998,9999.8,19947,80053
2,40,2,2,0.2,0,2
3,40,2,3,0.3,1,2
100,40,90,50,5.0,10,90
200,40,175,100,10.0,25,175
2000,40,1808,2,0.2,192,1808
10000,40,8522,5000,500.0,1478,8522
20000,40,16017,19994,1999.4,3983,16017
40000,40,32061,39998,3999.8,7939,32061
60000,40,53994,1,0.1,6006,53994
80000,40,72094,4,0.4,7906,72094
100000,40,85074,50000,5000.0,14926,85074
2,41,1,2,0.2,1,1
3,41,3,3,0.3,0,3
100,41,83,50,5.0,17,83
200,41,164,198,19.8,36,164
2000,41,1813,3,0.3,187,1813
10000,41,9032,3,0.3,968,9032
20000,41,18051,2,0.2,1949,18051
40000,41,34060,20000,2000.0,5940,34060
60000,41,53980,2,0.2,6020,53980
80000,41,63898,79997,7999.7,16102,63898
100000,41,89974,3,0.3,10026,89974
2,42,2,2,0.2,0,2
3,42,1,3,0.3,2,1
100,42,80,98,9.8,20,80
200,42,181,2,0.2,19,181
2000,42,1787,2,0.2,213,1787
10000,42,8469,5000,500.0,1531,8469
20000,42,17966,4,0.4,2034,17966
40000,42,35925,4,0.4,4075,35925
60000,42,51073,30000,3000.0,8927,51073
80000,42,72092,2,0.2,7908,72092
100000,42,90025,6,0.6,9975,90025
2,43,1,2,0.2,1,1
3,43,3,3,0.3,0,3
100,43,88,50,5.0,12,88
200,43,158,100,10.0,42,158
2000,43,1706,1000,100.0,294,1706
10000,43,9001,1,0.1,999,9001
20000,43,17887,6,0.6,2113,17887
40000,43,32087,39999,3999.9,7913,32087
60000,43,53897,1,0.1,6103,53897
80000,43,67967,40000,4000.0,12033,67967
100000,43,79776,99999,9999.9,20224,79776
2,44,2,2,0.2,0,2
3,44,2,3,0.3,1,2
100,44,83,50,5.0,17,83
200,44,167,100,10.0,33,167
2000,44,1605,1997,199.7,395,1605
10000,44,7997,9998,999.8,2003,7997
20000,44,18002,4,0.4,1998,18002
40000,44,36022,4,0.4,3978,36022
60000,44,53953,5,0.5,6047,53953
80000,44,63946,79995,7999.5,16054,63946
100000,44,89772,1,0.1,10228,89772
2,45,2,2,0.2,0,2
3,45,3,3,0.3,0,3
100,45,82,50,5.0,18,82
200,45,172,100,10.0,28,172
2000,45,1797,4,0.4,203,1797
10000,45,7983,9995,999.5,2017,7983
20000,45,15974,19995,1999.5,4026,15974
40000,45,31985,39995,3999.5,8015,31985
60000,45,53955,1,0.1,6045,53955
80000,45,72025,7,0.7,7975,72025
100000,45,90035,3,0.3,9965,90035
2,46,2,2,0.2,0,2
3,46,2,3,0.3,1,2
100,46,87,50,5.0,13,87
200,46,170,100,10.0,30,170
2000,46,1695,1000,100.0,305,1695
10000,46,9037,4,0.4,963,9037
20000,46,18001,2,0.2,1999,18001
40000,46,36016,4,0.4,3984,36016
60000,46,53966,2,0.2,6034,53966
80000,46,72096,2,0.2,7904,72096
100000,46,80040,99998,9999.8,19960,80040
2,47,2,2,0.2,0,2
3,47,3,3,0.3,0,3
100,47,82,50,5.0,18,82
200,47,151,199,19.9,49,151
2000,47,1573,1999,199.9,427,1573
10000,47,8981,2,0.2,1019,8981
20000,47,17022,10000,1000.0,2978,17022
40000,47,31933,39997,3999.7,8067,31933
60000,47,51038,30000,3000.0,8962,51038
80000,47,71951,3,0.3,8049,71951
100000,47,90107,4,0.4,9893,90107
2,48,1,2,0.2,1,1
3,48,2,3,0.3,1,2
100,48,87,50,5.0,13,87
200,48,174,3,0.3,26,174
2000,48,1807,2,0.2,193,1807
10000,48,8035,9996,999.6,1965,8035
20000,48,17029,10000,1000.0,2971,17029
40000,48,32050,39995,3999.5,7950,32050
60000,48,53938,2,0.2,6062,53938
80000,48,71892,1,0.1,8108,71892
100000,48,84994,50000,5000.0,15006,84994
2,49,1,2,0.2,1,1
3,49,2,3,0.3,1,2
100,49,91,1,0.1,9,91
200,49,187,1,0.1,13,187
2000,49,1690,1000,100.0,310,1690
10000,49,8959,2,0.2,1041,8959
20000,49,15977,19998,1999.8,4023,15977
40000,49,35963,6,0.6,4037,35963
60000,49,48104,59996,5999.6,11896,48104
80000,49,63903,79999,7999.9,16097,63903
100000,49,90158,4,0.4,9842,90158
2,50,2,2,0.2,0,2
3,50,3,3,0.3,0,3
100,50,87,50,5.0,13,87
200,50,168,100,10.0,32,168
2000,50,1704,1000,100.0,296,1704
10000,50,9023,5,0.5,977,9023
20000,50,17937,3,0.3,2063,17937
40000,50,32105,39995,3999.5,7895,32105
60000,50,48038,59997,5999.7,11962,48038
80000,50,71962,4,0.4,8038,71962
100000,50,84942,50000,5000.0,15058,84942
2,51,1,2,0.2,1,1
3,51,3,3,0.3,0,3
100,51,78,98,9.8,22,78
200,51,168,199,19.9,32,168
2000,51,1783,2,0.2,217,1783
10000,51,8049,9999,999.9,1951,8049
20000,51,17961,1,0.1,2039,17961
40000,51,36017,3,0.3,3983,36017
60000,51,53979,1,0.1,6021,53979
80000,51,67988,40000,4000.0,12012,67988
100000,51,89926,2,0.2,10074,89926
2,52,2,2,0.2,0,2
3,52,3,3,0.3,0,3
100,52,81,99,9.9,19,81
200,52,167,100,10.0,33,167
2000,52,1802,1,0.1,198,1802
10000,52,7940,9999,999.9,2060,7940
20000,52,15956,19995,1999.5,4044,15956
40000,52,33947,20000,2000.0,6053,33947
60000,52,54122,3,0.3,5878,54122
80000,52,72015,3,0.3,7985,72015
100000,52,85085,50000,5000.0,14915,85085
2,53,2,2,0.2,0,2
3,53,3,3,0.3,0,3
100,53,85,50,5.0,15,85
200,53,178,1,0.1,22,178
2000,53,1811,4,0.4,189,1811
10000,53,7901,9996,999.6,2099,7901
20000,53,17054,10000,1000.0,2946,17054
40000,53,34049,20000,2000.0,5951,34049
60000,53,54049,1,0.1,5951,54049
80000,53,71931,3,0.3,8069,71931
100000,53,80022,99996,9999.6,19978,80022
2,54,2,2,0.2,0,2
3,54,3,3,0.3,0,3
100,54,85,50,5.0,15,85
200,54,173,1,0.1,27,173
2000,54,1781,4,0.4,219,1781
10000,54,9015,2,0.2,985,9015
20000,54,18012,3,0.3,1988,18012
40000,54,36156,1,0.1,3844,36156
60000,54,54043,6,0.6,5957,54043
80000,54,63819,79996,7999.6,16181,63819
100000,54,90002,1,0.1,9998,90002
2,55,2,2,0.2,0,2
3,55,3,3,0.3,0,3
100,55,87,50,5.0,13,87
200,55,168,100,10.0,32,168
2000,55,1576,1999,199.9,424,1576
10000,55,9000,3,0.3,1000,9000
20000,55,17014,10000,1000.0,2986,17014
40000,55,32074,39998,3999.8,7926,32074
60000,55,53982,1,0.1,6018,53982
80000,55,72106,2,0.2,7894,72106
100000,55,79958,99996,9999.6,20042,79958
2,56,2,2,0.2,0,2
3,56,3,3,0.3,0,3
100,56,88,1,0.1,12,88
200,56,178,100,10.0,22,178
2000,56,1688,1000,100.0,312,1688
10000,56,9016,1,0.1,984,9016
20000,56,18023,5,0.5,1977,18023
40000,56,31909,39996,3999.6,8091,31909
60000,56,54067,2,0.2,5933,54067
80000,56,63814,79998,7999.8,16186,63814
100000,56,84720,50000,5000.0,15280,84720
2,57,2,2,0.2,0,2
3,57,2,3,0.3,1,2
100,57,88,1,0.1,12,88
200,57,174,3,0.3,26,174
2000,57,1819,1,0.1,181,1819
10000,57,8512,5000,500.0,1488,8512
20000,57,17997,2,0.2,2003,17997
40000,57,36004,1,0.1,3996,36004
60000,57,48009,59997,5999.7,11991,48009
80000,57,63952,79999,7999.9,16048,63952
100000,57,79711,99997,9999.7,20289,79711
2,58,1,2,0.2,1,1
3,58,3,3,0.3,0,3
100,58,86,1,0.1,14,86
200,58,181,1,0.1,19,181
2000,58,1818,2,0.2,182,1818
10000,58,7984,9998,999.8,2016,7984
20000,58,18007,4,0.4,1993,18007
40000,58,35936,3,0.3,4064,35936
60000,58,54062,1,0.1,5938,54062
80000,58,72037,6,0.6,7963,72037
100000,58,80128,99999,9999.9,19872,80128
2,59,2,2,0.2,0,2
3,59,3,3,0.3,0,3
100,59,89,1,0.1,11,89
200,59,171,100,10.0,29,171
2000,59,1782,1,0.1,218,1782
10000,59,8484,5000,500.0,1516,8484
20000,59,15864,19994,1999.4,4136,15864
40000,59,36005,3,0.3,3995,36005
60000,59,53886,2,0.2,6114,53886
80000,59,71915,6,0.6,8085,71915
100000,59,85134,50000,5000.0,14866,85134
2,60,1,2,0.2,1,1
3,60,1,3,0.3,2,1
100,60,88,50,5.0,12,88
200,60,158,197,19.7,42,158
2000,60,1628,1998,199.8,372,1628
10000,60,8988,1,0.1,1012,8988
20000,60,18020,6,0.6,1980,18020
40000,60,34025,20000,2000.0,5975,34025
60000,60,54099,3,0.3,5901,54099
80000,60,68010,40000,4000.0,11990,68010
100000,60,90040,5,0.5,9960,90040
2,61,2,2,0.2,0,2
3,61,2,3,0.3,1,2
100,61,85,50,5.0,15,85
200,61,164,100,10.0,36,164
2000,61,1720,1000,100.0,280,1720
10000,61,7964,9998,999.8,2036,7964
20000,61,17937,4,0.4,2063,17937
40000,61,36097,1,0.1,3903,36097
60000,61,53997,2,0.2,6003,53997
80000,61,63960,79994,7999.4,16040,63960
100000,61,89850,3,0.3,10150,89850
2,62,1,2,0.2,1,1
3,62,2,3,0.3,1,2
100,62,88,50,5.0,12,88
200,62,179,2,0.2,21,179
2000,62,1582,1997,199.7,418,1582
10000,62,8458,5000,500.0,1542,8458
20000,62,18000,6,0.6,2000,18000
40000,62,36004,2,0.2,3996,36004
60000,62,54048,1,0.1,5952,54048
80000,62,72025,1,0.1,7975,72025
100000,62,89979,3,0.3,10021,89979
2,63,2,2,0.2,0,2
3,63,3,3,0.3,0,3
100,63,88,2,0.2,12,88
200,63,180,3,0.3,20,180
2000,63,1792,4,0.4,208,1792
10000,63,8477,5000,500.0,1523,8477
20000,63,17921,2,0.2,2079,17921
40000,63,35944,1,0.1,4056,35944
60000,63,48056,59996,5999.6,11944,48056
80000,63,72011,3,0.3,7989,72011
100000,63,90019,3,0.3,9981,90019
2,64,2,2,0.2,0,2
3,64,2,3,0.3,1,2
100,64,90,1,0.1,10,90
200,64,182,2,0.2,18,182
2000,64,1783,4,0.4,217,1783
10000,64,8062,9995,999.5,1938,8062
20000,64,16989,10000,1000.0,3011,16989
40000,64,35986,2,0.2,4014,35986
60000,64,54007,5,0.5,5993,54007
80000,64,71900,1,0.1,8100,71900
100000,64,89887,1,0.1,10113,89887
2,65,2,2,0.2,0,2
3,65,2,3,0.3,1,2
100,65,94,2,0.2,6,94
200,65,180,1,0.1,20,180
2000,65,1683,1000,100.0,317,1683
10000,65,7991,9999,999.9,2009,7991
20000,65,17037,10000,1000.0,2963,17037
40000,65,35968,5,0.5,4032,35968
60000,65,53984,4,0.4,6016,53984
80000,65,72087,3,0.3,7913,72087
100000,65,80053,99995,9999.5,19947,80053
2,66,2,2,0.2,0,2
3,66,3,3,0.3,0,3
100,66,87,50,5.0,13,87
200,66,179,1,0.1,21,179
2000,66,1799,2,0.2,201,1799
10000,66,8595,5000,500.0,1405,8595
20000,66,17915,5,0.5,2085,17915
40000,66,36130,4,0.4,3870,36130
60000,66,54002,2,0.2,5998,54002
80000,66,63991,79995,7999.5,16009,63991
100000,66,85052,50000,5000.0,14948,85052
2,67,0,2,0.2,2,0
3,67,3,3,0.3,0,3
100,67,93,1,0.1,7,93
200,67,173,100,10.0,27,173
2000,67,1578,1999,199.9,422,1578
10000,67,8499,5000,500.0,1501,8499
20000,67,17979,6,0.6,2021,17979
40000,67,35942,2,0.2,4058,35942
60000,67,54002,2,0.2,5998,54002
