Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.01,1.0,0.010000000000000007,0.99,1.01
3,1.53,1.29,0.010000000000000007,1.47,1.53
100,50.09,48.44,0.2449,49.91,50.09
200,99.22,99.11,0.4981000000000002,100.78,99.22
2000,996.29,966.12,4.833400000000001,1003.71,996.29
10000,4977.26,4562.34,22.814199999999996,5022.74,4977.26
20000,9959.52,8902.99,44.5173,10040.48,9959.52
40000,19909.24,17100.67,85.50589999999998,20090.76,19909.24
60000,29871.48,24610.05,123.05199999999996,30128.52,29871.48
80000,39831.48,31877.52,159.39009999999993,40168.52,39831.48
100000,49812.58,38719.08,193.59810000000007,50187.42,49812.58
