Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.77,1.0,0.010000000000000007,0.23,1.77
3,2.66,1.93,0.010000000000000007,0.34,2.66
100,89.28,48.45,0.2447,10.72,89.28
200,179.03,96.38,0.48390000000000016,20.97,179.03
2000,1794.13,947.76,4.741299999999998,205.87,1794.13
10000,8981.62,4632.67,23.165700000000015,1018.38,8981.62
20000,17959.43,8981.7,44.910299999999985,2040.57,17959.43
40000,35911.63,17403.62,87.02099999999997,4088.37,35911.63
60000,53871.22,25123.64,125.62060000000007,6128.78,53871.22
80000,71831.06,32485.67,162.4307,8168.94,71831.06
100000,89794.77,39676.39,198.38459999999995,10205.23,89794.77
