Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.78,0.0,0.0,0.22,1.78
3,2.75,0.0,0.0,0.25,2.75
100,89.77,51.41,0.2583000000000001,10.23,89.77
200,179.62,99.08,0.49720000000000014,20.38,179.62
2000,1794.58,1029.87,5.150899999999999,205.42,1794.58
10000,8981.23,4200.44,21.004499999999997,1018.77,8981.23
20000,17953.65,9100.11,45.50080000000003,2046.35,17953.65
40000,35920.34,17800.3,89.00180000000005,4079.66,35920.34
60000,53856.42,28499.96,142.49990000000003,6143.58,53856.42
80000,71806.09,40400.05,202.00010000000006,8193.91,71806.09
100000,89774.61,47499.88,237.49939999999978,10225.39,89774.61
