Time Horizon,Iteration,Total Reward,Suboptimal Arms Count,Total Regret,Zeros Count,Ones Count
2000,95,1800,896,4.48,200,1800
10000,95,8992,5679,28.39,1008,8992
20000,95,17995,6630,33.15,2005,17995
40000,95,35950,13124,65.62,4050,35950
60000,95,54016,13939,69.7,5984,54016
80000,95,71782,19245,96.22,8218,71782
100000,95,89790,33502,167.51,10210,89790
2,96,2,1,0.01,0,2
3,96,3,2,0.01,0,3
100,96,90,49,0.25,10,90
200,96,178,94,0.47,22,178
2000,96,1789,913,4.56,211,1789
10000,96,9015,4852,24.26,985,9015
20000,96,17980,7553,37.77,2020,17980
40000,96,35966,8604,43.02,4034,35966
60000,96,53853,11206,56.03,6147,53853
80000,96,71954,15421,77.11,8046,71954
100000,96,89843,37429,187.14,10157,89843
2,97,2,1,0.01,0,2
3,97,3,2,0.01,0,3
100,97,91,51,0.26,9,91
200,97,184,97,0.49,16,184
2000,97,1778,976,4.88,222,1778
10000,97,8958,4111,20.56,1042,8958
20000,97,17910,6765,33.82,2090,17910
40000,97,35906,10672,53.36,4094,35906
60000,97,53911,18398,91.99,6089,53911
80000,97,71752,30314,151.57,8248,71752
100000,97,89985,23141,115.7,10015,89985
2,98,1,1,0.01,1,1
3,98,3,2,0.01,0,3
100,98,90,50,0.25,10,90
200,98,178,96,0.48,22,178
2000,98,1801,1143,5.71,199,1801
10000,98,8945,4223,21.12,1055,8945
20000,98,17970,11459,57.3,2030,17970
40000,98,35960,11482,57.41,4040,35960
60000,98,53970,12056,60.28,6030,53970
80000,98,72069,15187,75.94,7931,72069
100000,98,90044,17324,86.62,9956,90044
2,99,2,1,0.01,0,2
3,99,3,2,0.01,0,3
100,99,90,53,0.27,10,90
200,99,182,90,0.45,18,182
2000,99,1795,720,3.6,205,1795
10000,99,8919,3266,16.33,1081,8919
20000,99,17926,7751,38.76,2074,17926
40000,99,36002,13423,67.12,3998,36002
60000,99,53931,14512,72.56,6069,53931
80000,99,71844,11643,58.22,8156,71844
100000,99,89945,27383,136.91,10055,89945
2,100,2,1,0.01,0,2
3,100,3,2,0.01,0,3
100,100,90,49,0.25,10,90
200,100,182,100,0.5,18,182
2000,100,1779,900,4.5,221,1779
10000,100,9006,3691,18.46,994,9006
20000,100,17937,9331,46.66,2063,17937
40000,100,35969,17618,88.09,4031,35969
60000,100,53914,14679,73.4,6086,53914
80000,100,71924,16564,82.82,8076,71924
100000,100,89753,15580,77.9,10247,89753
