Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.73,1.0,0.09999999999999981,0.27,1.73
3,2.6,1.82,0.18199999999999975,0.4,2.6
100,85.85,46.35,4.634999999999999,14.15,85.85
200,171.99,83.84,8.383999999999999,28.01,171.99
2000,1760.66,376.01,37.60099999999999,239.34,1760.66
10000,8937.44,614.87,61.487000000000016,1062.56,8937.44
20000,17931.62,697.44,69.744,2068.38,17931.62
40000,35924.57,782.84,78.28399999999999,4075.43,35924.57
60000,53918.57,830.65,83.06499999999998,6081.43,53918.57
80000,71911.45,861.43,86.14299999999999,8088.55,71911.45
100000,89904.65,886.59,88.65900000000003,10095.35,89904.65
