Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,0.84,1.0,0.010000000000000007,1.16,0.84
3,1.3,1.27,0.010000000000000007,1.7,1.3
100,50.38,49.69,0.2506999999999999,49.62,50.38
200,100.47,98.23,0.4936000000000002,99.53,100.47
2000,996.51,983.25,4.9136000000000015,1003.49,996.51
10000,4967.54,4620.98,23.104400000000002,5032.46,4967.54
20000,9949.19,8797.67,43.99010000000002,10050.81,9949.19
40000,19915.91,16155.65,80.77779999999998,20084.09,19915.91
60000,29874.53,23170.11,115.8488,30125.47,29874.53
80000,39846.64,28533.4,142.66470000000007,40153.36,39846.64
100000,49813.79,33738.36,168.68940000000003,50186.21,49813.79
