Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.6103680619625587,1.0,0.09999999999999981,1.08,0.92
3,2.503025761655089,2.0,0.19999999999999962,1.57,1.43
100,84.31237986638625,52.19,5.218999999999999,50.3,49.7
200,170.61473588808002,95.38,9.537999999999997,100.73,99.27
2000,1741.9545039979898,564.56,56.45600000000001,1003.41,996.59
10000,8871.66047590909,1235.99,123.59899999999999,5013.63,4986.37
20000,17843.400370540112,1558.19,155.81899999999996,9999.17,10000.83
40000,35821.82268855474,1831.01,183.10100000000006,19998.3,20001.7
60000,53785.008338240885,2080.05,208.00500000000008,30015.27,29984.73
80000,71777.92977961688,2221.8,222.18000000000006,39988.96,40011.04
100000,89764.32420409104,2315.48,231.5479999999999,49997.88,50002.12
