Timestep,Iteration,Total Reward,Suboptimal Arms Count,Total Regret,Zeros Count,Ones Count
200,33,177,100,0.5,23,177
2000,33,1787,1000,5.0,213,1787
10000,33,9035,1000,5.0,965,9035
20000,33,18051,1000,5.0,1949,18051
40000,33,35988,1000,5.0,4012,35988
60000,33,53940,1000,5.0,6060,53940
80000,33,71901,1000,5.0,8099,71901
100000,33,89881,1000,5.0,10119,89881
2,34,2,1,0.01,0,2
3,34,3,2,0.01,0,3
100,34,88,50,0.25,12,88
200,34,175,100,0.5,25,175
2000,34,1777,1000,5.0,223,1777
10000,34,8974,1000,5.0,1026,8974
20000,34,17998,1000,5.0,2002,17998
40000,34,35927,1000,5.0,4073,35927
60000,34,53969,1000,5.0,6031,53969
80000,34,71962,1000,5.0,8038,71962
100000,34,89964,1000,5.0,10036,89964
2,35,2,1,0.01,0,2
3,35,3,2,0.01,0,3
100,35,93,50,0.25,7,93
200,35,185,100,0.5,15,185
2000,35,1804,1000,5.0,196,1804
10000,35,8988,7515,37.58,1012,8988
20000,35,17942,17515,87.57,2058,17942
40000,35,35831,37515,187.57,4169,35831
60000,35,53740,57515,287.57,6260,53740
80000,35,71629,77515,387.57,8371,71629
100000,35,89463,97515,487.57,10537,89463
2,36,1,1,0.01,1,1
3,36,2,2,0.01,1,2
100,36,90,50,0.25,10,90
200,36,179,100,0.5,21,179
2000,36,1815,1000,5.0,185,1815
10000,36,8973,4338,21.69,1027,8973
20000,36,17970,4338,21.69,2030,17970
40000,36,36012,4338,21.69,3988,36012
60000,36,53971,4338,21.69,6029,53971
80000,36,71975,4338,21.69,8025,71975
100000,36,89987,4338,21.69,10013,89987
2,37,2,1,0.01,0,2
3,37,3,2,0.01,0,3
100,37,86,50,0.25,14,86
200,37,173,100,0.5,27,173
2000,37,1788,1000,5.0,212,1788
10000,37,8974,1000,5.0,1026,8974
20000,37,17902,1000,5.0,2098,17902
40000,37,35947,1000,5.0,4053,35947
60000,37,53930,1000,5.0,6070,53930
80000,37,71902,1000,5.0,8098,71902
100000,37,89873,1000,5.0,10127,89873
2,38,2,1,0.01,0,2
3,38,3,2,0.01,0,3
100,38,88,50,0.25,12,88
200,38,179,100,0.5,21,179
2000,38,1786,1000,5.0,214,1786
10000,38,8974,1000,5.0,1026,8974
20000,38,17920,1000,5.0,2080,17920
40000,38,35950,1000,5.0,4050,35950
60000,38,53925,1000,5.0,6075,53925
80000,38,71968,1000,5.0,8032,71968
100000,38,89984,1000,5.0,10016,89984
2,39,1,1,0.01,1,1
3,39,2,2,0.01,1,2
100,39,93,50,0.25,7,93
200,39,186,100,0.5,14,186
2000,39,1790,1000,5.0,210,1790
10000,39,8974,1000,5.0,1026,8974
20000,39,17968,1000,5.0,2032,17968
40000,39,35976,1000,5.0,4024,35976
60000,39,54015,1000,5.0,5985,54015
