Time Horizon,Iteration,Total Reward,Suboptimal Arms Count,Total Regret,Zeros Count,Ones Count
20000,96,18008,201,20.1,1992,18008
40000,96,35888,315,31.5,4112,35888
60000,96,54064,238,23.8,5936,54064
80000,96,71929,331,33.1,8071,71929
100000,96,89899,551,55.1,10101,89899
2,97,2,1,0.1,0,2
3,97,3,2,0.2,0,3
100,97,89,25,2.5,11,89
200,97,163,198,19.8,37,163
2000,97,1773,120,12.0,227,1773
10000,97,9029,175,17.5,971,9029
20000,97,18040,399,39.9,1960,18040
40000,97,36049,234,23.4,3951,36049
60000,97,53901,341,34.1,6099,53901
80000,97,71964,182,18.2,8036,71964
100000,97,90046,326,32.6,9954,90046
2,98,2,1,0.1,0,2
3,98,2,2,0.2,1,2
100,98,77,94,9.4,23,77
200,98,177,23,2.3,23,177
2000,98,1765,65,6.5,235,1765
10000,98,8946,294,29.4,1054,8946
20000,98,17923,369,36.9,2077,17923
40000,98,35852,571,57.1,4148,35852
60000,98,54064,284,28.4,5936,54064
80000,98,71832,331,33.1,8168,71832
100000,98,89742,699,69.9,10258,89742
2,99,2,1,0.1,0,2
3,99,3,2,0.2,0,3
100,99,92,6,0.6,8,92
200,99,179,56,5.6,21,179
2000,99,1799,122,12.2,201,1799
10000,99,9033,102,10.2,967,9033
20000,99,18019,330,33.0,1981,18019
40000,99,35978,226,22.6,4022,35978
60000,99,53982,224,22.4,6018,53982
80000,99,71970,547,54.7,8030,71970
100000,99,89944,532,53.2,10056,89944
2,100,2,1,0.1,0,2
3,100,2,2,0.2,1,2
100,100,90,27,2.7,10,90
200,100,178,42,4.2,22,178
2000,100,1788,90,9.0,212,1788
10000,100,8991,346,34.6,1009,8991
20000,100,17980,334,33.4,2020,17980
40000,100,35930,320,32.0,4070,35930
60000,100,53808,404,40.4,6192,53808
80000,100,72017,632,63.2,7983,72017
100000,100,89968,311,31.1,10032,89968
