Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.73,1.0,0.010000000000000007,0.27,1.73
3,2.63,1.86,0.010000000000000007,0.37,2.63
100,90.18,51.3,0.259,9.82,90.18
200,180.1,103.5,0.5196000000000001,19.9,180.1
2000,1797.48,963.74,4.8165,202.52,1797.48
10000,8977.99,4438.55,22.192599999999988,1022.01,8977.99
20000,17958.33,8304.34,41.52269999999999,2041.67,17958.33
40000,35929.54,15142.31,75.712,4070.46,35929.54
60000,53905.01,20281.86,101.40780000000004,6094.99,53905.01
80000,71884.25,25206.57,126.03110000000001,8115.75,71884.25
100000,89861.48,29434.43,147.16970000000003,10138.52,89861.48
