Time Horizon,Iteration,Total Reward,Suboptimal Arms Count,Total Regret,Zeros Count,Ones Count
200,21,182,0,0,18,182
2000,21,1767,0,0,233,1767
2,22,2,0,0,0,2
3,22,3,0,0,0,3
100,22,92,0,0,8,92
200,22,181,0,0,19,181
2000,22,1807,0,0,193,1807
2,23,2,0,0,0,2
3,23,3,0,0,0,3
100,23,88,0,0,12,88
200,23,178,0,0,22,178
2000,23,1791,0,0,209,1791
2,24,2,0,0,0,2
3,24,3,0,0,0,3
100,24,91,0,0,9,91
200,24,173,0,0,27,173
2000,24,1809,0,0,191,1809
2,25,2,0,0,0,2
3,25,3,0,0,0,3
100,25,92,0,0,8,92
200,25,181,0,0,19,181
2000,25,1818,0,0,182,1818
2,26,2,0,0,0,2
3,26,3,0,0,0,3
100,26,86,0,0,14,86
200,26,181,0,0,19,181
2000,26,1803,0,0,197,1803
2,27,2,0,0,0,2
3,27,3,0,0,0,3
100,27,88,0,0,12,88
200,27,182,0,0,18,182
2000,27,1820,0,0,180,1820
2,28,2,0,0,0,2
3,28,3,0,0,0,3
100,28,91,0,0,9,91
200,28,188,0,0,12,188
2000,28,1802,0,0,198,1802
2,29,2,0,0,0,2
3,29,2,0,0,1,2
100,29,92,0,0,8,92
200,29,180,0,0,20,180
2000,29,1818,0,0,182,1818
2,30,2,0,0,0,2
3,30,2,0,0,1,2
100,30,94,0,0,6,94
200,30,180,0,0,20,180
2000,30,1759,0,0,241,1759
2,31,2,0,0,0,2
3,31,3,0,0,0,3
100,31,97,0,0,3,97
200,31,181,0,0,19,181
2000,31,1792,0,0,208,1792
2,32,2,0,0,0,2
3,32,3,0,0,0,3
100,32,89,0,0,11,89
200,32,181,0,0,19,181
2000,32,1777,0,0,223,1777
2,33,1,0,0,1,1
3,33,3,0,0,0,3
100,33,87,0,0,13,87
200,33,183,0,0,17,183
2000,33,1807,0,0,193,1807
2,34,2,0,0,0,2
3,34,3,0,0,0,3
100,34,93,0,0,7,93
200,34,183,0,0,17,183
2000,34,1791,0,0,209,1791
2,35,1,0,0,1,1
3,35,2,0,0,1,2
100,35,86,0,0,14,86
200,35,186,0,0,14,186
2000,35,1816,0,0,184,1816
2,36,1,0,0,1,1
3,36,3,0,0,0,3
100,36,89,0,0,11,89
200,36,177,0,0,23,177
2000,36,1796,0,0,204,1796
2,37,1,0,0,1,1
3,37,3,0,0,0,3
100,37,91,0,0,9,91
200,37,186,0,0,14,186
2000,37,1816,0,0,184,1816
2,38,2,0,0,0,2
3,38,3,0,0,0,3
100,38,87,0,0,13,87
200,38,173,0,0,27,173
2000,38,1810,0,0,190,1810
2,39,2,0,0,0,2
3,39,3,0,0,0,3
100,39,92,0,0,8,92
200,39,185,0,0,15,185
2000,39,1817,0,0,183,1817
2,40,1,0,0,1,1
3,40,2,0,0,1,2
100,40,89,0,0,11,89
200,40,182,0,0,18,182
2000,40,1805,0,0,195,1805
2,41,2,0,0,0,2
3,41,3,0,0,0,3
100,41,87,0,0,13,87
200,41,184,0,0,16,184
2000,41,1817,0,0,183,1817
2,42,2,0,0,0,2
3,42,2,0,0,1,2
100,42,91,0,0,9,91
200,42,185,0,0,15,185
2000,42,1803,0,0,197,1803
2,43,2,0,0,0,2
3,43,3,0,0,0,3
100,43,89,0,0,11,89
200,43,183,0,0,17,183
2000,43,1806,0,0,194,1806
2,44,2,0,0,0,2
3,44,3,0,0,0,3
100,44,90,0,0,10,90
200,44,183,0,0,17,183
2000,44,1805,0,0,195,1805
2,45,2,0,0,0,2
3,45,3,0,0,0,3
100,45,95,0,0,5,95
200,45,181,0,0,19,181
2000,45,1785,0,0,215,1785
2,46,2,0,0,0,2
3,46,3,0,0,0,3
100,46,88,0,0,12,88
200,46,184,0,0,16,184
2000,46,1793,0,0,207,1793
2,47,2,0,0,0,2
3,47,3,0,0,0,3
100,47,94,0,0,6,94
200,47,184,0,0,16,184
2000,47,1804,0,0,196,1804
2,48,2,0,0,0,2
3,48,2,0,0,1,2
100,48,87,0,0,13,87
200,48,185,0,0,15,185
2000,48,1790,0,0,210,1790
2,49,1,0,0,1,1
3,49,2,0,0,1,2
100,49,87,0,0,13,87
200,49,181,0,0,19,181
2000,49,1808,0,0,192,1808
2,50,2,0,0,0,2
3,50,2,0,0,1,2
100,50,92,0,0,8,92
200,50,181,0,0,19,181
2000,50,1786,0,0,214,1786
2,51,2,0,0,0,2
3,51,3,0,0,0,3
100,51,87,0,0,13,87
200,51,178,0,0,22,178
2000,51,1815,0,0,185,1815
2,52,2,0,0,0,2
3,52,3,0,0,0,3
100,52,91,0,0,9,91
200,52,185,0,0,15,185
2000,52,1786,0,0,214,1786
2,53,2,0,0,0,2
3,53,3,0,0,0,3
100,53,93,0,0,7,93
200,53,187,0,0,13,187
2000,53,1790,0,0,210,1790
2,54,2,0,0,0,2
3,54,3,0,0,0,3
100,54,86,0,0,14,86
200,54,179,0,0,21,179
2000,54,1771,0,0,229,1771
2,55,2,0,0,0,2
3,55,3,0,0,0,3
100,55,91,0,0,9,91
200,55,179,0,0,21,179
2000,55,1797,0,0,203,1797
2,56,1,0,0,1,1
3,56,2,0,0,1,2
100,56,91,0,0,9,91
200,56,183,0,0,17,183
2000,56,1800,0,0,200,1800
2,57,2,0,0,0,2
3,57,2,0,0,1,2
100,57,90,0,0,10,90
200,57,175,0,0,25,175
2000,57,1804,0,0,196,1804
2,58,1,0,0,1,1
3,58,2,0,0,1,2
100,58,92,0,0,8,92
200,58,184,0,0,16,184
2000,58,1772,0,0,228,1772
2,59,2,0,0,0,2
3,59,3,0,0,0,3
100,59,84,0,0,16,84
200,59,182,0,0,18,182
2000,59,1782,0,0,218,1782
2,60,2,0,0,0,2
3,60,3,0,0,0,3
100,60,91,0,0,9,91
200,60,176,0,0,24,176
2000,60,1814,0,0,186,1814
2,61,2,0,0,0,2
3,61,3,0,0,0,3
100,61,89,0,0,11,89
200,61,179,0,0,21,179
2000,61,1797,0,0,203,1797
2,62,2,0,0,0,2
3,62,3,0,0,0,3
100,62,89,0,0,11,89
200,62,184,0,0,16,184
2000,62,1797,0,0,203,1797
2,63,2,0,0,0,2
3,63,3,0,0,0,3
100,63,90,0,0,10,90
200,63,182,0,0,18,182
2000,63,1809,0,0,191,1809
2,64,2,0,0,0,2
3,64,3,0,0,0,3
100,64,88,0,0,12,88
200,64,183,0,0,17,183
2000,64,1791,0,0,209,1791
2,65,2,0,0,0,2
3,65,3,0,0,0,3
100,65,92,0,0,8,92
200,65,187,0,0,13,187
2000,65,1770,0,0,230,1770
2,66,2,0,0,0,2
3,66,3,0,0,0,3
100,66,87,0,0,13,87
200,66,178,0,0,22,178
2000,66,1786,0,0,214,1786
2,67,2,0,0,0,2
3,67,2,0,0,1,2
100,67,94,0,0,6,94
200,67,179,0,0,21,179
2000,67,1800,0,0,200,1800
2,68,2,0,0,0,2
3,68,3,0,0,0,3
100,68,92,0,0,8,92
200,68,182,0,0,18,182
2000,68,1803,0,0,197,1803
2,69,2,0,0,0,2
3,69,2,0,0,1,2
100,69,92,0,0,8,92
200,69,183,0,0,17,183
2000,69,1798,0,0,202,1798
2,70,2,0,0,0,2
3,70,3,0,0,0,3
100,70,94,0,0,6,94
200,70,185,0,0,15,185
2000,70,1772,0,0,228,1772
2,71,2,0,0,0,2
3,71,3,0,0,0,3
100,71,88,0,0,12,88
200,71,180,0,0,20,180
2000,71,1778,0,0,222,1778
2,72,2,0,0,0,2
3,72,2,0,0,1,2
100,72,92,0,0,8,92
200,72,171,0,0,29,171
2000,72,1798,0,0,202,1798
2,73,2,0,0,0,2
3,73,3,0,0,0,3
100,73,90,0,0,10,90
200,73,176,0,0,24,176
2000,73,1799,0,0,201,1799
2,74,2,0,0,0,2
3,74,3,0,0,0,3
100,74,92,0,0,8,92
200,74,182,0,0,18,182
2000,74,1807,0,0,193,1807
2,75,2,0,0,0,2
3,75,3,0,0,0,3
100,75,86,0,0,14,86
200,75,184,0,0,16,184
2000,75,1808,0,0,192,1808
2,76,2,0,0,0,2
3,76,3,0,0,0,3
100,76,89,0,0,11,89
200,76,175,0,0,25,175
2000,76,1788,0,0,212,1788
2,77,2,0,0,0,2
3,77,3,0,0,0,3
100,77,87,0,0,13,87
200,77,183,0,0,17,183
2000,77,1791,0,0,209,1791
2,78,2,0,0,0,2
3,78,3,0,0,0,3
100,78,91,0,0,9,91
200,78,179,0,0,21,179
2000,78,1785,0,0,215,1785
2,79,2,0,0,0,2
3,79,2,0,0,1,2
100,79,93,0,0,7,93
200,79,184,0,0,16,184
2000,79,1796,0,0,204,1796
2,80,1,0,0,1,1
3,80,2,0,0,1,2
100,80,88,0,0,12,88
200,80,183,0,0,17,183
2000,80,1811,0,0,189,1811
2,81,2,0,0,0,2
3,81,3,0,0,0,3
100,81,90,0,0,10,90
200,81,175,0,0,25,175
2000,81,1797,0,0,203,1797
2,82,2,0,0,0,2
3,82,2,0,0,1,2
100,82,89,0,0,11,89
200,82,182,0,0,18,182
2000,82,1825,0,0,175,1825
2,83,2,0,0,0,2
3,83,2,0,0,1,2
100,83,93,0,0,7,93
200,83,184,0,0,16,184
2000,83,1807,0,0,193,1807
2,84,2,0,0,0,2
3,84,2,0,0,1,2
100,84,91,0,0,9,91
200,84,185,0,0,15,185
2000,84,1783,0,0,217,1783
2,85,2,0,0,0,2
3,85,2,0,0,1,2
100,85,92,0,0,8,92
200,85,180,0,0,20,180
2000,85,1807,0,0,193,1807
2,86,1,0,0,1,1
3,86,3,0,0,0,3
100,86,88,0,0,12,88
200,86,186,0,0,14,186
2000,86,1808,0,0,192,1808
2,87,0,0,0,2,0
3,87,3,0,0,0,3
100,87,90,0,0,10,90
200,87,179,0,0,21,179
2000,87,1805,0,0,195,1805
2,88,2,0,0,0,2
3,88,3,0,0,0,3
100,88,91,0,0,9,91
200,88,183,0,0,17,183
2000,88,1803,0,0,197,1803
2,89,2,0,0,0,2
3,89,3,0,0,0,3
100,89,93,0,0,7,93
200,89,183,0,0,17,183
2000,89,1807,0,0,193,1807
2,90,2,0,0,0,2
3,90,3,0,0,0,3
100,90,87,0,0,13,87
200,90,177,0,0,23,177
2000,90,1797,0,0,203,1797
2,91,2,0,0,0,2
3,91,3,0,0,0,3
100,91,89,0,0,11,89
200,91,190,0,0,10,190
2000,91,1761,0,0,239,1761
2,92,2,0,0,0,2
3,92,2,0,0,1,2
100,92,89,0,0,11,89
200,92,181,0,0,19,181
2000,92,1777,0,0,223,1777
2,93,1,0,0,1,1
3,93,3,0,0,0,3
100,93,85,0,0,15,85
200,93,183,0,0,17,183
2000,93,1803,0,0,197,1803
2,94,1,0,0,1,1
3,94,1,0,0,2,1
100,94,95,0,0,5,95
200,94,176,0,0,24,176
2000,94,1779,0,0,221,1779
2,95,2,0,0,0,2
3,95,3,0,0,0,3
100,95,93,0,0,7,93
200,95,169,0,0,31,169
2000,95,1789,0,0,211,1789
2,96,2,0,0,0,2
3,96,3,0,0,0,3
100,96,93,0,0,7,93
200,96,185,0,0,15,185
2000,96,1788,0,0,212,1788
2,97,2,0,0,0,2
3,97,3,0,0,0,3
100,97,94,0,0,6,94
200,97,179,0,0,21,179
2000,97,1798,0,0,202,1798
2,98,2,0,0,0,2
3,98,3,0,0,0,3
100,98,85,0,0,15,85
200,98,179,0,0,21,179
2000,98,1787,0,0,213,1787
2,99,2,0,0,0,2
3,99,2,0,0,1,2
100,99,94,0,0,6,94
200,99,175,0,0,25,175
2000,99,1805,0,0,195,1805
2,100,2,0,0,0,2
3,100,3,0,0,0,3
100,100,92,0,0,8,92
200,100,181,0,0,19,181
2000,100,1788,0,0,212,1788
