Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.67,1.0,0.09999999999999981,0.33,1.67
3,2.58,1.09,0.10899999999999982,0.42,2.58
100,87.62,22.67,2.2670000000000003,12.38,87.62
200,175.56,38.07,3.807,24.44,175.56
2000,1788.26,110.92,11.092000000000006,211.74,1788.26
10000,8978.82,168.22,16.822000000000003,1021.18,8978.82
20000,17985.99,202.67,20.266999999999996,2014.01,17985.99
40000,35987.83,216.28,21.627999999999997,4012.17,35987.83
60000,53975.7,213.6,21.360000000000003,6024.3,53975.7
80000,71977.31,235.54,23.554000000000006,8022.69,71977.31
100000,89964.51,262.31,26.231000000000016,10035.49,89964.51
