Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,0.9099999999999999,0.8160000000000001,0.00812,1.09,0.9099999999999999
3,1.4140000000000001,1.002,0.008220000000000002,1.5859999999999999,1.4140000000000001
100,50.184,45.628,0.23032,49.816,50.184
200,99.886,93.284,0.4685600000000001,100.114,99.886
2000,996.93,948.7939999999999,4.74518,1003.07,996.93
10000,4975.516,4465.938,22.3313,5024.484,4975.516
20000,9957.21,8748.758,43.74474000000001,10042.79,9957.21
40000,19913.216,16869.27,84.34697999999999,20086.784,19913.216
60000,29875.982,24702.512,123.51267999999997,30124.018,29875.982
80000,39837.386000000006,31986.452,159.93238000000002,40162.613999999994,39837.386000000006
100000,49805.21,39094.93,195.47484,50194.79,49805.21
