Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.76,1.0,0.010000000000000007,0.24,1.76
3,2.62,1.0,0.010000000000000007,0.38,2.62
100,89.27,50.0,0.25,10.73,89.27
200,178.97,100.0,0.5,21.03,178.97
2000,1796.57,1000.0,5.0,203.43,1796.57
3000,2693.09,1394.52,6.9721,306.91,2693.09
