Time Horizon,Iteration,Total Reward,Suboptimal Arms Count,Total Regret,Zeros Count,Ones Count
200,11,93,199,1.0,107,93
2000,11,996,1999,10.0,1004,996
10000,11,4937,9999,50.0,5063,4937
20000,11,10054,1,0.01,9946,10054
40000,11,19959,39999,199.99,20041,19959
60000,11,30002,3,0.02,29998,30002
80000,11,39421,79999,399.99,40579,39421
100000,11,49617,99997,499.98,50383,49617
2,12,1,0,0.0,1,1
3,12,1,0,0.0,2,1
100,12,55,50,0.25,45,55
200,12,93,199,1.0,107,93
2000,12,1036,1,0.01,964,1036
10000,12,4921,5000,25.0,5079,4921
20000,12,10072,1,0.01,9928,10072
40000,12,20199,1,0.01,19801,20199
60000,12,29599,59999,299.99,30401,29599
80000,12,39767,79998,399.99,40233,39767
100000,12,49619,99999,499.99,50381,49619
2,13,1,0,0.0,1,1
3,13,1,0,0.0,2,1
100,13,40,98,0.49,60,40
200,13,99,199,1.0,101,99
2000,13,975,1999,10.0,1025,975
10000,13,5042,4,0.02,4958,5042
20000,13,10103,1,0.01,9897,10103
40000,13,19866,3,0.02,20134,19866
60000,13,29923,1,0.01,30077,29923
80000,13,39398,79999,399.99,40602,39398
100000,13,50173,1,0.01,49827,50173
2,14,1,0,0.0,1,1
3,14,0,0,0.0,3,0
100,14,48,99,0.5,52,48
200,14,100,3,0.02,100,100
2000,14,1006,1998,9.99,994,1006
10000,14,4963,4,0.02,5037,4963
20000,14,9815,19999,99.99,10185,9815
40000,14,19962,39999,199.99,20038,19962
60000,14,29993,6,0.03,30007,29993
80000,14,40057,2,0.01,39943,40057
100000,14,50034,2,0.01,49966,50034
2,15,0,0,0.0,2,0
3,15,2,0,0.0,1,2
100,15,51,1,0.01,49,51
200,15,114,1,0.01,86,114
2000,15,1019,1000,5.0,981,1019
10000,15,4991,9997,49.99,5009,4991
20000,15,10059,5,0.03,9941,10059
40000,15,19730,39997,199.98,20270,19730
60000,15,29663,59999,299.99,30337,29663
80000,15,40079,1,0.01,39921,40079
100000,15,49726,99997,499.98,50274,49726
2,16,1,0,0.0,1,1
3,16,0,0,0.0,3,0
100,16,44,50,0.25,56,44
200,16,105,100,0.5,95,105
2000,16,993,3,0.02,1007,993
10000,16,4958,2,0.01,5042,4958
20000,16,9957,19999,99.99,10043,9957
40000,16,19994,39998,199.99,20006,19994
60000,16,30087,3,0.02,29913,30087
80000,16,39551,79998,399.99,40449,39551
100000,16,49756,1,0.01,50244,49756
2,17,0,0,0.0,2,0
3,17,2,0,0.0,1,2
100,17,56,1,0.01,44,56
200,17,83,1,0.01,117,83
2000,17,980,1,0.01,1020,980
10000,17,4997,1,0.01,5003,4997
20000,17,9837,19996,99.98,10163,9837
40000,17,19983,2,0.01,20017,19983
60000,17,30072,2,0.01,29928,30072
80000,17,39914,2,0.01,40086,39914
100000,17,49517,99998,499.99,50483,49517
2,18,2,0,0.0,0,2
3,18,0,0,0.0,3,0
100,18,50,1,0.01,50,50
200,18,103,100,0.5,97,103
2000,18,961,1997,9.99,1039,961
10000,18,5063,4,0.02,4937,5063
20000,18,10031,19998,99.99,9969,10031
40000,18,20008,39999,199.99,19992,20008
60000,18,29715,59999,299.99,30285,29715
80000,18,39542,79996,399.98,40458,39542
100000,18,49547,99997,499.98,50453,49547
2,19,1,0,0.0,1,1
3,19,1,0,0.0,2,1
100,19,49,2,0.01,51,49
200,19,104,198,0.99,96,104
2000,19,973,1,0.01,1027,973
10000,19,4954,2,0.01,5046,4954
20000,19,9889,19999,99.99,10111,9889
40000,19,19995,39999,199.99,20005,19995
60000,19,29637,59996,299.98,30363,29637
80000,19,39888,2,0.01,40112,39888
100000,19,49684,99997,499.98,50316,49684
2,20,1,0,0.0,1,1
3,20,2,0,0.0,1,2
100,20,59,2,0.01,41,59
200,20,102,3,0.02,98,102
2000,20,942,1999,10.0,1058,942
10000,20,4980,1,0.01,5020,4980
20000,20,9992,4,0.02,10008,9992
40000,20,19932,39998,199.99,20068,19932
60000,20,29848,1,0.01,30152,29848
80000,20,39586,79996,399.98,40414,39586
100000,20,49542,99999,499.99,50458,49542
2,21,2,0,0.0,0,2
3,21,1,0,0.0,2,1
100,21,57,50,0.25,43,57
200,21,100,1,0.01,100,100
2000,21,974,1998,9.99,1026,974
10000,21,5002,1,0.01,4998,5002
20000,21,10033,3,0.02,9967,10033
40000,21,19595,39995,199.97,20405,19595
60000,21,29607,59997,299.98,30393,29607
80000,21,39958,1,0.01,40042,39958
100000,21,49952,1,0.01,50048,49952
2,22,1,0,0.0,1,1
3,22,0,0,0.0,3,0
100,22,47,98,0.49,53,47
200,22,95,1,0.01,105,95
2000,22,983,1998,9.99,1017,983
10000,22,4968,9999,50.0,5032,4968
20000,22,9871,19999,99.99,10129,9871
40000,22,19655,39999,199.99,20345,19655
60000,22,29589,59998,299.99,30411,29589
80000,22,40160,4,0.02,39840,40160
100000,22,49889,1,0.01,50111,49889
2,23,0,0,0.0,2,0
3,23,0,0,0.0,3,0
100,23,49,50,0.25,51,49
200,23,104,199,1.0,96,104
2000,23,977,1,0.01,1023,977
10000,23,4974,1,0.01,5026,4974
20000,23,9980,5,0.03,10020,9980
40000,23,19822,39997,199.98,20178,19822
60000,23,30042,1,0.01,29958,30042
80000,23,39686,79999,399.99,40314,39686
100000,23,49533,99998,499.99,50467,49533
2,24,2,0,0.0,0,2
3,24,3,0,0.0,0,3
100,24,54,2,0.01,46,54
200,24,93,199,1.0,107,93
2000,24,982,3,0.02,1018,982
10000,24,4869,9998,49.99,5131,4869
20000,24,10007,19999,99.99,9993,10007
40000,24,20042,2,0.01,19958,20042
60000,24,29734,59998,299.99,30266,29734
80000,24,39570,79999,399.99,40430,39570
100000,24,49881,3,0.02,50119,49881
2,25,0,0,0.0,2,0
3,25,1,0,0.0,2,1
100,25,53,2,0.01,47,53
200,25,99,1,0.01,101,99
2000,25,1043,1997,9.99,957,1043
10000,25,4999,9999,50.0,5001,4999
20000,25,9913,4,0.02,10087,9913
40000,25,19823,39999,199.99,20177,19823
60000,25,29949,2,0.01,30051,29949
80000,25,39921,1,0.01,40079,39921
100000,25,49826,2,0.01,50174,49826
2,26,0,0,0.0,2,0
3,26,0,0,0.0,3,0
100,26,55,99,0.5,45,55
200,26,89,197,0.99,111,89
2000,26,1024,1999,10.0,976,1024
10000,26,4946,9998,49.99,5054,4946
20000,26,10099,1,0.01,9901,10099
40000,26,19811,39999,199.99,20189,19811
60000,26,29842,59999,299.99,30158,29842
80000,26,40054,1,0.01,39946,40054
100000,26,49427,99999,499.99,50573,49427
2,27,0,0,0.0,2,0
3,27,1,0,0.0,2,1
100,27,57,99,0.5,43,57
200,27,96,199,1.0,104,96
2000,27,985,3,0.02,1015,985
10000,27,4937,9998,49.99,5063,4937
20000,27,9933,19996,99.98,10067,9933
40000,27,19747,39999,199.99,20253,19747
60000,27,30186,6,0.03,29814,30186
80000,27,39854,40000,200.0,40146,39854
100000,27,50111,1,0.01,49889,50111
2,28,1,0,0.0,1,1
3,28,2,0,0.0,1,2
100,28,52,2,0.01,48,52
200,28,88,3,0.02,112,88
2000,28,961,1998,9.99,1039,961
10000,28,4976,1,0.01,5024,4976
20000,28,9901,19997,99.98,10099,9901
40000,28,19958,3,0.02,20042,19958
60000,28,30061,1,0.01,29939,30061
80000,28,39679,79999,399.99,40321,39679
100000,28,49462,99997,499.98,50538,49462
2,29,1,0,0.0,1,1
3,29,1,0,0.0,2,1
100,29,42,50,0.25,58,42
200,29,114,2,0.01,86,114
2000,29,1012,4,0.02,988,1012
10000,29,5012,1,0.01,4988,5012
20000,29,9986,1,0.01,10014,9986
40000,29,19655,39999,199.99,20345,19655
60000,29,29931,3,0.02,30069,29931
80000,29,39589,79997,399.98,40411,39589
100000,29,49593,99998,499.99,50407,49593
2,30,1,0,0.0,1,1
3,30,2,0,0.0,1,2
100,30,52,98,0.49,48,52
200,30,93,198,0.99,107,93
2000,30,990,1,0.01,1010,990
10000,30,5097,1,0.01,4903,5097
20000,30,9865,19999,99.99,10135,9865
40000,30,19840,39999,199.99,20160,19840
60000,30,29967,59999,299.99,30033,29967
80000,30,40006,1,0.01,39994,40006
100000,30,49784,1,0.01,50216,49784
2,31,0,0,0.0,2,0
3,31,3,0,0.0,0,3
100,31,52,99,0.5,48,52
200,31,109,100,0.5,91,109
2000,31,1012,1997,9.99,988,1012
10000,31,5005,9997,49.99,4995,5005
20000,31,9924,19999,99.99,10076,9924
40000,31,19905,1,0.01,20095,19905
60000,31,29943,1,0.01,30057,29943
80000,31,40034,5,0.03,39966,40034
100000,31,49950,3,0.02,50050,49950
2,32,0,0,0.0,2,0
3,32,3,0,0.0,0,3
100,32,46,98,0.49,54,46
200,32,89,199,1.0,111,89
2000,32,991,2,0.01,1009,991
10000,32,4904,9998,49.99,5096,4904
20000,32,10144,1,0.01,9856,10144
40000,32,19766,39997,199.98,20234,19766
60000,32,30161,2,0.01,29839,30161
80000,32,39462,79999,399.99,40538,39462
100000,32,49693,99994,499.97,50307,49693
2,33,0,0,0.0,2,0
3,33,0,0,0.0,3,0
100,33,57,99,0.5,43,57
200,33,87,198,0.99,113,87
2000,33,978,2,0.01,1022,978
10000,33,5039,2,0.01,4961,5039
20000,33,9891,1,0.01,10109,9891
40000,33,20020,1,0.01,19980,20020
60000,33,29457,59998,299.99,30543,29457
80000,33,39517,79998,399.99,40483,39517
100000,33,49870,1,0.01,50130,49870
2,34,1,0,0.0,1,1
3,34,0,0,0.0,3,0
100,34,37,1,0.01,63,37
200,34,88,199,1.0,112,88
2000,34,1003,1999,10.0,997,1003
10000,34,5058,1,0.01,4942,5058
20000,34,9961,1,0.01,10039,9961
40000,34,19892,1,0.01,20108,19892
60000,34,29878,1,0.01,30122,29878
80000,34,39498,79999,399.99,40502,39498
100000,34,49716,99996,499.98,50284,49716
2,35,1,0,0.0,1,1
3,35,1,0,0.0,2,1
100,35,57,99,0.5,43,57
200,35,103,1,0.01,97,103
2000,35,983,1000,5.0,1017,983
10000,35,5004,9997,49.99,4996,5004
20000,35,10007,6,0.03,9993,10007
40000,35,19841,39999,199.99,20159,19841
60000,35,29545,59995,299.97,30455,29545
80000,35,39986,1,0.01,40014,39986
100000,35,49429,99999,499.99,50571,49429
2,36,2,0,0.0,0,2
3,36,3,0,0.0,0,3
100,36,49,50,0.25,51,49
200,36,106,199,1.0,94,106
2000,36,1000,1,0.01,1000,1000
10000,36,4963,4,0.02,5037,4963
20000,36,10060,1,0.01,9940,10060
40000,36,20007,1,0.01,19993,20007
60000,36,29752,2,0.01,30248,29752
80000,36,39780,79999,399.99,40220,39780
100000,36,49477,99999,499.99,50523,49477
2,37,1,0,0.0,1,1
3,37,1,0,0.0,2,1
100,37,44,2,0.01,56,44
200,37,124,1,0.01,76,124
2000,37,1000,1,0.01,1000,1000
10000,37,5025,2,0.01,4975,5025
20000,37,9927,1,0.01,10073,9927
40000,37,19925,4,0.02,20075,19925
60000,37,29608,59998,299.99,30392,29608
80000,37,40072,79994,399.97,39928,40072
100000,37,49810,1,0.01,50190,49810
2,38,0,0,0.0,2,0
3,38,2,0,0.0,1,2
100,38,44,99,0.5,56,44
200,38,107,1,0.01,93,107
2000,38,1010,1999,10.0,990,1010
10000,38,5029,2,0.01,4971,5029
20000,38,10006,1,0.01,9994,10006
40000,38,19975,39999,199.99,20025,19975
60000,38,30031,1,0.01,29969,30031
80000,38,39485,79999,399.99,40515,39485
100000,38,49982,4,0.02,50018,49982
2,39,1,0,0.0,1,1
3,39,2,0,0.0,1,2
100,39,51,98,0.49,49,51
200,39,100,199,1.0,100,100
2000,39,1060,3,0.02,940,1060
10000,39,4980,9998,49.99,5020,4980
20000,39,10062,3,0.02,9938,10062
40000,39,20039,39998,199.99,19961,20039
60000,39,29527,59999,299.99,30473,29527
80000,39,39967,3,0.02,40033,39967
100000,39,49675,99999,499.99,50325,49675
2,40,1,0,0.0,1,1
3,40,2,0,0.0,1,2
100,40,44,98,0.49,56,44
200,40,96,3,0.02,104,96
2000,40,1015,1999,10.0,985,1015
10000,40,5068,1,0.01,4932,5068
20000,40,10090,2,0.01,9910,10090
40000,40,20038,6,0.03,19962,20038
60000,40,29525,59998,299.99,30475,29525
80000,40,39806,79997,399.98,40194,39806
100000,40,49711,99999,499.99,50289,49711
2,41,1,0,0.0,1,1
3,41,1,0,0.0,2,1
100,41,58,99,0.5,42,58
200,41,105,198,0.99,95,105
2000,41,966,1997,9.99,1034,966
10000,41,5014,4,0.02,4986,5014
20000,41,9791,19999,99.99,10209,9791
40000,41,20180,3,0.02,19820,20180
60000,41,29690,59998,299.99,30310,29690
80000,41,40024,1,0.01,39976,40024
100000,41,49578,99999,499.99,50422,49578
2,42,0,0,0.0,2,0
3,42,1,0,0.0,2,1
100,42,59,2,0.01,41,59
200,42,101,199,1.0,99,101
2000,42,990,1997,9.99,1010,990
10000,42,4926,2,0.01,5074,4926
20000,42,9877,19998,99.99,10123,9877
40000,42,20026,1,0.01,19974,20026
60000,42,29888,4,0.02,30112,29888
80000,42,40011,1,0.01,39989,40011
100000,42,49925,3,0.02,50075,49925
2,43,0,0,0.0,2,0
3,43,0,0,0.0,3,0
100,43,50,99,0.5,50,50
200,43,100,100,0.5,100,100
2000,43,969,1000,5.0,1031,969
10000,43,4932,9999,50.0,5068,4932
20000,43,9905,3,0.02,10095,9905
40000,43,19721,39999,199.99,20279,19721
60000,43,29953,1,0.01,30047,29953
80000,43,40107,1,0.01,39893,40107
100000,43,49434,99999,499.99,50566,49434
2,44,2,0,0.0,0,2
3,44,1,0,0.0,2,1
100,44,54,50,0.25,46,54
200,44,101,199,1.0,99,101
2000,44,1028,1,0.01,972,1028
10000,44,4885,3,0.02,5115,4885
20000,44,10021,1,0.01,9979,10021
40000,44,19758,39997,199.98,20242,19758
60000,44,29604,59997,299.98,30396,29604
80000,44,39975,2,0.01,40025,39975
100000,44,49548,99999,499.99,50452,49548
2,45,1,0,0.0,1,1
3,45,2,0,0.0,1,2
100,45,49,1,0.01,51,49
200,45,107,1,0.01,93,107
2000,45,1009,1998,9.99,991,1009
10000,45,5066,1,0.01,4934,5066
20000,45,10028,1,0.01,9972,10028
40000,45,20005,39996,199.98,19995,20005
60000,45,29962,2,0.01,30038,29962
80000,45,39481,79999,399.99,40519,39481
100000,45,49480,99999,499.99,50520,49480
2,46,2,0,0.0,0,2
3,46,2,0,0.0,1,2
100,46,41,99,0.5,59,41
200,46,109,2,0.01,91,109
2000,46,1001,1999,10.0,999,1001
10000,46,4996,2,0.01,5004,4996
20000,46,10096,1,0.01,9904,10096
40000,46,19791,39999,199.99,20209,19791
60000,46,30051,2,0.01,29949,30051
80000,46,39849,1,0.01,40151,39849
100000,46,49733,99999,499.99,50267,49733
2,47,1,0,0.0,1,1
3,47,1,0,0.0,2,1
100,47,44,50,0.25,56,44
200,47,109,3,0.02,91,109
2000,47,1044,1,0.01,956,1044
10000,47,5066,1,0.01,4934,5066
20000,47,9979,4,0.02,10021,9979
40000,47,19677,39998,199.99,20323,19677
60000,47,30003,4,0.02,29997,30003
80000,47,39866,79999,399.99,40134,39866
100000,47,49781,99997,499.98,50219,49781
2,48,1,0,0.0,1,1
3,48,2,0,0.0,1,2
100,48,47,2,0.01,53,47
200,48,103,199,1.0,97,103
2000,48,987,1999,10.0,1013,987
10000,48,5047,1,0.01,4953,5047
20000,48,9992,1,0.01,10008,9992
40000,48,20020,1,0.01,19980,20020
60000,48,30031,3,0.02,29969,30031
80000,48,39180,79999,399.99,40820,39180
100000,48,50000,2,0.01,50000,50000
2,49,1,0,0.0,1,1
3,49,0,0,0.0,3,0
100,49,47,2,0.01,53,47
200,49,103,1,0.01,97,103
2000,49,1003,1,0.01,997,1003
10000,49,4923,9999,50.0,5077,4923
20000,49,9917,19997,99.98,10083,9917
40000,49,19778,39999,199.99,20222,19778
60000,49,30004,4,0.02,29996,30004
80000,49,39873,1,0.01,40127,39873
100000,49,49445,99996,499.98,50555,49445
2,50,1,0,0.0,1,1
3,50,1,0,0.0,2,1
100,50,53,2,0.01,47,53
200,50,99,199,1.0,101,99
2000,50,1011,2,0.01,989,1011
10000,50,4942,2,0.01,5058,4942
20000,50,9856,19999,99.99,10144,9856
40000,50,20019,1,0.01,19981,20019
60000,50,29949,1,0.01,30051,29949
80000,50,39386,79996,399.98,40614,39386
100000,50,50077,1,0.01,49923,50077
2,51,2,0,0.0,0,2
3,51,1,0,0.0,2,1
100,51,45,99,0.5,55,45
200,51,103,199,1.0,97,103
2000,51,1006,1998,9.99,994,1006
10000,51,5002,9998,49.99,4998,5002
20000,51,9915,1,0.01,10085,9915
40000,51,19862,39998,199.99,20138,19862
60000,51,29720,59998,299.99,30280,29720
80000,51,39570,79999,399.99,40430,39570
100000,51,49817,1,0.01,50183,49817
2,52,1,0,0.0,1,1
3,52,1,0,0.0,2,1
100,52,50,1,0.01,50,50
200,52,98,3,0.02,102,98
2000,52,1029,1,0.01,971,1029
10000,52,4978,9999,50.0,5022,4978
20000,52,10057,1,0.01,9943,10057
40000,52,20008,1,0.01,19992,20008
60000,52,29680,59999,299.99,30320,29680
80000,52,40051,1,0.01,39949,40051
100000,52,49588,99999,499.99,50412,49588
2,53,0,0,0.0,2,0
3,53,3,0,0.0,0,3
100,53,45,99,0.5,55,45
200,53,99,199,1.0,101,99
2000,53,1013,1998,9.99,987,1013
10000,53,4919,2,0.01,5081,4919
20000,53,9944,19999,99.99,10056,9944
40000,53,19975,20000,100.0,20025,19975
60000,53,29896,3,0.02,30104,29896
80000,53,39642,79999,399.99,40358,39642
100000,53,49484,99999,499.99,50516,49484
2,54,2,0,0.0,0,2
3,54,0,0,0.0,3,0
100,54,52,2,0.01,48,52
200,54,98,1,0.01,102,98
2000,54,989,1,0.01,1011,989
10000,54,5002,3,0.02,4998,5002
20000,54,9958,19999,99.99,10042,9958
40000,54,19765,39999,199.99,20235,19765
60000,54,29735,1,0.01,30265,29735
80000,54,39835,5,0.03,40165,39835
100000,54,49469,99998,499.99,50531,49469
2,55,1,0,0.0,1,1
3,55,2,0,0.0,1,2
100,55,61,98,0.49,39,61
200,55,116,3,0.02,84,116
2000,55,986,1999,10.0,1014,986
10000,55,4915,9999,50.0,5085,4915
20000,55,9821,19996,99.98,10179,9821
40000,55,19903,39998,199.99,20097,19903
60000,55,29573,59999,299.99,30427,29573
80000,55,39901,1,0.01,40099,39901
100000,55,49442,99999,499.99,50558,49442
2,56,2,0,0.0,0,2
3,56,0,0,0.0,3,0
100,56,52,1,0.01,48,52
200,56,92,1,0.01,108,92
2000,56,1014,4,0.02,986,1014
10000,56,4902,9998,49.99,5098,4902
20000,56,10070,1,0.01,9930,10070
40000,56,19983,1,0.01,20017,19983
60000,56,29827,1,0.01,30173,29827
80000,56,39739,79998,399.99,40261,39739
100000,56,50074,3,0.02,49926,50074
2,57,2,0,0.0,0,2
3,57,2,0,0.0,1,2
100,57,46,1,0.01,54,46
200,57,107,199,1.0,93,107
2000,57,1007,4,0.02,993,1007
10000,57,5015,9996,49.98,4985,5015
20000,57,9937,19999,99.99,10063,9937
40000,57,19879,39997,199.98,20121,19879
60000,57,29633,59999,299.99,30367,29633
80000,57,40035,4,0.02,39965,40035
100000,57,50123,3,0.02,49877,50123
2,58,0,0,0.0,2,0
3,58,2,0,0.0,1,2
100,58,56,2,0.01,44,56
200,58,99,1,0.01,101,99
2000,58,964,1998,9.99,1036,964
10000,58,5117,2,0.01,4883,5117
20000,58,10029,19999,99.99,9971,10029
40000,58,19948,1,0.01,20052,19948
60000,58,29760,59999,299.99,30240,29760
80000,58,39500,79997,399.98,40500,39500
100000,58,49533,99999,499.99,50467,49533
2,59,2,0,0.0,0,2
3,59,2,0,0.0,1,2
100,59,51,2,0.01,49,51
200,59,102,2,0.01,98,102
2000,59,1028,1998,9.99,972,1028
10000,59,5013,1,0.01,4987,5013
20000,59,9949,2,0.01,10051,9949
40000,59,19893,39998,199.99,20107,19893
60000,59,30183,3,0.02,29817,30183
80000,59,39571,79998,399.99,40429,39571
100000,59,49850,2,0.01,50150,49850
2,60,0,0,0.0,2,0
3,60,2,0,0.0,1,2
100,60,49,50,0.25,51,49
200,60,103,199,1.0,97,103
2000,60,1004,1,0.01,996,1004
10000,60,4957,9998,49.99,5043,4957
20000,60,9932,19996,99.98,10068,9932
40000,60,19920,1,0.01,20080,19920
60000,60,29779,59999,299.99,30221,29779
80000,60,39710,79998,399.99,40290,39710
100000,60,49748,99998,499.99,50252,49748
2,61,2,0,0.0,0,2
3,61,1,0,0.0,2,1
100,61,46,1,0.01,54,46
200,61,99,198,0.99,101,99
2000,61,1023,1,0.01,977,1023
10000,61,5016,5000,25.0,4984,5016
20000,61,9938,19999,99.99,10062,9938
40000,61,20032,1,0.01,19968,20032
60000,61,29776,59998,299.99,30224,29776
80000,61,39431,79999,399.99,40569,39431
100000,61,49720,99997,499.98,50280,49720
2,62,1,0,0.0,1,1
3,62,2,0,0.0,1,2
100,62,39,1,0.01,61,39
200,62,87,100,0.5,113,87
2000,62,999,1998,9.99,1001,999
10000,62,4986,4,0.02,5014,4986
20000,62,9971,19999,99.99,10029,9971
40000,62,19893,4,0.02,20107,19893
60000,62,29945,1,0.01,30055,29945
80000,62,39510,79994,399.97,40490,39510
100000,62,49616,99999,499.99,50384,49616
2,63,1,0,0.0,1,1
3,63,0,0,0.0,3,0
100,63,53,99,0.5,47,53
200,63,112,2,0.01,88,112
2000,63,1006,1000,5.0,994,1006
10000,63,4894,9998,49.99,5106,4894
20000,63,9907,19998,99.99,10093,9907
40000,63,20021,1,0.01,19979,20021
60000,63,29862,59997,299.98,30138,29862
80000,63,39835,1,0.01,40165,39835
100000,63,49910,3,0.02,50090,49910
2,64,1,0,0.0,1,1
3,64,3,0,0.0,0,3
100,64,53,50,0.25,47,53
200,64,96,100,0.5,104,96
2000,64,1000,1,0.01,1000,1000
10000,64,4987,9999,50.0,5013,4987
20000,64,9904,19999,99.99,10096,9904
40000,64,19671,39997,199.98,20329,19671
60000,64,30134,1,0.01,29866,30134
80000,64,39499,79999,399.99,40501,39499
100000,64,49372,99996,499.98,50628,49372
2,65,1,0,0.0,1,1
3,65,1,0,0.0,2,1
100,65,48,99,0.5,52,48
200,65,102,199,1.0,98,102
2000,65,981,1997,9.99,1019,981
10000,65,4894,1,0.01,5106,4894
20000,65,9861,19998,99.99,10139,9861
40000,65,19989,4,0.02,20011,19989
60000,65,29770,59999,299.99,30230,29770
80000,65,40092,1,0.01,39908,40092
100000,65,49679,99999,499.99,50321,49679
2,66,1,0,0.0,1,1
3,66,1,0,0.0,2,1
100,66,53,2,0.01,47,53
200,66,97,1,0.01,103,97
2000,66,932,1997,9.99,1068,932
10000,66,4989,2,0.01,5011,4989
20000,66,9785,19997,99.98,10215,9785
40000,66,19858,39999,199.99,20142,19858
60000,66,29679,59999,299.99,30321,29679
80000,66,39860,4,0.02,40140,39860
100000,66,49719,99998,499.99,50281,49719
2,67,1,0,0.0,1,1
3,67,2,0,0.0,1,2
100,67,62,98,0.49,38,62
200,67,97,1,0.01,103,97
2000,67,981,1,0.01,1019,981
10000,67,4908,9999,50.0,5092,4908
20000,67,9760,19998,99.99,10240,9760
40000,67,19945,2,0.01,20055,19945
60000,67,29709,59998,299.99,30291,29709
80000,67,40123,5,0.03,39877,40123
100000,67,49756,3,0.02,50244,49756
2,68,0,0,0.0,2,0
3,68,2,0,0.0,1,2
100,68,49,1,0.01,51,49
200,68,113,198,0.99,87,113
2000,68,991,1996,9.98,1009,991
