Timestep,Iteration,Total Reward,Suboptimal Arms Count,Total Regret,Zeros Count,Ones Count
2,1.8099999999999998,1.0,0.01,0.18999999999999997,1.8099999999999998
3,2.7099999999999995,1.0766666666666669,0.01,0.29000000000000004,2.7099999999999995
100,89.50333333333333,47.93333333333334,0.24193333333333333,10.496666666666668,89.50333333333333
200,179.16,97.83999999999999,0.49169999999999997,20.84,179.16
2000,1796.24,913.4366666666666,4.5652,203.76,1796.24
10000,8981.583333333334,4201.733333333334,21.009033333333335,1018.4166666666666,8981.583333333334
20000,17962.3,7635.553333333333,38.178399999999996,2037.7,17962.3
40000,35929.99333333334,13359.220000000001,66.79710000000001,4070.0066666666667,35929.99333333334
60000,53907.54,17812.106666666667,89.05973333333334,6092.46,53907.54
80000,71890.88,21377.186666666665,106.88453333333332,8109.12,71890.88
100000,89876.68666666666,24542.559999999998,122.71069999999997,10123.313333333334,89876.68666666666
