Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,0.89,0.08,0.0006000000000000001,1.11,0.89
3,1.37,0.13,0.0011,1.63,1.37
100,51.19,25.22,0.12849999999999998,48.81,51.19
200,101.24,59.29,0.29859999999999987,98.76,101.24
2000,999.64,694.81,3.4764000000000017,1000.36,999.64
10000,4983.29,3683.11,18.4183,5016.71,4983.29
20000,9959.58,7499.07,37.49780000000001,10040.42,9959.58
40000,19920.1,14480.93,72.4074,20079.9,19920.1
60000,29898.91,21128.78,105.64629999999997,30101.09,29898.91
80000,39869.14,26955.82,134.7812,40130.86,39869.14
100000,49844.75,32451.69,162.2608,50155.25,49844.75
