Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.8039999999999998,1.1720000000000002,0.0099,0.196,1.8039999999999998
3,2.7079999999999997,2.1219999999999994,0.01166,0.29200000000000004,2.7079999999999997
100,89.57999999999998,55.001999999999995,0.27673999999999993,10.42,89.57999999999998
200,179.38400000000001,109.124,0.5474,20.616000000000003,179.38400000000001
2000,1795.416,1028.154,5.14174,204.584,1795.416
10000,8977.988000000001,4748.168,23.74228,1022.012,8977.988000000001
20000,17956.422,9088.388,45.442780000000006,2043.578,17956.422
40000,35914.270000000004,17200.232,86.00218,4085.7300000000005,35914.270000000004
60000,53876.12200000001,24663.510000000002,123.31796,6123.878,53876.12200000001
80000,71840.06199999999,31723.690000000002,158.61856000000003,8159.938,71840.06199999999
100000,89803.196,38558.626000000004,192.79345999999998,10196.804,89803.196
