Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.07,1.0,0.010000000000000007,0.93,1.07
3,1.54,1.78,0.010000000000000007,1.46,1.54
100,50.39,48.81,0.24669999999999986,49.61,50.39
200,100.0,95.4,0.47980000000000006,100.0,100.0
2000,995.59,877.19,4.3835999999999995,1004.41,995.59
10000,4982.26,3869.88,19.3497,5017.74,4982.26
20000,9960.49,6962.97,34.814800000000005,10039.51,9960.49
40000,19921.57,12551.02,62.755599999999994,20078.43,19921.57
60000,29900.11,17344.58,86.72170000000001,30099.89,29900.11
80000,39879.58,21319.52,106.5966,40120.42,39879.58
100000,49855.86,24335.28,121.67520000000007,50144.14,49855.86
