Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.6646088578761178,1.0,0.09999999999999981,1.07,0.93
3,2.617762103456773,1.0,0.09999999999999981,1.52,1.48
100,84.99276032796065,50.0,5.0,50.25,49.75
200,170.16117618405985,98.74,9.873999999999995,99.66,100.34
2000,1745.8905668695538,548.2,54.81999999999998,997.23,1002.77
10000,8884.007794949965,1210.49,121.04900000000002,4990.8,5009.2
20000,17851.204499591237,1548.71,154.87100000000007,9991.74,10008.26
40000,35823.53852507642,1844.38,184.43800000000007,19983.87,20016.13
60000,53804.383637218976,2028.24,202.82399999999996,29990.72,30009.28
80000,71790.39381712221,2153.9,215.3899999999999,39993.16,40006.84
100000,89776.96417793837,2256.29,225.62899999999993,49993.68,50006.32
