Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,0.97,1.0,0.010000000000000007,1.03,0.97
3,1.48,2.0,0.010000000000000007,1.52,1.48
100,50.64,50.0,0.25,49.36,50.64
200,99.73,100.0,0.5,100.27,99.73
2000,994.38,1000.0,5.0,1005.62,994.38
10000,4982.14,3404.91,17.024500000000003,5017.86,4982.14
20000,9977.37,6054.48,30.271900000000006,10022.63,9977.37
40000,19948.36,11519.62,57.5975,20051.64,19948.36
60000,29925.29,16922.6,84.61230000000002,30074.71,29925.29
80000,39897.32,22327.14,111.63500000000003,40102.68,39897.32
100000,49871.79,27728.03,138.63940000000002,50128.21,49871.79
