Timestep,Value_at_Risk
2,0.1
3,0.2
100,4.910000000000001
200,8.6
2000,27.810000000000002
10000,41.940000000000005
20000,45.43
40000,47.63
60000,49.350000000000016
80000,49.350000000000016
100000,51.180000000000014
