Timestep,Value_at_Risk
2,0.1
3,0.1
100,5.0
200,10.7
2000,75.21100000000001
10000,167.71500000000006
20000,204.12000000000012
40000,239.60300000000012
60000,275.524
80000,286.57500000000005
100000,296.4740000000001
