Timestep,Value_at_Risk
2,0.1
3,0.11000000000000086
100,5.0
200,9.3
2000,44.720000000000006
10000,73.37
20000,83.6
40000,93.56
60000,99.76
80000,103.88000000000001
100000,107.65
