Timestep,Value_at_Risk
2,0.1
3,0.2
100,5.301
200,10.201
2000,47.12400000000002
10000,84.06800000000004
20000,100.66600000000003
40000,121.86300000000003
60000,126.76000000000003
80000,128.36400000000003
100000,137.618
