Timestep,Value_at_Risk
2,0.3433333333333333
3,0.4533333333333333
100,13.906666666666666
200,26.566666666666663
2000,224.4333333333333
10000,1035.85
20000,2041.6933333333332
40000,4047.1
60000,6045.31
80000,8039.836666666667
100000,10042.65
