Timestep,Value_at_Risk
2,0.1
3,0.1
100,4.8100000000000005
200,8.910000000000002
2000,49.42
10000,109.02000000000001
20000,140.06
40000,177.76000000000002
60000,193.26
80000,206.7
100000,214.41000000000003
