Timestep,Value_at_Risk
2,0.302
3,0.414
100,13.598000000000004
200,27.1
2000,249.972
10000,1113.6460000000002
20000,2180.172
40000,4312.158
60000,6442.902
80000,8571.880000000001
100000,10697.282
