Timestep,Value_at_Risk
2,0.1
3,0.1
100,4.950000000000005
200,8.810000000000002
2000,21.950000000000003
10000,31.120000000000005
20000,33.91
40000,37.4
60000,38.53
80000,39.68000000000001
100000,39.69000000000001
