Timestep,Iteration,Total Reward,Suboptimal Arms Count,Total Regret,Zeros Count,Ones Count
2000,10,1777,1000,5.0,223,1777
10000,10,8919,9999,50.0,1081,8919
20000,10,18007,10000,50.0,1993,18007
40000,10,36033,5,0.03,3967,36033
60000,10,53669,59999,299.99,6331,53669
80000,10,71992,5,0.03,8008,71992
100000,10,89622,99999,499.99,10378,89622
2,11,2,2,0.01,0,2
3,11,3,3,0.02,0,3
100,11,91,50,0.25,9,91
200,11,181,100,0.5,19,181
2000,11,1800,2,0.01,200,1800
10000,11,8965,9999,50.0,1035,8965
20000,11,17827,19998,99.99,2173,17827
40000,11,35929,1,0.01,4071,35929
60000,11,54046,3,0.02,5954,54046
80000,11,72061,4,0.02,7939,72061
100000,11,89789,50000,250.0,10211,89789
2,12,2,2,0.01,0,2
3,12,3,3,0.02,0,3
100,12,88,50,0.25,12,88
200,12,179,100,0.5,21,179
2000,12,1801,1,0.01,199,1801
10000,12,8975,9998,49.99,1025,8975
20000,12,17952,10000,50.0,2048,17952
40000,12,36033,2,0.01,3967,36033
60000,12,53889,30000,150.0,6111,53889
80000,12,72002,1,0.01,7998,72002
100000,12,89779,50000,250.0,10221,89779
2,13,2,2,0.01,0,2
3,13,3,3,0.02,0,3
100,13,91,50,0.25,9,91
200,13,188,1,0.01,12,188
2000,13,1800,1,0.01,200,1800
10000,13,8983,5000,25.0,1017,8983
20000,13,18081,1,0.01,1919,18081
40000,13,35823,39998,199.99,4177,35823
60000,13,53711,59997,299.98,6289,53711
80000,13,71897,40000,200.0,8103,71897
100000,13,89917,5,0.03,10083,89917
2,14,2,2,0.01,0,2
3,14,3,3,0.02,0,3
100,14,93,1,0.01,7,93
200,14,186,100,0.5,14,186
2000,14,1798,1000,5.0,202,1798
10000,14,9022,1,0.01,978,9022
20000,14,17877,19997,99.98,2123,17877
40000,14,35743,39998,199.99,4257,35743
60000,14,54071,4,0.02,5929,54071
80000,14,71877,40000,200.0,8123,71877
100000,14,89657,50000,250.0,10343,89657
2,15,2,2,0.01,0,2
3,15,2,3,0.02,1,2
100,15,90,2,0.01,10,90
200,15,179,2,0.01,21,179
2000,15,1794,1000,5.0,206,1794
10000,15,8962,9999,50.0,1038,8962
20000,15,17911,10000,50.0,2089,17911
40000,15,35941,3,0.02,4059,35941
60000,15,53773,59995,299.97,6227,53773
80000,15,71907,4,0.02,8093,71907
100000,15,89464,99993,499.96,10536,89464
2,16,2,2,0.01,0,2
3,16,3,3,0.02,0,3
100,16,85,98,0.49,15,85
200,16,174,2,0.01,26,174
2000,16,1813,1000,5.0,187,1813
10000,16,8988,5000,25.0,1012,8988
20000,16,17890,19996,99.98,2110,17890
40000,16,35808,39998,199.99,4192,35808
60000,16,53896,2,0.01,6104,53896
80000,16,71648,79995,399.97,8352,71648
100000,16,89932,6,0.03,10068,89932
2,17,2,2,0.01,0,2
3,17,2,3,0.02,1,2
100,17,91,50,0.25,9,91
200,17,180,3,0.02,20,180
2000,17,1796,2,0.01,204,1796
10000,17,9001,5,0.03,999,9001
20000,17,17966,3,0.02,2034,17966
40000,17,35972,20000,100.0,4028,35972
60000,17,53986,5,0.03,6014,53986
80000,17,72013,2,0.01,7987,72013
100000,17,89550,99996,499.98,10450,89550
2,18,2,2,0.01,0,2
3,18,3,3,0.02,0,3
100,18,90,98,0.49,10,90
200,18,180,197,0.99,20,180
2000,18,1778,1998,9.99,222,1778
10000,18,9051,2,0.01,949,9051
20000,18,17946,19994,99.97,2054,17946
40000,18,35785,39996,199.98,4215,35785
60000,18,53723,59997,299.98,6277,53723
80000,18,71528,79995,399.97,8472,71528
100000,18,89897,50000,250.0,10103,89897
2,19,1,2,0.01,1,1
3,19,3,3,0.02,0,3
100,19,87,1,0.01,13,87
200,19,186,100,0.5,14,186
2000,19,1801,1000,5.0,199,1801
10000,19,9004,5000,25.0,996,9004
20000,19,17983,2,0.01,2017,17983
40000,19,36031,5,0.03,3969,36031
60000,19,53644,59999,299.99,6356,53644
80000,19,71981,4,0.02,8019,71981
100000,19,90027,6,0.03,9973,90027
2,20,2,2,0.01,0,2
3,20,3,3,0.02,0,3
100,20,94,50,0.25,6,94
200,20,175,100,0.5,25,175
2000,20,1799,1996,9.98,201,1799
10000,20,8938,9996,49.98,1062,8938
20000,20,17909,19998,99.99,2091,17909
40000,20,35996,4,0.02,4004,35996
60000,20,53866,3,0.02,6134,53866
80000,20,71769,40000,200.0,8231,71769
100000,20,89496,99994,499.97,10504,89496
2,21,1,2,0.01,1,1
3,21,3,3,0.02,0,3
100,21,93,50,0.25,7,93
200,21,176,199,1.0,24,176
2000,21,1800,1000,5.0,200,1800
10000,21,9057,1,0.01,943,9057
20000,21,17986,10000,50.0,2014,17986
40000,21,35957,1,0.01,4043,35957
60000,21,53684,59996,299.98,6316,53684
80000,21,71596,79993,399.96,8404,71596
100000,21,90087,1,0.01,9913,90087
2,22,1,2,0.01,1,1
3,22,3,3,0.02,0,3
100,22,89,2,0.01,11,89
200,22,176,100,0.5,24,176
2000,22,1821,1000,5.0,179,1821
10000,22,9002,1,0.01,998,9002
20000,22,17957,10000,50.0,2043,17957
40000,22,35928,20000,100.0,4072,35928
60000,22,53986,2,0.01,6014,53986
80000,22,71911,40000,200.0,8089,71911
100000,22,89752,50000,250.0,10248,89752
2,23,2,2,0.01,0,2
3,23,2,3,0.02,1,2
100,23,93,50,0.25,7,93
200,23,185,100,0.5,15,185
2000,23,1790,1,0.01,210,1790
10000,23,9002,1,0.01,998,9002
20000,23,17988,3,0.02,2012,17988
40000,23,35801,20000,100.0,4199,35801
60000,23,53975,30000,150.0,6025,53975
80000,23,71520,79994,399.97,8480,71520
100000,23,89562,99995,499.97,10438,89562
2,24,2,2,0.01,0,2
3,24,2,3,0.02,1,2
100,24,85,99,0.5,15,85
200,24,185,100,0.5,15,185
2000,24,1790,2,0.01,210,1790
10000,24,9006,2,0.01,994,9006
20000,24,18035,2,0.01,1965,18035
40000,24,35884,39999,199.99,4116,35884
60000,24,53742,30000,150.0,6258,53742
80000,24,71912,40000,200.0,8088,71912
100000,24,89530,99999,499.99,10470,89530
2,25,2,2,0.01,0,2
3,25,2,3,0.02,1,2
100,25,89,50,0.25,11,89
200,25,179,100,0.5,21,179
2000,25,1806,4,0.02,194,1806
10000,25,8994,5000,25.0,1006,8994
20000,25,17852,10000,50.0,2148,17852
40000,25,36037,20000,100.0,3963,36037
60000,25,53952,4,0.02,6048,53952
80000,25,71731,40000,200.0,8269,71731
100000,25,89651,50000,250.0,10349,89651
2,26,2,2,0.01,0,2
3,26,2,3,0.02,1,2
100,26,89,50,0.25,11,89
200,26,183,1,0.01,17,183
2000,26,1805,1000,5.0,195,1805
10000,26,9030,2,0.01,970,9030
20000,26,17878,19999,99.99,2122,17878
40000,26,35987,2,0.01,4013,35987
60000,26,53856,30000,150.0,6144,53856
80000,26,71652,40000,200.0,8348,71652
100000,26,89896,50000,250.0,10104,89896
2,27,1,2,0.01,1,1
3,27,3,3,0.02,0,3
100,27,90,1,0.01,10,90
200,27,183,3,0.02,17,183
2000,27,1794,3,0.02,206,1794
10000,27,8993,5000,25.0,1007,8993
20000,27,17987,19999,99.99,2013,17987
40000,27,35828,20000,100.0,4172,35828
60000,27,53785,59994,299.97,6215,53785
80000,27,72110,7,0.04,7890,72110
100000,27,89476,99997,499.98,10524,89476
2,28,1,2,0.01,1,1
3,28,2,3,0.02,1,2
100,28,92,50,0.25,8,92
200,28,176,199,1.0,24,176
2000,28,1802,1000,5.0,198,1802
10000,28,8999,2,0.01,1001,8999
20000,28,17931,1,0.01,2069,17931
40000,28,35762,39997,199.98,4238,35762
60000,28,54018,4,0.02,5982,54018
80000,28,71904,1,0.01,8096,71904
100000,28,89832,50000,250.0,10168,89832
2,29,2,2,0.01,0,2
3,29,3,3,0.02,0,3
100,29,93,50,0.25,7,93
200,29,181,1,0.01,19,181
2000,29,1789,1998,9.99,211,1789
10000,29,9046,2,0.01,954,9046
20000,29,17881,19995,99.97,2119,17881
40000,29,36052,3,0.02,3948,36052
60000,29,53857,30000,150.0,6143,53857
80000,29,71675,79994,399.97,8325,71675
100000,29,89489,99997,499.98,10511,89489
2,30,2,2,0.01,0,2
3,30,2,3,0.02,1,2
100,30,85,50,0.25,15,85
200,30,170,197,0.99,30,170
2000,30,1809,4,0.02,191,1809
10000,30,9003,5000,25.0,997,9003
20000,30,17902,19994,99.97,2098,17902
40000,30,35995,5,0.03,4005,35995
60000,30,54051,7,0.04,5949,54051
80000,30,71989,40000,200.0,8011,71989
100000,30,89557,99999,499.99,10443,89557
2,31,2,2,0.01,0,2
3,31,3,3,0.02,0,3
100,31,93,50,0.25,7,93
200,31,184,198,0.99,16,184
2000,31,1819,4,0.02,181,1819
10000,31,8959,1,0.01,1041,8959
20000,31,17990,2,0.01,2010,17990
40000,31,36084,5,0.03,3916,36084
60000,31,53954,5,0.03,6046,53954
80000,31,71684,79997,399.98,8316,71684
100000,31,89528,99998,499.99,10472,89528
2,32,1,2,0.01,1,1
3,32,2,3,0.02,1,2
100,32,84,99,0.5,16,84
200,32,182,3,0.02,18,182
2000,32,1802,1,0.01,198,1802
10000,32,8977,9999,50.0,1023,8977
20000,32,17894,10000,50.0,2106,17894
40000,32,35987,6,0.03,4013,35987
60000,32,53745,30000,150.0,6255,53745
80000,32,71520,79996,399.98,8480,71520
100000,32,89546,99999,499.99,10454,89546
2,33,2,2,0.01,0,2
3,33,3,3,0.02,0,3
100,33,91,50,0.25,9,91
200,33,181,100,0.5,19,181
2000,33,1814,1000,5.0,186,1814
10000,33,9035,5000,25.0,965,9035
20000,33,17993,10000,50.0,2007,17993
40000,33,35764,39999,199.99,4236,35764
60000,33,53900,1,0.01,6100,53900
80000,33,71844,6,0.03,8156,71844
100000,33,89981,2,0.01,10019,89981
2,34,1,2,0.01,1,1
3,34,1,3,0.02,2,1
100,34,92,50,0.25,8,92
200,34,183,100,0.5,17,183
2000,34,1809,1000,5.0,191,1809
10000,34,8968,5000,25.0,1032,8968
20000,34,17940,1,0.01,2060,17940
40000,34,35921,20000,100.0,4079,35921
60000,34,54064,3,0.02,5936,54064
80000,34,72013,4,0.02,7987,72013
100000,34,89375,99997,499.98,10625,89375
2,35,2,2,0.01,0,2
3,35,3,3,0.02,0,3
100,35,88,50,0.25,12,88
200,35,181,100,0.5,19,181
2000,35,1791,1000,5.0,209,1791
10000,35,8922,9999,50.0,1078,8922
20000,35,17888,19999,99.99,2112,17888
40000,35,35955,4,0.02,4045,35955
60000,35,54024,2,0.01,5976,54024
80000,35,72034,3,0.02,7966,72034
100000,35,89363,99998,499.99,10637,89363
2,36,2,2,0.01,0,2
3,36,3,3,0.02,0,3
100,36,91,50,0.25,9,91
200,36,177,100,0.5,23,177
2000,36,1808,2,0.01,192,1808
10000,36,8963,5000,25.0,1037,8963
20000,36,18060,3,0.02,1940,18060
40000,36,35800,39995,199.97,4200,35800
60000,36,53778,59997,299.98,6222,53778
80000,36,71624,79994,399.97,8376,71624
100000,36,89577,50000,250.0,10423,89577
2,37,2,2,0.01,0,2
3,37,3,3,0.02,0,3
100,37,89,98,0.49,11,89
200,37,176,2,0.01,24,176
2000,37,1774,1,0.01,226,1774
10000,37,9010,1,0.01,990,9010
20000,37,17969,1,0.01,2031,17969
40000,37,35835,39998,199.99,4165,35835
60000,37,53740,59996,299.98,6260,53740
80000,37,71597,79999,399.99,8403,71597
100000,37,89445,99996,499.98,10555,89445
2,38,0,2,0.01,2,0
3,38,3,3,0.02,0,3
100,38,92,50,0.25,8,92
200,38,178,100,0.5,22,178
2000,38,1806,1000,5.0,194,1806
10000,38,8964,9997,49.99,1036,8964
20000,38,17912,19995,99.97,2088,17912
40000,38,35847,20000,100.0,4153,35847
60000,38,54027,3,0.02,5973,54027
80000,38,71981,2,0.01,8019,71981
100000,38,89235,99993,499.96,10765,89235
2,39,2,2,0.01,0,2
3,39,3,3,0.02,0,3
100,39,92,50,0.25,8,92
200,39,180,100,0.5,20,180
2000,39,1790,1000,5.0,210,1790
10000,39,8954,5000,25.0,1046,8954
20000,39,17929,19999,99.99,2071,17929
40000,39,35953,2,0.01,4047,35953
60000,39,53972,1,0.01,6028,53972
80000,39,71568,79999,399.99,8432,71568
100000,39,89680,99998,499.99,10320,89680
2,40,2,2,0.01,0,2
3,40,3,3,0.02,0,3
100,40,94,50,0.25,6,94
200,40,182,100,0.5,18,182
2000,40,1789,1,0.01,211,1789
10000,40,8945,5000,25.0,1055,8945
20000,40,17972,10000,50.0,2028,17972
40000,40,35925,39999,199.99,4075,35925
60000,40,53804,30000,150.0,6196,53804
80000,40,71882,40000,200.0,8118,71882
100000,40,89696,50000,250.0,10304,89696
2,41,2,2,0.01,0,2
3,41,3,3,0.02,0,3
100,41,95,99,0.5,5,95
200,41,185,1,0.01,15,185
2000,41,1814,1000,5.0,186,1814
10000,41,9014,3,0.02,986,9014
20000,41,17902,10000,50.0,2098,17902
40000,41,36020,1,0.01,3980,36020
60000,41,53778,30000,150.0,6222,53778
80000,41,72027,1,0.01,7973,72027
100000,41,89493,99995,499.97,10507,89493
2,42,2,2,0.01,0,2
3,42,3,3,0.02,0,3
100,42,86,50,0.25,14,86
200,42,181,198,0.99,19,181
2000,42,1794,1000,5.0,206,1794
10000,42,8972,5000,25.0,1028,8972
20000,42,17870,19999,99.99,2130,17870
40000,42,36057,5,0.03,3943,36057
60000,42,53800,30000,150.0,6200,53800
80000,42,71660,79999,399.99,8340,71660
100000,42,89386,99999,499.99,10614,89386
2,43,2,2,0.01,0,2
3,43,3,3,0.02,0,3
100,43,93,50,0.25,7,93
200,43,183,3,0.02,17,183
2000,43,1813,4,0.02,187,1813
10000,43,8945,5000,25.0,1055,8945
20000,43,17916,19996,99.98,2084,17916
40000,43,35751,39999,199.99,4249,35751
60000,43,53844,30000,150.0,6156,53844
80000,43,72007,1,0.01,7993,72007
100000,43,89618,99996,499.98,10382,89618
2,44,1,2,0.01,1,1
3,44,3,3,0.02,0,3
100,44,83,99,0.5,17,83
200,44,181,100,0.5,19,181
2000,44,1799,1000,5.0,201,1799
10000,44,9025,4,0.02,975,9025
20000,44,18068,2,0.01,1932,18068
40000,44,35913,20000,100.0,4087,35913
60000,44,53847,30000,150.0,6153,53847
80000,44,71540,79996,399.98,8460,71540
100000,44,89834,50000,250.0,10166,89834
2,45,2,2,0.01,0,2
3,45,3,3,0.02,0,3
100,45,88,98,0.49,12,88
200,45,179,199,1.0,21,179
2000,45,1764,1997,9.99,236,1764
10000,45,8942,5000,25.0,1058,8942
20000,45,17898,10000,50.0,2102,17898
40000,45,35927,20000,100.0,4073,35927
60000,45,53804,30000,150.0,6196,53804
80000,45,71951,2,0.01,8049,71951
100000,45,89970,4,0.02,10030,89970
2,46,2,2,0.01,0,2
3,46,3,3,0.02,0,3
100,46,93,50,0.25,7,93
200,46,181,100,0.5,19,181
2000,46,1807,1,0.01,193,1807
10000,46,9032,3,0.02,968,9032
20000,46,17977,19994,99.97,2023,17977
40000,46,35826,39999,199.99,4174,35826
60000,46,53991,2,0.01,6009,53991
80000,46,72019,7,0.04,7981,72019
100000,46,89570,99997,499.98,10430,89570
2,47,2,2,0.01,0,2
3,47,3,3,0.02,0,3
100,47,88,50,0.25,12,88
200,47,180,100,0.5,20,180
2000,47,1798,2,0.01,202,1798
10000,47,8997,1,0.01,1003,8997
20000,47,17963,10000,50.0,2037,17963
40000,47,35888,20000,100.0,4112,35888
60000,47,53970,5,0.03,6030,53970
80000,47,71907,79996,399.98,8093,71907
100000,47,90089,3,0.02,9911,90089
2,48,2,2,0.01,0,2
3,48,3,3,0.02,0,3
100,48,88,50,0.25,12,88
200,48,178,100,0.5,22,178
2000,48,1809,1,0.01,191,1809
10000,48,8963,9995,49.98,1037,8963
20000,48,18018,1,0.01,1982,18018
40000,48,35751,39994,199.97,4249,35751
60000,48,54079,5,0.03,5921,54079
80000,48,71983,1,0.01,8017,71983
100000,48,89974,3,0.02,10026,89974
2,49,2,2,0.01,0,2
3,49,3,3,0.02,0,3
100,49,87,2,0.01,13,87
200,49,177,100,0.5,23,177
2000,49,1808,1000,5.0,192,1808
10000,49,9024,5000,25.0,976,9024
20000,49,17851,19995,99.97,2149,17851
40000,49,35776,20000,100.0,4224,35776
60000,49,53858,30000,150.0,6142,53858
80000,49,71590,79998,399.99,8410,71590
100000,49,89553,99999,499.99,10447,89553
2,50,2,2,0.01,0,2
3,50,2,3,0.02,1,2
100,50,88,98,0.49,12,88
200,50,173,100,0.5,27,173
2000,50,1789,1000,5.0,211,1789
10000,50,8978,9998,49.99,1022,8978
20000,50,17973,19998,99.99,2027,17973
40000,50,36046,1,0.01,3954,36046
60000,50,53927,2,0.01,6073,53927
80000,50,71978,2,0.01,8022,71978
100000,50,90018,3,0.02,9982,90018
2,51,2,2,0.01,0,2
3,51,3,3,0.02,0,3
100,51,92,50,0.25,8,92
200,51,181,100,0.5,19,181
2000,51,1819,1000,5.0,181,1819
10000,51,8963,5000,25.0,1037,8963
20000,51,17932,19997,99.98,2068,17932
40000,51,35834,39997,199.98,4166,35834
60000,51,53969,2,0.01,6031,53969
80000,51,71782,40000,200.0,8218,71782
100000,51,89974,4,0.02,10026,89974
2,52,2,2,0.01,0,2
3,52,3,3,0.02,0,3
100,52,89,50,0.25,11,89
200,52,182,100,0.5,18,182
2000,52,1796,1000,5.0,204,1796
10000,52,9013,9999,50.0,987,9013
20000,52,17931,19999,99.99,2069,17931
40000,52,35822,39995,199.97,4178,35822
60000,52,53770,59999,299.99,6230,53770
80000,52,71745,79996,399.98,8255,71745
100000,52,90022,6,0.03,9978,90022
2,53,2,2,0.01,0,2
3,53,3,3,0.02,0,3
100,53,85,2,0.01,15,85
200,53,176,2,0.01,24,176
2000,53,1775,1000,5.0,225,1775
10000,53,8944,9995,49.98,1056,8944
20000,53,18023,2,0.01,1977,18023
40000,53,35997,1,0.01,4003,35997
60000,53,53962,3,0.02,6038,53962
80000,53,71649,79997,399.98,8351,71649
100000,53,89318,99993,499.96,10682,89318
2,54,2,2,0.01,0,2
3,54,3,3,0.02,0,3
100,54,93,50,0.25,7,93
200,54,171,2,0.01,29,171
2000,54,1814,1000,5.0,186,1814
10000,54,8973,5000,25.0,1027,8973
20000,54,17949,6,0.03,2051,17949
40000,54,36019,1,0.01,3981,36019
60000,54,53712,30000,150.0,6288,53712
80000,54,71915,6,0.03,8085,71915
100000,54,90036,6,0.03,9964,90036
2,55,2,2,0.01,0,2
3,55,2,3,0.02,1,2
100,55,92,98,0.49,8,92
200,55,179,1,0.01,21,179
2000,55,1795,1000,5.0,205,1795
10000,55,8917,5000,25.0,1083,8917
20000,55,17964,10000,50.0,2036,17964
40000,55,36129,4,0.02,3871,36129
60000,55,53597,59997,299.98,6403,53597
80000,55,71547,79996,399.98,8453,71547
100000,55,89583,99999,499.99,10417,89583
2,56,2,2,0.01,0,2
3,56,2,3,0.02,1,2
100,56,91,50,0.25,9,91
200,56,181,3,0.02,19,181
2000,56,1777,1999,10.0,223,1777
10000,56,8936,9995,49.98,1064,8936
20000,56,17994,10000,50.0,2006,17994
40000,56,35838,39996,199.98,4162,35838
60000,56,53881,30000,150.0,6119,53881
80000,56,71582,79997,399.98,8418,71582
100000,56,89537,99996,499.98,10463,89537
2,57,2,2,0.01,0,2
3,57,1,3,0.02,2,1
100,57,90,2,0.01,10,90
200,57,181,100,0.5,19,181
2000,57,1798,1000,5.0,202,1798
10000,57,8968,9999,50.0,1032,8968
20000,57,17917,19999,99.99,2083,17917
40000,57,35832,39997,199.98,4168,35832
60000,57,53736,59995,299.97,6264,53736
80000,57,71531,79996,399.98,8469,71531
100000,57,89530,99995,499.97,10470,89530
2,58,2,2,0.01,0,2
3,58,2,3,0.02,1,2
100,58,89,2,0.01,11,89
200,58,182,100,0.5,18,182
2000,58,1793,1000,5.0,207,1793
10000,58,9006,1,0.01,994,9006
20000,58,17961,19996,99.98,2039,17961
40000,58,36034,1,0.01,3966,36034
60000,58,54029,2,0.01,5971,54029
80000,58,71485,79998,399.99,8515,71485
100000,58,89643,99999,499.99,10357,89643
2,59,2,2,0.01,0,2
3,59,3,3,0.02,0,3
100,59,84,50,0.25,16,84
200,59,191,1,0.01,9,191
2000,59,1780,1999,10.0,220,1780
10000,59,8976,1,0.01,1024,8976
20000,59,18006,1,0.01,1994,18006
40000,59,35977,2,0.01,4023,35977
60000,59,53711,59996,299.98,6289,53711
80000,59,71533,79999,399.99,8467,71533
100000,59,89418,99997,499.98,10582,89418
2,60,2,2,0.01,0,2
3,60,3,3,0.02,0,3
100,60,87,50,0.25,13,87
200,60,169,2,0.01,31,169
2000,60,1797,1000,5.0,203,1797
10000,60,8971,5000,25.0,1029,8971
20000,60,18021,2,0.01,1979,18021
40000,60,36082,20000,100.0,3918,36082
60000,60,53604,59999,299.99,6396,53604
80000,60,71603,79997,399.98,8397,71603
100000,60,89807,50000,250.0,10193,89807
2,61,2,2,0.01,0,2
3,61,3,3,0.02,0,3
100,61,91,50,0.25,9,91
200,61,181,1,0.01,19,181
2000,61,1797,1000,5.0,203,1797
10000,61,9014,2,0.01,986,9014
20000,61,17983,10000,50.0,2017,17983
40000,61,35802,39997,199.98,4198,35802
60000,61,54075,4,0.02,5925,54075
80000,61,72074,3,0.02,7926,72074
100000,61,89791,50000,250.0,10209,89791
2,62,1,2,0.01,1,1
3,62,2,3,0.02,1,2
100,62,91,50,0.25,9,91
200,62,183,1,0.01,17,183
2000,62,1806,1000,5.0,194,1806
10000,62,8997,5000,25.0,1003,8997
20000,62,18048,1,0.01,1952,18048
40000,62,35689,39995,199.97,4311,35689
60000,62,53998,5,0.03,6002,53998
80000,62,71989,4,0.02,8011,71989
100000,62,89478,99998,499.99,10522,89478
2,63,2,2,0.01,0,2
3,63,3,3,0.02,0,3
100,63,90,50,0.25,10,90
200,63,182,100,0.5,18,182
2000,63,1808,1000,5.0,192,1808
10000,63,8995,5000,25.0,1005,8995
20000,63,18032,1,0.01,1968,18032
40000,63,35743,39997,199.98,4257,35743
60000,63,54049,2,0.01,5951,54049
80000,63,71445,79999,399.99,8555,71445
100000,63,89599,99998,499.99,10401,89599
2,64,2,2,0.01,0,2
3,64,3,3,0.02,0,3
100,64,88,98,0.49,12,88
200,64,187,3,0.02,13,187
2000,64,1816,3,0.02,184,1816
10000,64,9049,1,0.01,951,9049
20000,64,17959,3,0.02,2041,17959
40000,64,35847,39995,199.97,4153,35847
60000,64,53920,4,0.02,6080,53920
80000,64,71875,40000,200.0,8125,71875
100000,64,89793,50000,250.0,10207,89793
2,65,2,2,0.01,0,2
3,65,3,3,0.02,0,3
100,65,90,50,0.25,10,90
200,65,175,100,0.5,25,175
2000,65,1785,1997,9.99,215,1785
10000,65,9024,4,0.02,976,9024
20000,65,17800,19997,99.98,2200,17800
40000,65,35797,39995,199.97,4203,35797
60000,65,53690,59997,299.98,6310,53690
80000,65,71921,3,0.02,8079,71921
100000,65,89574,99997,499.98,10426,89574
2,66,2,2,0.01,0,2
3,66,3,3,0.02,0,3
100,66,91,50,0.25,9,91
200,66,171,197,0.99,29,171
2000,66,1795,1000,5.0,205,1795
10000,66,8977,4,0.02,1023,8977
20000,66,17874,19995,99.97,2126,17874
40000,66,35726,39997,199.98,4274,35726
60000,66,53983,1,0.01,6017,53983
80000,66,71630,79996,399.98,8370,71630
100000,66,89743,50000,250.0,10257,89743
2,67,2,2,0.01,0,2
3,67,3,3,0.02,0,3
100,67,92,50,0.25,8,92
200,67,177,100,0.5,23,177
2000,67,1783,1000,5.0,217,1783
10000,67,9004,5000,25.0,996,9004
20000,67,17951,10000,50.0,2049,17951
40000,67,35857,39998,199.99,4143,35857
60000,67,53678,59995,299.97,6322,53678
80000,67,71767,40000,200.0,8233,71767
100000,67,89563,99996,499.98,10437,89563
2,68,2,2,0.01,0,2
