Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,0.86,1.0,0.010000000000000007,1.14,0.86
3,1.46,1.19,0.010000000000000007,1.54,1.46
100,49.31,48.47,0.2446,50.69,49.31
200,99.65,86.37,0.43489999999999995,100.35,99.65
2000,989.93,870.21,4.349299999999999,1010.07,989.93
10000,4982.7,4143.12,20.716099999999997,5017.3,4982.7
20000,9973.2,8087.69,40.4391,10026.8,9973.2
40000,19929.22,15037.31,75.18700000000001,20070.78,19929.22
60000,29939.47,18588.4,92.94140000000004,30060.53,29939.47
80000,39910.54,22134.15,110.66989999999998,40089.46,39910.54
100000,49882.54,26728.81,133.6422,50117.46,49882.54
