Timestep,Iteration,Total Reward,Suboptimal Arms,Total Regret,Zeros Count,Ones Count
2,1,2,1,0.1,0,2
3,1,3,2,0.2,0,3
100,1,84,38,3.8,16,84
200,1,175,71,7.1,25,175
2000,1,1743,380,38.0,257,1743
10000,1,8953,548,54.8,1047,8953
20000,1,17892,1150,115.0,2108,17892
40000,1,35863,867,86.7,4137,35863
60000,1,53811,1850,185.0,6189,53811
80000,1,71777,1457,145.7,8223,71777
100000,1,89887,1612,161.2,10113,89887
2,2,2,1,0.1,0,2
3,2,2,1,0.1,1,2
100,2,90,50,5.0,10,90
200,2,171,63,6.3,29,171
2000,2,1747,368,36.8,253,1747
10000,2,8896,974,97.4,1104,8896
20000,2,17814,1066,106.6,2186,17814
40000,2,35870,1346,134.6,4130,35870
60000,2,53884,2229,222.9,6116,53884
80000,2,71737,1230,123.0,8263,71737
100000,2,89946,1675,167.5,10054,89946
2,3,2,1,0.1,0,2
3,3,3,2,0.2,0,3
100,3,86,29,2.9,14,86
200,3,174,81,8.1,26,174
2000,3,1744,351,35.1,256,1744
10000,3,8946,676,67.6,1054,8946
20000,3,17938,1293,129.3,2062,17938
40000,3,35893,1145,114.5,4107,35893
60000,3,54018,1127,112.7,5982,54018
80000,3,71787,1348,134.8,8213,71787
100000,3,89852,1828,182.8,10148,89852
2,4,2,1,0.1,0,2
3,4,2,1,0.1,1,2
100,4,86,50,5.0,14,86
200,4,177,53,5.3,23,177
2000,4,1781,207,20.7,219,1781
10000,4,8850,1010,101.0,1150,8850
20000,4,17853,1539,153.9,2147,17853
40000,4,35800,1450,145.0,4200,35800
60000,4,53917,1301,130.1,6083,53917
80000,4,71758,1588,158.8,8242,71758
100000,4,89802,1592,159.2,10198,89802
2,5,2,1,0.1,0,2
3,5,3,2,0.2,0,3
100,5,86,44,4.4,14,86
200,5,173,84,8.4,27,173
2000,5,1752,512,51.2,248,1752
10000,5,8924,728,72.8,1076,8924
20000,5,17863,1296,129.6,2137,17863
