Timestep,Iteration,Total Reward,Suboptimal Arms Count,Total Regret,Zeros Count,Ones Count
20000,6,18018,287,28.7,1982,18018
40000,6,36013,150,15.0,3987,36013
60000,6,54002,384,38.4,5998,54002
80000,6,72027,282,28.2,7973,72027
100000,6,89930,357,35.7,10070,89930
2,7,2,1,0.1,0,2
3,7,3,1,0.1,0,3
100,7,86,17,1.7,14,86
200,7,176,54,5.4,24,176
2000,7,1784,156,15.6,216,1784
10000,7,8994,358,35.8,1006,8994
20000,7,17981,390,39.0,2019,17981
40000,7,35994,293,29.3,4006,35994
60000,7,53981,180,18.0,6019,53981
80000,7,71919,267,26.7,8081,71919
100000,7,89801,236,23.6,10199,89801
2,8,2,1,0.1,0,2
3,8,3,1,0.1,0,3
100,8,90,20,2.0,10,90
200,8,183,16,1.6,17,183
2000,8,1775,32,3.2,225,1775
10000,8,9000,453,45.3,1000,9000
20000,8,17942,338,33.8,2058,17942
40000,8,36028,323,32.3,3972,36028
60000,8,53964,383,38.3,6036,53964
80000,8,71959,309,30.9,8041,71959
100000,8,89872,456,45.6,10128,89872
2,9,2,1,0.1,0,2
3,9,3,1,0.1,0,3
100,9,85,35,3.5,15,85
200,9,176,24,2.4,24,176
2000,9,1782,214,21.4,218,1782
10000,9,9024,175,17.5,976,9024
20000,9,18006,232,23.2,1994,18006
40000,9,35955,461,46.1,4045,35955
60000,9,54112,206,20.6,5888,54112
80000,9,71952,280,28.0,8048,71952
100000,9,89941,322,32.2,10059,89941
2,10,1,1,0.1,1,1
3,10,3,1,0.1,0,3
100,10,87,19,1.9,13,87
200,10,184,16,1.6,16,184
2000,10,1790,275,27.5,210,1790
10000,10,9001,204,20.4,999,9001
20000,10,17996,116,11.6,2004,17996
40000,10,36006,170,17.0,3994,36006
60000,10,54183,387,38.7,5817,54183
80000,10,71873,351,35.1,8127,71873
100000,10,89847,465,46.5,10153,89847
2,11,1,1,0.1,1,1
3,11,3,1,0.1,0,3
100,11,85,40,4.0,15,85
200,11,181,31,3.1,19,181
2000,11,1782,322,32.2,218,1782
10000,11,8956,171,17.1,1044,8956
20000,11,18027,261,26.1,1973,18027
40000,11,35936,408,40.8,4064,35936
60000,11,53913,360,36.0,6087,53913
80000,11,71949,523,52.3,8051,71949
100000,11,89902,231,23.1,10098,89902
2,12,2,1,0.1,0,2
3,12,1,2,0.2,2,1
100,12,83,9,0.9,17,83
200,12,184,56,5.6,16,184
2000,12,1775,176,17.6,225,1775
10000,12,8958,360,36.0,1042,8958
20000,12,18024,146,14.6,1976,18024
40000,12,36020,203,20.3,3980,36020
60000,12,53881,436,43.6,6119,53881
80000,12,72035,324,32.4,7965,72035
100000,12,90072,313,31.3,9928,90072
2,13,1,1,0.1,1,1
3,13,3,1,0.1,0,3
100,13,89,20,2.0,11,89
200,13,167,43,4.3,33,167
2000,13,1782,109,10.9,218,1782
10000,13,8941,225,22.5,1059,8941
20000,13,17888,233,23.3,2112,17888
40000,13,36064,238,23.8,3936,36064
60000,13,54001,345,34.5,5999,54001
80000,13,71834,392,39.2,8166,71834
100000,13,89960,343,34.3,10040,89960
2,14,1,1,0.1,1,1
3,14,3,1,0.1,0,3
100,14,88,16,1.6,12,88
200,14,178,49,4.9,22,178
2000,14,1765,183,18.3,235,1765
10000,14,9002,444,44.4,998,9002
20000,14,17958,485,48.5,2042,17958
40000,14,35924,291,29.1,4076,35924
60000,14,53841,594,59.4,6159,53841
80000,14,71902,372,37.2,8098,71902
100000,14,90003,233,23.3,9997,90003
2,15,2,1,0.1,0,2
3,15,3,1,0.1,0,3
100,15,92,23,2.3,8,92
200,15,170,62,6.2,30,170
2000,15,1787,312,31.2,213,1787
10000,15,9017,157,15.7,983,9017
20000,15,17999,141,14.1,2001,17999
40000,15,35915,364,36.4,4085,35915
60000,15,54009,72,7.2,5991,54009
80000,15,72013,374,37.4,7987,72013
100000,15,90165,173,17.3,9835,90165
2,16,1,1,0.1,1,1
3,16,3,1,0.1,0,3
100,16,89,22,2.2,11,89
200,16,179,2,0.2,21,179
2000,16,1821,86,8.6,179,1821
10000,16,8982,135,13.5,1018,8982
20000,16,17946,303,30.3,2054,17946
40000,16,35987,228,22.8,4013,35987
60000,16,54062,389,38.9,5938,54062
80000,16,71989,390,39.0,8011,71989
100000,16,89900,428,42.8,10100,89900
2,17,1,1,0.1,1,1
3,17,3,1,0.1,0,3
100,17,87,31,3.1,13,87
200,17,171,11,1.1,29,171
2000,17,1770,115,11.5,230,1770
10000,17,8997,356,35.6,1003,8997
20000,17,17992,247,24.7,2008,17992
40000,17,35959,404,40.4,4041,35959
60000,17,53978,353,35.3,6022,53978
80000,17,71862,351,35.1,8138,71862
100000,17,89936,350,35.0,10064,89936
2,18,2,1,0.1,0,2
3,18,3,1,0.1,0,3
100,18,80,35,3.5,20,80
200,18,183,16,1.6,17,183
2000,18,1790,174,17.4,210,1790
10000,18,8970,331,33.1,1030,8970
20000,18,18037,241,24.1,1963,18037
40000,18,35886,491,49.1,4114,35886
60000,18,53958,316,31.6,6042,53958
80000,18,71826,376,37.6,8174,71826
100000,18,90020,526,52.6,9980,90020
2,19,2,1,0.1,0,2
3,19,3,1,0.1,0,3
100,19,88,24,2.4,12,88
200,19,172,34,3.4,28,172
2000,19,1805,107,10.7,195,1805
10000,19,8971,159,15.9,1029,8971
20000,19,17986,442,44.2,2014,17986
40000,19,36004,479,47.9,3996,36004
60000,19,54031,493,49.3,5969,54031
80000,19,71964,592,59.2,8036,71964
100000,19,89947,272,27.2,10053,89947
2,20,2,1,0.1,0,2
3,20,3,1,0.1,0,3
100,20,93,14,1.4,7,93
200,20,178,8,0.8,22,178
2000,20,1801,80,8.0,199,1801
10000,20,8948,138,13.8,1052,8948
20000,20,17972,384,38.4,2028,17972
40000,20,36004,349,34.9,3996,36004
60000,20,54035,193,19.3,5965,54035
80000,20,72008,418,41.8,7992,72008
100000,20,89951,447,44.7,10049,89951
2,21,2,1,0.1,0,2
3,21,3,1,0.1,0,3
100,21,92,6,0.6,8,92
200,21,174,30,3.0,26,174
2000,21,1766,227,22.7,234,1766
10000,21,8929,124,12.4,1071,8929
20000,21,17889,300,30.0,2111,17889
40000,21,35936,691,69.1,4064,35936
60000,21,53993,157,15.7,6007,53993
80000,21,71820,235,23.5,8180,71820
100000,21,89867,429,42.9,10133,89867
2,22,2,1,0.1,0,2
3,22,2,1,0.1,1,2
100,22,89,23,2.3,11,89
200,22,178,48,4.8,22,178
2000,22,1763,275,27.5,237,1763
10000,22,8999,295,29.5,1001,8999
20000,22,17989,150,15.0,2011,17989
40000,22,35950,451,45.1,4050,35950
60000,22,54095,262,26.2,5905,54095
80000,22,72087,422,42.2,7913,72087
100000,22,89868,557,55.7,10132,89868
2,23,1,1,0.1,1,1
3,23,3,1,0.1,0,3
100,23,87,49,4.9,13,87
200,23,180,19,1.9,20,180
2000,23,1805,3,0.3,195,1805
10000,23,8888,282,28.2,1112,8888
20000,23,17901,275,27.5,2099,17901
40000,23,35954,213,21.3,4046,35954
60000,23,53921,541,54.1,6079,53921
80000,23,71794,348,34.8,8206,71794
100000,23,89906,422,42.2,10094,89906
2,24,2,1,0.1,0,2
3,24,2,2,0.2,1,2
100,24,87,9,0.9,13,87
200,24,180,77,7.7,20,180
2000,24,1775,149,14.9,225,1775
10000,24,8971,95,9.5,1029,8971
20000,24,17978,285,28.5,2022,17978
40000,24,35866,252,25.2,4134,35866
60000,24,53996,519,51.9,6004,53996
80000,24,71906,288,28.8,8094,71906
100000,24,89882,577,57.7,10118,89882
2,25,2,1,0.1,0,2
3,25,3,1,0.1,0,3
100,25,84,2,0.2,16,84
200,25,176,47,4.7,24,176
2000,25,1774,40,4.0,226,1774
10000,25,8961,269,26.9,1039,8961
20000,25,18014,354,35.4,1986,18014
40000,25,36047,555,55.5,3953,36047
60000,25,53916,382,38.2,6084,53916
80000,25,72080,406,40.6,7920,72080
100000,25,90060,416,41.6,9940,90060
2,26,2,1,0.1,0,2
3,26,3,1,0.1,0,3
100,26,89,6,0.6,11,89
200,26,179,42,4.2,21,179
2000,26,1808,82,8.2,192,1808
10000,26,8985,278,27.8,1015,8985
20000,26,17974,362,36.2,2026,17974
40000,26,36017,392,39.2,3983,36017
60000,26,53981,499,49.9,6019,53981
80000,26,71842,478,47.8,8158,71842
100000,26,89885,309,30.9,10115,89885
2,27,1,1,0.1,1,1
3,27,2,2,0.2,1,2
100,27,88,11,1.1,12,88
200,27,184,39,3.9,16,184
2000,27,1793,196,19.6,207,1793
10000,27,8987,180,18.0,1013,8987
20000,27,17986,24,2.4,2014,17986
40000,27,35992,100,10.0,4008,35992
60000,27,53984,80,8.0,6016,53984
80000,27,71903,521,52.1,8097,71903
100000,27,90160,359,35.9,9840,90160
2,28,2,1,0.1,0,2
3,28,3,1,0.1,0,3
100,28,92,13,1.3,8,92
200,28,169,41,4.1,31,169
2000,28,1790,111,11.1,210,1790
10000,28,8944,446,44.6,1056,8944
20000,28,17989,373,37.3,2011,17989
40000,28,35996,426,42.6,4004,35996
60000,28,54013,736,73.6,5987,54013
80000,28,71977,145,14.5,8023,71977
100000,28,89990,80,8.0,10010,89990
2,29,2,1,0.1,0,2
3,29,3,1,0.1,0,3
100,29,80,61,6.1,20,80
200,29,178,4,0.4,22,178
2000,29,1788,31,3.1,212,1788
10000,29,9003,268,26.8,997,9003
20000,29,17915,385,38.5,2085,17915
40000,29,36069,87,8.7,3931,36069
60000,29,54042,244,24.4,5958,54042
80000,29,71956,439,43.9,8044,71956
100000,29,89939,123,12.3,10061,89939
2,30,1,1,0.1,1,1
3,30,2,1,0.1,1,2
100,30,89,25,2.5,11,89
200,30,188,34,3.4,12,188
2000,30,1793,189,18.9,207,1793
10000,30,8947,263,26.3,1053,8947
20000,30,17978,247,24.7,2022,17978
40000,30,35960,260,26.0,4040,35960
60000,30,53974,181,18.1,6026,53974
80000,30,71997,321,32.1,8003,71997
100000,30,89948,426,42.6,10052,89948
2,31,1,1,0.1,1,1
3,31,3,1,0.1,0,3
100,31,88,21,2.1,12,88
200,31,172,56,5.6,28,172
2000,31,1779,106,10.6,221,1779
10000,31,8984,136,13.6,1016,8984
20000,31,18037,240,24.0,1963,18037
40000,31,36132,304,30.4,3868,36132
60000,31,54004,323,32.3,5996,54004
80000,31,71932,423,42.3,8068,71932
100000,31,90173,468,46.8,9827,90173
2,32,2,1,0.1,0,2
3,32,3,1,0.1,0,3
100,32,88,68,6.8,12,88
200,32,175,56,5.6,25,175
2000,32,1766,148,14.8,234,1766
10000,32,8979,159,15.9,1021,8979
20000,32,17966,261,26.1,2034,17966
40000,32,35983,759,75.9,4017,35983
60000,32,54023,193,19.3,5977,54023
80000,32,71964,343,34.3,8036,71964
100000,32,90049,411,41.1,9951,90049
2,33,2,1,0.1,0,2
3,33,3,1,0.1,0,3
100,33,92,50,5.0,8,92
200,33,173,54,5.4,27,173
2000,33,1811,113,11.3,189,1811
10000,33,8967,428,42.8,1033,8967
20000,33,17973,443,44.3,2027,17973
40000,33,35853,589,58.9,4147,35853
60000,33,53919,278,27.8,6081,53919
80000,33,72029,268,26.8,7971,72029
100000,33,90117,444,44.4,9883,90117
2,34,2,1,0.1,0,2
3,34,3,1,0.1,0,3
100,34,87,35,3.5,13,87
200,34,168,60,6.0,32,168
2000,34,1787,236,23.6,213,1787
10000,34,8947,196,19.6,1053,8947
20000,34,17941,273,27.3,2059,17941
40000,34,35895,294,29.4,4105,35895
60000,34,53947,255,25.5,6053,53947
80000,34,71928,668,66.8,8072,71928
100000,34,89898,338,33.8,10102,89898
2,35,2,1,0.1,0,2
3,35,3,1,0.1,0,3
100,35,86,15,1.5,14,86
200,35,164,70,7.0,36,164
2000,35,1735,229,22.9,265,1735
10000,35,8962,204,20.4,1038,8962
20000,35,17990,296,29.6,2010,17990
40000,35,35992,296,29.6,4008,35992
60000,35,53985,396,39.6,6015,53985
80000,35,71997,168,16.8,8003,71997
100000,35,89866,624,62.4,10134,89866
2,36,1,1,0.1,1,1
3,36,2,1,0.1,1,2
100,36,92,2,0.2,8,92
200,36,174,30,3.0,26,174
2000,36,1788,141,14.1,212,1788
10000,36,9014,304,30.4,986,9014
20000,36,17971,455,45.5,2029,17971
40000,36,35988,30,3.0,4012,35988
60000,36,54030,48,4.8,5970,54030
80000,36,71969,541,54.1,8031,71969
100000,36,90057,381,38.1,9943,90057
2,37,2,1,0.1,0,2
3,37,2,1,0.1,1,2
100,37,87,17,1.7,13,87
200,37,182,19,1.9,18,182
2000,37,1794,86,8.6,206,1794
10000,37,8973,354,35.4,1027,8973
20000,37,17928,537,53.7,2072,17928
40000,37,36052,346,34.6,3948,36052
60000,37,53923,297,29.7,6077,53923
80000,37,71924,348,34.8,8076,71924
100000,37,89956,87,8.7,10044,89956
2,38,2,1,0.1,0,2
3,38,3,1,0.1,0,3
100,38,87,15,1.5,13,87
200,38,180,19,1.9,20,180
2000,38,1783,94,9.4,217,1783
10000,38,8942,552,55.2,1058,8942
20000,38,17946,301,30.1,2054,17946
40000,38,36017,249,24.9,3983,36017
60000,38,53864,100,10.0,6136,53864
80000,38,71901,248,24.8,8099,71901
100000,38,89943,290,29.0,10057,89943
2,39,2,1,0.1,0,2
3,39,2,1,0.1,1,2
100,39,87,25,2.5,13,87
200,39,175,2,0.2,25,175
2000,39,1792,185,18.5,208,1792
10000,39,8973,241,24.1,1027,8973
20000,39,17992,210,21.0,2008,17992
40000,39,35945,116,11.6,4055,35945
60000,39,53888,391,39.1,6112,53888
80000,39,71931,500,50.0,8069,71931
100000,39,89921,536,53.6,10079,89921
2,40,2,1,0.1,0,2
3,40,3,1,0.1,0,3
100,40,89,2,0.2,11,89
200,40,170,39,3.9,30,170
2000,40,1812,123,12.3,188,1812
10000,40,8943,300,30.0,1057,8943
20000,40,17973,374,37.4,2027,17973
40000,40,36025,302,30.2,3975,36025
60000,40,53970,515,51.5,6030,53970
80000,40,71918,68,6.8,8082,71918
100000,40,89899,800,80.0,10101,89899
2,41,2,1,0.1,0,2
3,41,3,1,0.1,0,3
100,41,87,19,1.9,13,87
200,41,175,15,1.5,25,175
2000,41,1798,147,14.7,202,1798
10000,41,8941,204,20.4,1059,8941
20000,41,17871,447,44.7,2129,17871
40000,41,36055,304,30.4,3945,36055
60000,41,53922,341,34.1,6078,53922
80000,41,71977,363,36.3,8023,71977
100000,41,89987,185,18.5,10013,89987
2,42,1,1,0.1,1,1
3,42,2,2,0.2,1,2
100,42,92,5,0.5,8,92
200,42,176,46,4.6,24,176
2000,42,1774,91,9.1,226,1774
10000,42,8968,146,14.6,1032,8968
20000,42,17996,231,23.1,2004,17996
40000,42,35994,446,44.6,4006,35994
60000,42,53883,203,20.3,6117,53883
80000,42,71895,209,20.9,8105,71895
100000,42,89951,215,21.5,10049,89951
2,43,2,1,0.1,0,2
3,43,3,1,0.1,0,3
100,43,88,19,1.9,12,88
200,43,173,30,3.0,27,173
2000,43,1780,147,14.7,220,1780
10000,43,8993,236,23.6,1007,8993
20000,43,17975,285,28.5,2025,17975
40000,43,35943,255,25.5,4057,35943
60000,43,53979,139,13.9,6021,53979
80000,43,72002,541,54.1,7998,72002
100000,43,90041,515,51.5,9959,90041
2,44,2,1,0.1,0,2
3,44,2,1,0.1,1,2
100,44,93,23,2.3,7,93
200,44,182,8,0.8,18,182
2000,44,1771,140,14.0,229,1771
10000,44,9011,279,27.9,989,9011
20000,44,17937,306,30.6,2063,17937
40000,44,35969,82,8.2,4031,35969
60000,44,53960,498,49.8,6040,53960
80000,44,71888,361,36.1,8112,71888
100000,44,89958,263,26.3,10042,89958
2,45,2,1,0.1,0,2
3,45,3,1,0.1,0,3
100,45,83,32,3.2,17,83
200,45,181,50,5.0,19,181
2000,45,1775,142,14.2,225,1775
10000,45,8922,179,17.9,1078,8922
20000,45,17866,273,27.3,2134,17866
40000,45,35976,360,36.0,4024,35976
60000,45,53850,414,41.4,6150,53850
80000,45,71815,555,55.5,8185,71815
100000,45,89912,294,29.4,10088,89912
2,46,2,1,0.1,0,2
3,46,2,1,0.1,1,2
100,46,89,13,1.3,11,89
200,46,168,19,1.9,32,168
2000,46,1801,55,5.5,199,1801
10000,46,8957,168,16.8,1043,8957
20000,46,17994,196,19.6,2006,17994
40000,46,35977,362,36.2,4023,35977
60000,46,54046,290,29.0,5954,54046
80000,46,72030,137,13.7,7970,72030
100000,46,90060,455,45.5,9940,90060
2,47,2,1,0.1,0,2
3,47,3,1,0.1,0,3
100,47,81,21,2.1,19,81
200,47,179,8,0.8,21,179
2000,47,1779,47,4.7,221,1779
10000,47,8999,193,19.3,1001,8999
20000,47,18006,328,32.8,1994,18006
40000,47,35983,409,40.9,4017,35983
60000,47,54041,701,70.1,5959,54041
80000,47,71912,321,32.1,8088,71912
100000,47,90157,298,29.8,9843,90157
2,48,2,1,0.1,0,2
3,48,2,1,0.1,1,2
100,48,89,6,0.6,11,89
200,48,185,54,5.4,15,185
2000,48,1804,103,10.3,196,1804
10000,48,8935,366,36.6,1065,8935
20000,48,17948,218,21.8,2052,17948
40000,48,35882,511,51.1,4118,35882
60000,48,54071,224,22.4,5929,54071
80000,48,71972,201,20.1,8028,71972
100000,48,90108,181,18.1,9892,90108
2,49,2,1,0.1,0,2
3,49,3,1,0.1,0,3
100,49,90,21,2.1,10,90
200,49,175,93,9.3,25,175
2000,49,1791,113,11.3,209,1791
10000,49,9001,156,15.6,999,9001
20000,49,17939,417,41.7,2061,17939
40000,49,35946,374,37.4,4054,35946
60000,49,53896,516,51.6,6104,53896
80000,49,72030,363,36.3,7970,72030
100000,49,90060,377,37.7,9940,90060
2,50,2,1,0.1,0,2
3,50,3,1,0.1,0,3
100,50,89,8,0.8,11,89
200,50,181,2,0.2,19,181
2000,50,1785,194,19.4,215,1785
10000,50,9027,266,26.6,973,9027
20000,50,18016,175,17.5,1984,18016
40000,50,35932,416,41.6,4068,35932
60000,50,54025,652,65.2,5975,54025
80000,50,72014,344,34.4,7986,72014
100000,50,90054,278,27.8,9946,90054
2,51,2,1,0.1,0,2
3,51,3,1,0.1,0,3
100,51,87,30,3.0,13,87
200,51,182,9,0.9,18,182
2000,51,1798,217,21.7,202,1798
10000,51,8961,333,33.3,1039,8961
20000,51,17958,311,31.1,2042,17958
40000,51,35971,299,29.9,4029,35971
60000,51,54002,198,19.8,5998,54002
80000,51,72123,209,20.9,7877,72123
100000,51,89892,624,62.4,10108,89892
2,52,2,1,0.1,0,2
3,52,3,1,0.1,0,3
100,52,86,32,3.2,14,86
200,52,178,73,7.3,22,178
2000,52,1771,63,6.3,229,1771
10000,52,9016,250,25.0,984,9016
20000,52,17873,330,33.0,2127,17873
40000,52,35969,77,7.7,4031,35969
60000,52,54028,169,16.9,5972,54028
80000,52,71855,527,52.7,8145,71855
100000,52,90005,442,44.2,9995,90005
2,53,1,1,0.1,1,1
3,53,3,1,0.1,0,3
100,53,91,30,3.0,9,91
200,53,177,47,4.7,23,177
2000,53,1805,187,18.7,195,1805
10000,53,9017,168,16.8,983,9017
20000,53,17898,471,47.1,2102,17898
40000,53,35914,569,56.9,4086,35914
60000,53,53803,479,47.9,6197,53803
80000,53,71827,351,35.1,8173,71827
100000,53,90054,770,77.0,9946,90054
2,54,2,1,0.1,0,2
3,54,3,1,0.1,0,3
100,54,86,4,0.4,14,86
200,54,170,99,9.9,30,170
2000,54,1791,38,3.8,209,1791
10000,54,8986,222,22.2,1014,8986
20000,54,18003,323,32.3,1997,18003
40000,54,35925,330,33.0,4075,35925
60000,54,54119,337,33.7,5881,54119
80000,54,71932,302,30.2,8068,71932
100000,54,90090,559,55.9,9910,90090
2,55,2,1,0.1,0,2
3,55,2,1,0.1,1,2
100,55,90,34,3.4,10,90
200,55,175,57,5.7,25,175
2000,55,1794,156,15.6,206,1794
10000,55,9049,126,12.6,951,9049
20000,55,17964,127,12.7,2036,17964
40000,55,36001,294,29.4,3999,36001
60000,55,53923,212,21.2,6077,53923
80000,55,71949,345,34.5,8051,71949
100000,55,90133,532,53.2,9867,90133
2,56,2,1,0.1,0,2
3,56,3,1,0.1,0,3
100,56,86,24,2.4,14,86
200,56,172,17,1.7,28,172
2000,56,1794,91,9.1,206,1794
10000,56,8939,147,14.7,1061,8939
20000,56,17785,309,30.9,2215,17785
40000,56,35906,218,21.8,4094,35906
60000,56,54181,446,44.6,5819,54181
80000,56,71988,506,50.6,8012,71988
100000,56,89935,202,20.2,10065,89935
2,57,1,1,0.1,1,1
3,57,2,1,0.1,1,2
100,57,85,23,2.3,15,85
200,57,174,25,2.5,26,174
2000,57,1753,334,33.4,247,1753
10000,57,8988,200,20.0,1012,8988
20000,57,17999,320,32.0,2001,17999
40000,57,35993,651,65.1,4007,35993
60000,57,54061,614,61.4,5939,54061
80000,57,72042,152,15.2,7958,72042
100000,57,89871,224,22.4,10129,89871
2,58,2,1,0.1,0,2
3,58,3,1,0.1,0,3
100,58,89,19,1.9,11,89
200,58,179,20,2.0,21,179
2000,58,1779,193,19.3,221,1779
10000,58,8922,335,33.5,1078,8922
20000,58,18027,289,28.9,1973,18027
40000,58,36021,450,45.0,3979,36021
60000,58,53914,352,35.2,6086,53914
80000,58,72052,233,23.3,7948,72052
100000,58,89860,359,35.9,10140,89860
2,59,2,1,0.1,0,2
3,59,3,1,0.1,0,3
100,59,86,29,2.9,14,86
200,59,172,10,1.0,28,172
2000,59,1785,166,16.6,215,1785
10000,59,8978,135,13.5,1022,8978
20000,59,17941,331,33.1,2059,17941
40000,59,35948,271,27.1,4052,35948
60000,59,53825,560,56.0,6175,53825
80000,59,71878,304,30.4,8122,71878
100000,59,89842,584,58.4,10158,89842
2,60,2,1,0.1,0,2
3,60,3,1,0.1,0,3
100,60,85,24,2.4,15,85
200,60,170,48,4.8,30,170
2000,60,1789,71,7.1,211,1789
10000,60,8946,184,18.4,1054,8946
20000,60,17935,368,36.8,2065,17935
40000,60,35950,529,52.9,4050,35950
60000,60,53912,638,63.8,6088,53912
80000,60,71981,257,25.7,8019,71981
100000,60,90064,578,57.8,9936,90064
2,61,2,1,0.1,0,2
3,61,3,1,0.1,0,3
100,61,94,22,2.2,6,94
200,61,176,44,4.4,24,176
2000,61,1800,159,15.9,200,1800
10000,61,8988,112,11.2,1012,8988
20000,61,18015,197,19.7,1985,18015
40000,61,35909,212,21.2,4091,35909
60000,61,53827,397,39.7,6173,53827
80000,61,71866,179,17.9,8134,71866
100000,61,90083,521,52.1,9917,90083
2,62,2,1,0.1,0,2
3,62,3,1,0.1,0,3
100,62,90,38,3.8,10,90
200,62,174,41,4.1,26,174
2000,62,1778,294,29.4,222,1778
10000,62,8931,194,19.4,1069,8931
20000,62,17978,183,18.3,2022,17978
40000,62,35909,303,30.3,4091,35909
60000,62,54111,153,15.3,5889,54111
80000,62,71972,186,18.6,8028,71972
100000,62,89741,426,42.6,10259,89741
2,63,1,1,0.1,1,1
3,63,3,1,0.1,0,3
100,63,83,35,3.5,17,83
200,63,175,64,6.4,25,175
2000,63,1772,135,13.5,228,1772
10000,63,8961,224,22.4,1039,8961
20000,63,18056,289,28.9,1944,18056
40000,63,35995,331,33.1,4005,35995
60000,63,54012,593,59.3,5988,54012
80000,63,71837,497,49.7,8163,71837
100000,63,90015,448,44.8,9985,90015
2,64,2,1,0.1,0,2
3,64,2,2,0.2,1,2
100,64,92,40,4.0,8,92
200,64,181,5,0.5,19,181
2000,64,1783,231,23.1,217,1783
10000,64,8987,237,23.7,1013,8987
20000,64,17868,154,15.4,2132,17868
40000,64,35971,353,35.3,4029,35971
60000,64,53972,254,25.4,6028,53972
80000,64,71953,349,34.9,8047,71953
100000,64,89910,313,31.3,10090,89910
2,65,2,1,0.1,0,2
3,65,3,1,0.1,0,3
100,65,86,51,5.1,14,86
200,65,176,64,6.4,24,176
2000,65,1801,216,21.6,199,1801
10000,65,8944,157,15.7,1056,8944
20000,65,17989,365,36.5,2011,17989
40000,65,36102,431,43.1,3898,36102
60000,65,53949,211,21.1,6051,53949
80000,65,71952,437,43.7,8048,71952
100000,65,90058,293,29.3,9942,90058
2,66,2,1,0.1,0,2
3,66,2,1,0.1,1,2
100,66,89,48,4.8,11,89
200,66,174,74,7.4,26,174
2000,66,1805,56,5.6,195,1805
10000,66,8976,277,27.7,1024,8976
20000,66,17943,226,22.6,2057,17943
40000,66,36024,410,41.0,3976,36024
60000,66,53845,625,62.5,6155,53845
80000,66,71982,188,18.8,8018,71982
100000,66,90049,422,42.2,9951,90049
2,67,2,1,0.1,0,2
3,67,3,1,0.1,0,3
100,67,88,16,1.6,12,88
200,67,174,32,3.2,26,174
2000,67,1774,238,23.8,226,1774
10000,67,9002,208,20.8,998,9002
20000,67,17916,383,38.3,2084,17916
40000,67,35957,208,20.8,4043,35957
60000,67,54049,403,40.3,5951,54049
80000,67,71917,495,49.5,8083,71917
100000,67,89878,362,36.2,10122,89878
2,68,2,1,0.1,0,2
3,68,2,1,0.1,1,2
100,68,90,15,1.5,10,90
200,68,179,17,1.7,21,179
2000,68,1794,185,18.5,206,1794
10000,68,8924,209,20.9,1076,8924
20000,68,17989,215,21.5,2011,17989
40000,68,36066,216,21.6,3934,36066
60000,68,53907,228,22.8,6093,53907
80000,68,72018,596,59.6,7982,72018
100000,68,89945,405,40.5,10055,89945
2,69,2,1,0.1,0,2
3,69,3,1,0.1,0,3
100,69,89,26,2.6,11,89
200,69,171,41,4.1,29,171
2000,69,1789,264,26.4,211,1789
10000,69,8969,382,38.2,1031,8969
