Timestep,Iteration,Total Reward,Suboptimal Arms Count,Total Regret,Zeros Count,Ones Count
100000,20,89973,12749,63.75,10027,89973
2,21,2,1,0.01,0,2
3,21,3,2,0.01,0,3
100,21,91,45,0.23,9,91
200,21,181,73,0.37,19,181
2000,21,1795,1047,5.23,205,1795
10000,21,9077,3791,18.96,923,9077
20000,21,17912,4197,20.99,2088,17912
40000,21,35925,5835,29.17,4075,35925
60000,21,54036,18943,94.71,5964,54036
80000,21,71849,18022,90.11,8151,71849
100000,21,90001,28330,141.65,9999,90001
2,22,2,1,0.01,0,2
3,22,3,2,0.01,0,3
100,22,94,50,0.25,6,94
200,22,190,100,0.5,10,190
2000,22,1789,1368,6.84,211,1789
10000,22,8957,3941,19.71,1043,8957
20000,22,17992,5929,29.64,2008,17992
40000,22,36000,3237,16.19,4000,36000
60000,22,53849,5862,29.31,6151,53849
80000,22,71867,7292,36.46,8133,71867
100000,22,89861,15733,78.67,10139,89861
2,23,1,1,0.01,1,1
3,23,3,2,0.01,0,3
100,23,92,40,0.2,8,92
200,23,182,92,0.46,18,182
2000,23,1801,979,4.89,199,1801
10000,23,8968,4437,22.18,1032,8968
20000,23,17918,6567,32.83,2082,17918
40000,23,35955,11446,57.23,4045,35955
60000,23,53851,21202,106.01,6149,53851
80000,23,71856,13079,65.4,8144,71856
100000,23,89893,10182,50.91,10107,89893
2,24,2,1,0.01,0,2
3,24,2,1,0.01,1,2
100,24,89,49,0.25,11,89
200,24,186,56,0.28,14,186
2000,24,1812,740,3.7,188,1812
10000,24,8982,2778,13.89,1018,8982
20000,24,17991,5555,27.77,2009,17991
40000,24,35994,13748,68.74,4006,35994
60000,24,54034,17897,89.48,5966,54034
80000,24,71876,14091,70.46,8124,71876
100000,24,89623,22377,111.88,10377,89623
2,25,2,1,0.01,0,2
3,25,3,2,0.01,0,3
100,25,90,72,0.36,10,90
200,25,183,83,0.42,17,183
2000,25,1772,788,3.94,228,1772
10000,25,9004,4585,22.92,996,9004
20000,25,18004,4756,23.78,1996,18004
40000,25,36033,6916,34.58,3967,36033
60000,25,53858,16731,83.65,6142,53858
80000,25,72107,7829,39.15,7893,72107
100000,25,89944,11644,58.22,10056,89944
2,26,1,1,0.01,1,1
3,26,2,2,0.01,1,2
100,26,93,57,0.29,7,93
200,26,174,14,0.07,26,174
2000,26,1799,829,4.14,201,1799
10000,26,8957,5502,27.51,1043,8957
20000,26,17784,11976,59.88,2216,17784
40000,26,35716,27599,137.99,4284,35716
60000,26,53899,14259,71.3,6101,53899
80000,26,71975,13581,67.91,8025,71975
100000,26,90044,10775,53.88,9956,90044
2,27,2,1,0.01,0,2
3,27,3,2,0.01,0,3
100,27,93,45,0.23,7,93
200,27,176,190,0.95,24,176
2000,27,1799,1216,6.08,201,1799
10000,27,8966,4229,21.15,1034,8966
20000,27,17976,3058,15.29,2024,17976
40000,27,35913,17593,87.96,4087,35913
60000,27,53953,13052,65.26,6047,53953
80000,27,71784,18110,90.55,8216,71784
100000,27,89828,15392,76.96,10172,89828
2,28,2,1,0.01,0,2
3,28,3,2,0.01,0,3
100,28,88,56,0.28,12,88
200,28,183,141,0.71,17,183
2000,28,1798,784,3.92,202,1798
10000,28,8987,3865,19.33,1013,8987
20000,28,17948,4523,22.61,2052,17948
40000,28,35956,5574,27.87,4044,35956
60000,28,53928,14614,73.07,6072,53928
80000,28,71868,18560,92.8,8132,71868
100000,28,89885,20106,100.53,10115,89885
2,29,2,1,0.01,0,2
3,29,3,2,0.01,0,3
100,29,89,57,0.29,11,89
200,29,178,144,0.72,22,178
2000,29,1795,1075,5.37,205,1795
10000,29,8932,3464,17.32,1068,8932
20000,29,17885,10801,54.01,2115,17885
40000,29,35981,8613,43.07,4019,35981
60000,29,53938,17484,87.42,6062,53938
80000,29,71779,38839,194.19,8221,71779
100000,29,90041,7257,36.29,9959,90041
2,30,2,1,0.01,0,2
3,30,2,2,0.01,1,2
100,30,91,36,0.18,9,91
200,30,177,69,0.35,23,177
2000,30,1804,1009,5.04,196,1804
10000,30,9010,6152,30.76,990,9010
20000,30,17979,7650,38.25,2021,17979
40000,30,35930,14832,74.16,4070,35930
60000,30,54006,12167,60.84,5994,54006
80000,30,72003,17655,88.27,7997,72003
100000,30,89827,27024,135.12,10173,89827
2,31,2,1,0.01,0,2
3,31,3,2,0.01,0,3
100,31,87,61,0.31,13,87
200,31,184,114,0.57,16,184
2000,31,1829,681,3.4,171,1829
10000,31,9024,3533,17.67,976,9024
20000,31,17948,5152,25.76,2052,17948
40000,31,35984,10673,53.37,4016,35984
60000,31,53805,8062,40.31,6195,53805
80000,31,71808,14618,73.09,8192,71808
100000,31,89872,25934,129.67,10128,89872
2,32,2,1,0.01,0,2
3,32,3,2,0.01,0,3
100,32,93,48,0.24,7,93
200,32,180,2,0.01,20,180
2000,32,1800,401,2.0,200,1800
10000,32,8999,1510,7.55,1001,8999
20000,32,18009,4318,21.59,1991,18009
40000,32,35993,7587,37.94,4007,35993
60000,32,53823,7862,39.31,6177,53823
80000,32,71900,24425,122.12,8100,71900
100000,32,89918,17661,88.3,10082,89918
2,33,2,1,0.01,0,2
3,33,3,2,0.01,0,3
100,33,95,54,0.27,5,95
200,33,189,134,0.67,11,189
2000,33,1799,997,4.98,201,1799
10000,33,9018,3215,16.08,982,9018
20000,33,17996,2123,10.62,2004,17996
40000,33,35964,5621,28.1,4036,35964
60000,33,54062,4492,22.46,5938,54062
80000,33,71750,23274,116.37,8250,71750
100000,33,89864,18600,93.0,10136,89864
2,34,2,1,0.01,0,2
3,34,3,2,0.01,0,3
100,34,91,59,0.3,9,91
200,34,185,103,0.52,15,185
2000,34,1798,1223,6.11,202,1798
10000,34,9024,1890,9.45,976,9024
20000,34,17949,9574,47.87,2051,17949
40000,34,35928,12357,61.79,4072,35928
60000,34,53914,33401,167.0,6086,53914
80000,34,71935,15998,79.99,8065,71935
100000,34,89991,19872,99.36,10009,89991
2,35,2,1,0.01,0,2
3,35,3,2,0.01,0,3
100,35,92,36,0.18,8,92
200,35,180,145,0.73,20,180
2000,35,1754,1322,6.61,246,1754
10000,35,9042,2344,11.72,958,9042
20000,35,17936,10990,54.95,2064,17936
40000,35,36026,9381,46.91,3974,36026
60000,35,53879,17290,86.45,6121,53879
80000,35,72040,14302,71.51,7960,72040
100000,35,89964,52960,264.8,10036,89964
2,36,2,1,0.01,0,2
3,36,3,2,0.01,0,3
100,36,91,59,0.3,9,91
200,36,175,140,0.7,25,175
2000,36,1784,866,4.33,216,1784
10000,36,9024,4150,20.75,976,9024
20000,36,17963,6134,30.67,2037,17963
40000,36,35865,20957,104.78,4135,35865
60000,36,53941,9656,48.28,6059,53941
80000,36,71990,15676,78.38,8010,71990
100000,36,89781,25325,126.62,10219,89781
2,37,2,1,0.01,0,2
3,37,1,2,0.01,2,1
100,37,91,39,0.2,9,91
200,37,187,7,0.04,13,187
2000,37,1787,1097,5.48,213,1787
10000,37,9007,3199,16.0,993,9007
20000,37,17900,8563,42.82,2100,17900
40000,37,36099,14121,70.61,3901,36099
60000,37,53918,17585,87.92,6082,53918
80000,37,71806,8267,41.34,8194,71806
100000,37,89870,6051,30.25,10130,89870
2,38,2,1,0.01,0,2
3,38,3,2,0.01,0,3
100,38,91,42,0.21,9,91
200,38,176,196,0.98,24,176
2000,38,1799,1218,6.09,201,1799
10000,38,8983,3225,16.13,1017,8983
20000,38,18072,2621,13.11,1928,18072
40000,38,35989,11474,57.37,4011,35989
60000,38,53895,17278,86.39,6105,53895
80000,38,71890,18330,91.65,8110,71890
100000,38,90002,19345,96.72,9998,90002
2,39,1,1,0.01,1,1
3,39,3,2,0.01,0,3
100,39,89,62,0.31,11,89
200,39,185,84,0.42,15,185
2000,39,1800,1444,7.22,200,1800
10000,39,8925,4764,23.82,1075,8925
20000,39,17941,9057,45.29,2059,17941
40000,39,35893,11830,59.15,4107,35893
60000,39,53897,13094,65.47,6103,53897
80000,39,71858,21132,105.66,8142,71858
100000,39,89908,17478,87.39,10092,89908
2,40,2,1,0.01,0,2
3,40,3,2,0.01,0,3
100,40,88,23,0.12,12,88
200,40,180,91,0.46,20,180
2000,40,1818,1135,5.67,182,1818
10000,40,8941,4205,21.03,1059,8941
20000,40,17941,7677,38.39,2059,17941
40000,40,35970,8172,40.86,4030,35970
60000,40,54007,8586,42.93,5993,54007
80000,40,71860,25914,129.57,8140,71860
100000,40,89873,21818,109.09,10127,89873
2,41,2,1,0.01,0,2
3,41,3,2,0.01,0,3
100,41,88,60,0.3,12,88
200,41,178,88,0.44,22,178
2000,41,1796,1099,5.49,204,1796
10000,41,8954,5663,28.31,1046,8954
20000,41,18035,4881,24.4,1965,18035
40000,41,35974,6883,34.41,4026,35974
60000,41,53922,12664,63.32,6078,53922
80000,41,71962,17043,85.21,8038,71962
100000,41,89787,36938,184.69,10213,89787
2,42,2,1,0.01,0,2
3,42,3,2,0.01,0,3
100,42,89,59,0.3,11,89
200,42,175,139,0.7,25,175
2000,42,1775,966,4.83,225,1775
10000,42,8978,7055,35.27,1022,8978
20000,42,17898,4623,23.11,2102,17898
40000,42,36000,2428,12.14,4000,36000
60000,42,53920,29911,149.55,6080,53920
80000,42,71827,41528,207.64,8173,71827
100000,42,90100,11611,58.06,9900,90100
2,43,1,1,0.01,1,1
3,43,3,2,0.01,0,3
100,43,89,14,0.07,11,89
200,43,182,119,0.6,18,182
2000,43,1803,874,4.37,197,1803
10000,43,9036,2289,11.45,964,9036
20000,43,17995,8982,44.91,2005,17995
40000,43,35932,9431,47.16,4068,35932
60000,43,53805,12220,61.1,6195,53805
80000,43,71794,16893,84.46,8206,71794
100000,43,89699,26284,131.42,10301,89699
2,44,2,1,0.01,0,2
3,44,3,2,0.01,0,3
100,44,92,70,0.35,8,92
200,44,179,155,0.78,21,179
2000,44,1813,684,3.42,187,1813
10000,44,8952,3505,17.53,1048,8952
20000,44,18022,9260,46.3,1978,18022
40000,44,36009,10739,53.7,3991,36009
60000,44,53995,17188,85.94,6005,53995
80000,44,71838,20316,101.58,8162,71838
100000,44,89932,30211,151.05,10068,89932
2,45,2,1,0.01,0,2
3,45,3,2,0.01,0,3
100,45,92,39,0.2,8,92
200,45,184,58,0.29,16,184
2000,45,1798,864,4.32,202,1798
10000,45,8947,3312,16.56,1053,8947
20000,45,17991,5531,27.65,2009,17991
40000,45,36030,6865,34.32,3970,36030
60000,45,53954,25918,129.59,6046,53954
80000,45,71920,6337,31.68,8080,71920
100000,45,89786,6174,30.87,10214,89786
2,46,1,1,0.01,1,1
3,46,3,2,0.01,0,3
100,46,92,29,0.15,8,92
200,46,183,129,0.65,17,183
2000,46,1831,792,3.96,169,1831
10000,46,8937,5580,27.9,1063,8937
20000,46,17972,14871,74.36,2028,17972
40000,46,36013,13580,67.9,3987,36013
60000,46,53814,12334,61.67,6186,53814
80000,46,71859,21039,105.19,8141,71859
100000,46,89765,34305,171.52,10235,89765
2,47,2,1,0.01,0,2
3,47,3,2,0.01,0,3
100,47,92,34,0.17,8,92
200,47,176,67,0.34,24,176
2000,47,1813,769,3.84,187,1813
10000,47,8906,2549,12.75,1094,8906
20000,47,18007,7652,38.26,1993,18007
40000,47,35931,6851,34.25,4069,35931
60000,47,53932,11902,59.51,6068,53932
80000,47,71776,31380,156.9,8224,71776
100000,47,89747,32116,160.58,10253,89747
2,48,2,1,0.01,0,2
3,48,3,2,0.01,0,3
100,48,91,38,0.19,9,91
200,48,177,84,0.42,23,177
2000,48,1805,383,1.91,195,1805
10000,48,8951,4108,20.54,1049,8951
20000,48,17997,4958,24.79,2003,17997
40000,48,35840,12415,62.08,4160,35840
60000,48,54033,24178,120.89,5967,54033
80000,48,71837,37697,188.48,8163,71837
100000,48,89859,25566,127.83,10141,89859
2,49,2,1,0.01,0,2
3,49,3,2,0.01,0,3
100,49,93,37,0.19,7,93
200,49,169,195,0.98,31,169
2000,49,1797,987,4.93,203,1797
10000,49,8960,7121,35.6,1040,8960
20000,49,18058,3711,18.56,1942,18058
40000,49,35867,15176,75.88,4133,35867
60000,49,53893,13005,65.03,6107,53893
80000,49,71731,30671,153.35,8269,71731
100000,49,90034,18304,91.52,9966,90034
2,50,2,1,0.01,0,2
3,50,2,2,0.01,1,2
100,50,92,57,0.29,8,92
200,50,176,137,0.69,24,176
2000,50,1788,1467,7.33,212,1788
10000,50,8964,4821,24.1,1036,8964
20000,50,17902,10280,51.4,2098,17902
40000,50,35922,14193,70.97,4078,35922
60000,50,53921,17135,85.67,6079,53921
80000,50,71880,15826,79.13,8120,71880
100000,50,89922,26867,134.33,10078,89922
2,51,2,1,0.01,0,2
3,51,3,2,0.01,0,3
100,51,96,50,0.25,4,96
200,51,181,157,0.79,19,181
2000,51,1809,882,4.41,191,1809
10000,51,8962,4867,24.33,1038,8962
20000,51,17945,4933,24.66,2055,17945
40000,51,36008,2868,14.34,3992,36008
60000,51,53877,14164,70.82,6123,53877
80000,51,71888,12595,62.98,8112,71888
100000,51,90040,31940,159.7,9960,90040
2,52,2,1,0.01,0,2
3,52,3,2,0.01,0,3
100,52,88,23,0.12,12,88
200,52,182,42,0.21,18,182
2000,52,1813,1148,5.74,187,1813
10000,52,9005,2846,14.23,995,9005
20000,52,17965,8881,44.41,2035,17965
40000,52,35917,13050,65.25,4083,35917
60000,52,53904,11483,57.42,6096,53904
80000,52,71779,16554,82.77,8221,71779
100000,52,89908,15600,78.0,10092,89908
2,53,2,1,0.01,0,2
3,53,2,2,0.01,1,2
100,53,89,34,0.17,11,89
200,53,181,9,0.05,19,181
2000,53,1780,1159,5.79,220,1780
10000,53,8957,4663,23.31,1043,8957
20000,53,18028,1986,9.93,1972,18028
40000,53,35873,15888,79.44,4127,35873
60000,53,53838,17687,88.43,6162,53838
80000,53,71800,20279,101.39,8200,71800
100000,53,89914,13461,67.31,10086,89914
2,54,2,1,0.01,0,2
3,54,3,2,0.01,0,3
100,54,85,65,0.33,15,85
200,54,179,134,0.67,21,179
2000,54,1784,749,3.74,216,1784
10000,54,8992,3537,17.69,1008,8992
20000,54,17973,5602,28.01,2027,17973
40000,54,36047,7579,37.9,3953,36047
60000,54,53858,21704,108.52,6142,53858
80000,54,71838,12016,60.08,8162,71838
100000,54,89848,41928,209.64,10152,89848
2,55,2,1,0.01,0,2
3,55,2,2,0.01,1,2
100,55,85,3,0.02,15,85
200,55,185,98,0.49,15,185
2000,55,1803,87,0.44,197,1803
10000,55,8989,2461,12.31,1011,8989
20000,55,17932,9088,45.44,2068,17932
40000,55,35983,4149,20.75,4017,35983
60000,55,53933,25659,128.29,6067,53933
80000,55,71796,27401,137.0,8204,71796
100000,55,89917,15525,77.63,10083,89917
2,56,2,1,0.01,0,2
3,56,3,2,0.01,0,3
100,56,94,13,0.07,6,94
200,56,181,84,0.42,19,181
2000,56,1817,1005,5.02,183,1817
10000,56,9015,6762,33.81,985,9015
20000,56,17884,4826,24.13,2116,17884
40000,56,35816,18334,91.67,4184,35816
60000,56,53854,15372,76.86,6146,53854
80000,56,71770,27434,137.17,8230,71770
100000,56,89831,16865,84.32,10169,89831
2,57,1,1,0.01,1,1
3,57,3,2,0.01,0,3
100,57,90,54,0.27,10,90
200,57,174,174,0.87,26,174
2000,57,1802,950,4.75,198,1802
10000,57,8993,3659,18.3,1007,8993
20000,57,17938,6324,31.62,2062,17938
40000,57,36024,8598,42.99,3976,36024
60000,57,53836,20401,102.0,6164,53836
80000,57,71690,9480,47.4,8310,71690
100000,57,90000,9759,48.8,10000,90000
2,58,2,1,0.01,0,2
3,58,2,2,0.01,1,2
100,58,92,3,0.02,8,92
200,58,177,72,0.36,23,177
2000,58,1797,974,4.87,203,1797
10000,58,8992,2753,13.77,1008,8992
20000,58,17933,7001,35.0,2067,17933
40000,58,35998,9755,48.78,4002,35998
60000,58,53968,15045,75.23,6032,53968
80000,58,71965,5901,29.5,8035,71965
100000,58,90011,28843,144.21,9989,90011
2,59,2,1,0.01,0,2
3,59,3,2,0.01,0,3
100,59,85,72,0.36,15,85
200,59,186,134,0.67,14,186
2000,59,1791,1107,5.53,209,1791
10000,59,8926,3540,17.7,1074,8926
20000,59,17928,8961,44.81,2072,17928
40000,59,36023,8770,43.85,3977,36023
60000,59,53905,10540,52.7,6095,53905
80000,59,71980,11179,55.9,8020,71980
100000,59,89892,16684,83.42,10108,89892
2,60,2,1,0.01,0,2
3,60,3,2,0.01,0,3
100,60,90,81,0.41,10,90
200,60,180,96,0.48,20,180
2000,60,1787,1207,6.03,213,1787
10000,60,8975,3109,15.55,1025,8975
20000,60,17933,6594,32.97,2067,17933
40000,60,36027,7723,38.62,3973,36027
60000,60,53877,12300,61.5,6123,53877
80000,60,71856,33184,165.92,8144,71856
100000,60,90082,18408,92.04,9918,90082
2,61,2,1,0.01,0,2
3,61,3,2,0.01,0,3
100,61,86,52,0.26,14,86
200,61,183,67,0.34,17,183
2000,61,1793,950,4.75,207,1793
10000,61,9036,2783,13.92,964,9036
20000,61,17949,15556,77.78,2051,17949
40000,61,35825,20076,100.38,4175,35825
60000,61,54052,12339,61.7,5948,54052
80000,61,72109,6893,34.46,7891,72109
100000,61,89978,11566,57.83,10022,89978
2,62,2,1,0.01,0,2
3,62,3,2,0.01,0,3
100,62,95,38,0.19,5,95
200,62,182,91,0.46,18,182
2000,62,1801,752,3.76,199,1801
10000,62,8960,4828,24.14,1040,8960
20000,62,17965,1935,9.68,2035,17965
40000,62,36035,5103,25.51,3965,36035
60000,62,53933,14693,73.47,6067,53933
80000,62,71815,29330,146.65,8185,71815
100000,62,89788,15866,79.33,10212,89788
2,63,2,1,0.01,0,2
3,63,2,2,0.01,1,2
100,63,91,5,0.03,9,91
200,63,185,66,0.33,15,185
2000,63,1785,875,4.37,215,1785
10000,63,9016,4495,22.47,984,9016
20000,63,17895,11951,59.76,2105,17895
40000,63,36000,14504,72.52,4000,36000
60000,63,53990,12610,63.05,6010,53990
80000,63,72032,5556,27.78,7968,72032
100000,63,89912,10750,53.75,10088,89912
2,64,2,1,0.01,0,2
3,64,3,2,0.01,0,3
100,64,91,68,0.34,9,91
200,64,179,164,0.82,21,179
2000,64,1789,893,4.46,211,1789
10000,64,8957,2876,14.38,1043,8957
20000,64,17944,8037,40.19,2056,17944
40000,64,35965,14966,74.83,4035,35965
60000,64,54013,9820,49.1,5987,54013
80000,64,71969,13354,66.77,8031,71969
100000,64,89819,34224,171.12,10181,89819
2,65,2,1,0.01,0,2
3,65,3,2,0.01,0,3
100,65,90,32,0.16,10,90
200,65,184,6,0.03,16,184
2000,65,1833,849,4.24,167,1833
10000,65,8970,5916,29.58,1030,8970
20000,65,17929,2141,10.71,2071,17929
40000,65,35929,11373,56.87,4071,35929
60000,65,53948,8701,43.51,6052,53948
80000,65,72055,14610,73.05,7945,72055
100000,65,89976,5288,26.44,10024,89976
2,66,2,1,0.01,0,2
3,66,3,2,0.01,0,3
100,66,90,46,0.23,10,90
200,66,181,118,0.59,19,181
2000,66,1776,981,4.9,224,1776
10000,66,9022,2187,10.94,978,9022
20000,66,17954,3462,17.31,2046,17954
40000,66,35732,14267,71.34,4268,35732
60000,66,53960,23365,116.82,6040,53960
80000,66,71899,13355,66.78,8101,71899
100000,66,89932,13758,68.79,10068,89932
2,67,2,1,0.01,0,2
3,67,3,2,0.01,0,3
100,67,89,45,0.23,11,89
200,67,179,63,0.32,21,179
2000,67,1790,780,3.9,210,1790
10000,67,9024,6093,30.46,976,9024
