Time Horizon,Iteration,Total Reward,Suboptimal Arms Count,Total Regret,Zeros Count,Ones Count
2,47,1.7234867294992189,1,0.1,1,1
3,47,2.445988774331225,1,0.1,1,2
100,47,86.86265117937808,46,4.6,46,54
200,47,173.25565369599545,119,11.9,91,109
2000,47,1737.594929998743,398,39.8,1032,968
2,48,1.2674019819471132,1,0.1,2,0
3,48,2.2343857188532295,1,0.1,2,1
100,48,87.81314495065932,55,5.5,43,57
200,48,173.82431753696218,55,5.5,98,102
2000,48,1721.5819833773064,510,51.0,1022,978
2,49,1.4857063043871537,1,0.1,2,0
3,49,2.216263165923453,1,0.1,2,1
100,49,79.86493118851354,52,5.2,59,41
200,49,162.70796508910553,116,11.6,111,89
2000,49,1769.872346710023,566,56.6,933,1067
2,50,1.5185312627872336,1,0.1,1,1
3,50,1.9519996417771512,1,0.1,2,1
100,50,82.65890822752813,56,5.6,54,46
200,50,176.59074010416197,105,10.5,97,103
2000,50,1729.1351707557253,614,61.4,1028,972
2,51,0.6881295606149582,1,0.1,2,0
3,51,2.240286957324365,1,0.1,2,1
100,51,88.92946358755397,51,5.1,47,53
200,51,170.96355931958823,114,11.4,100,100
2000,51,1734.2366942100841,645,64.5,1008,992
2,52,1.6038673605919085,1,0.1,1,1
3,52,2.66811578218259,1,0.1,2,1
100,52,85.27582517231971,63,6.3,50,50
200,52,172.29474852959865,69,6.9,98,102
2000,52,1740.819821921384,492,49.2,1023,977
2,53,1.2920660669142796,1,0.1,2,0
3,53,2.0557058430175474,1,0.1,2,1
100,53,84.6923238986788,44,4.4,54,46
200,53,166.25263320757068,103,10.3,105,95
2000,53,1724.9573042981108,608,60.8,1035,965
2,54,2.219545504419461,1,0.1,0,2
3,54,1.8345244726340355,1,0.1,3,0
100,54,88.01675149678456,62,6.2,43,57
200,54,173.47838434243752,74,7.4,97,103
2000,54,1780.7274788605885,473,47.3,979,1021
2,55,1.6859067450883134,1,0.1,1,1
3,55,2.592956804422269,1,0.1,1,2
100,55,79.48561241156975,51,5.1,57,43
200,55,173.0079207430556,116,11.6,92,108
2000,55,1727.7162926894564,481,48.1,1037,963
2,56,1.809321241192019,1,0.1,1,1
3,56,1.8174959548810523,1,0.1,2,1
100,56,87.96178656949428,62,6.2,50,50
200,56,170.9335543700591,75,7.5,92,108
2000,56,1719.9850008677863,512,51.2,1042,958
2,57,0.5794370251654807,1,0.1,2,0
3,57,2.118914111123198,1,0.1,2,1
100,57,82.30145966000167,49,4.9,53,47
200,57,170.58676838133263,67,6.7,98,102
2000,57,1743.8095371712136,663,66.3,1005,995
2,58,2.0398480415181837,1,0.1,1,1
3,58,1.9692337583902795,1,0.1,3,0
100,58,85.19955750338639,61,6.1,52,48
200,58,161.8952791396686,118,11.8,116,84
2000,58,1747.3109286617341,694,69.4,961,1039
2,59,1.2926281736290064,1,0.1,2,0
3,59,2.374726976926225,1,0.1,2,1
100,59,84.84552897217681,55,5.5,53,47
200,59,172.09157395457564,104,10.4,99,101
2000,59,1738.1637563036525,538,53.8,1012,988
2,60,1.7202893595301723,1,0.1,1,1
3,60,2.38555465133871,1,0.1,1,2
100,60,79.26780119936411,46,4.6,58,42
200,60,167.11925945263846,80,8.0,104,96
2000,60,1738.1637171766642,663,66.3,986,1014
2,61,1.2747401423879303,1,0.1,1,1
3,61,2.2966288825631755,1,0.1,1,2
100,61,79.39668864872529,63,6.3,57,43
200,61,168.36768964549975,48,4.8,108,92
2000,61,1760.114249054143,570,57.0,966,1034
2,62,1.7771840938340269,1,0.1,1,1
3,62,2.863913467858918,1,0.1,1,2
100,62,83.01568224099259,53,5.3,52,48
200,62,174.68822995897395,91,9.1,95,105
2000,62,1738.476062349544,505,50.5,1012,988
2,63,1.613384571790585,1,0.1,1,1
3,63,2.9831387444577824,1,0.1,1,2
100,63,87.58421648224902,63,6.3,43,57
200,63,162.60084194401395,132,13.2,107,93
2000,63,1740.9023218103102,489,48.9,1023,977
2,64,1.092310811341357,1,0.1,1,1
3,64,2.1755650566129043,1,0.1,2,1
100,64,86.31566368007894,51,5.1,42,58
200,64,173.78449879985055,157,15.7,101,99
2000,64,1779.49611999182,555,55.5,952,1048
2,65,1.7329818935645571,1,0.1,1,1
3,65,1.3725707083209873,1,0.1,3,0
100,65,89.4078389390247,61,6.1,42,58
200,65,170.5014760777304,89,8.9,106,94
2000,65,1759.2731678449404,613,61.3,996,1004
2,66,2.213806022811556,1,0.1,0,2
3,66,3.558378746139594,1,0.1,1,2
100,66,91.21978576650183,52,5.2,41,59
200,66,168.35908655127952,110,11.0,89,111
2000,66,1750.8469587111167,672,67.2,967,1033
2,67,1.2852831690038358,1,0.1,2,0
3,67,3.590987466801237,1,0.1,0,3
100,67,85.18052835189017,58,5.8,51,49
200,67,169.22093788111147,98,9.8,99,101
2000,67,1732.25098167208,636,63.6,1008,992
2,68,1.6086530943622015,1,0.1,1,1
3,68,2.882622879879024,1,0.1,2,1
100,68,91.15565704622024,56,5.6,47,53
200,68,174.79431702322643,132,13.2,95,105
2000,68,1737.0371348644478,638,63.8,1020,980
2,69,2.4895049363409014,1,0.1,0,2
3,69,2.786245306216767,1,0.1,1,2
100,69,88.12770598214992,63,6.3,46,54
200,69,175.06613923483033,99,9.9,90,110
2000,69,1715.040768536801,648,64.8,1010,990
2,70,1.7581986965048775,1,0.1,1,1
3,70,3.34819816317704,1,0.1,0,3
100,70,80.95282263310555,48,4.8,53,47
200,70,178.51702512062838,113,11.3,92,108
2000,70,1748.21002614832,558,55.8,1008,992
2,71,1.9384242451967588,1,0.1,1,1
3,71,2.5050908826243843,1,0.1,1,2
100,71,84.1549540100476,60,6.0,50,50
200,71,174.7811402030218,62,6.2,93,107
2000,71,1717.3267838784823,775,77.5,1024,976
2,72,1.8276868172431178,1,0.1,0,2
3,72,2.3302778232663606,1,0.1,2,1
100,72,78.16662990476661,55,5.5,59,41
200,72,173.88305097523508,91,9.1,102,98
2000,72,1737.2503727343428,534,53.4,1007,993
2,73,1.6358089623040541,1,0.1,1,1
3,73,2.343207097334613,1,0.1,2,1
100,73,87.41003236089878,63,6.3,44,56
200,73,171.53960951931677,94,9.4,92,108
2000,73,1729.4149506377385,414,41.4,1048,952
2,74,1.096165302147952,1,0.1,2,0
3,74,2.1963954716109533,1,0.1,3,0
100,74,83.64575038046802,60,6.0,51,49
200,74,173.78210323884608,84,8.4,97,103
2000,74,1736.4044504302144,516,51.6,1032,968
2,75,2.249871721794121,1,0.1,1,1
3,75,1.9095083532491894,1,0.1,3,0
100,75,84.59565431496232,57,5.7,51,49
200,75,174.9031933480327,66,6.6,96,104
2000,75,1724.9525876689306,621,62.1,990,1010
2,76,1.9413246159129027,1,0.1,0,2
3,76,1.9454819586294487,1,0.1,3,0
100,76,86.08461689420977,37,3.7,51,49
200,76,169.90542661378225,64,6.4,104,96
2000,76,1740.2935815348535,775,77.5,989,1011
2,77,1.645976932138185,1,0.1,1,1
3,77,2.011296396746256,1,0.1,3,0
100,77,87.69331782345932,38,3.8,49,51
200,77,171.05944999134297,121,12.1,91,109
2000,77,1781.3595915036071,453,45.3,948,1052
2,78,1.8889679173729264,1,0.1,1,1
3,78,1.7821883348408658,1,0.1,3,0
100,78,84.02251221081926,44,4.4,57,43
200,78,170.10385596106514,98,9.8,103,97
2000,78,1773.4592692750969,523,52.3,978,1022
2,79,1.9922035741756172,1,0.1,0,2
3,79,3.075938580042523,1,0.1,1,2
100,79,87.09978369536381,63,6.3,48,52
200,79,176.4188177071332,127,12.7,86,114
2000,79,1719.8615294642775,622,62.2,1039,961
2,80,2.147025038999985,1,0.1,1,1
3,80,1.8405729904097445,1,0.1,3,0
100,80,85.80461022766461,44,4.4,52,48
200,80,171.29106026298294,105,10.5,101,99
2000,80,1760.6886717721086,528,52.8,988,1012
2,81,2.1213224085663893,1,0.1,1,1
3,81,2.1689491944388317,1,0.1,3,0
100,81,80.5830147787804,58,5.8,52,48
200,81,165.23882887025044,85,8.5,103,97
2000,81,1734.4376452749834,784,78.4,985,1015
2,82,1.8405849440876418,1,0.1,1,1
3,82,2.4306055596603295,1,0.1,2,1
100,82,84.08369148704386,42,4.2,48,52
200,82,169.58468803146826,87,8.7,103,97
2000,82,1740.080153251452,436,43.6,1013,987
2,83,2.6548334102071833,1,0.1,0,2
3,83,2.6188170126107417,1,0.1,1,2
100,83,92.19980717023414,63,6.3,44,56
200,83,168.73296717957348,87,8.7,101,99
2000,83,1744.9396974071421,584,58.4,976,1024
2,84,1.3189844243725841,1,0.1,1,1
3,84,2.3339509289635396,1,0.1,2,1
100,84,84.95569146790363,38,3.8,52,48
200,84,165.9057089621612,123,12.3,103,97
2000,84,1725.9247211321253,549,54.9,1034,966
2,85,1.5883152889218914,1,0.1,1,1
3,85,3.7089469343398043,1,0.1,0,3
100,85,83.2419600643942,41,4.1,54,46
200,85,167.38471952544347,101,10.1,96,104
2000,85,1752.443140682981,646,64.6,996,1004
2,86,1.9328061027445584,1,0.1,0,2
3,86,2.2227009687764454,1,0.1,2,1
100,86,81.74040369722888,53,5.3,57,43
200,86,171.34214484366993,75,7.5,109,91
2000,86,1733.4664937956243,554,55.4,1012,988
2,87,1.2067479380635122,1,0.1,2,0
3,87,2.736774486856336,1,0.1,1,2
100,87,86.18285356364599,60,6.0,47,53
200,87,166.2003881479069,96,9.6,100,100
2000,87,1749.0238330928544,486,48.6,1015,985
2,88,1.72095460670597,1,0.1,1,1
3,88,3.042926528711374,1,0.1,2,1
100,88,82.55463017775976,63,6.3,50,50
200,88,180.1574800946835,130,13.0,86,114
2000,88,1736.785541097055,773,77.3,987,1013
2,89,0.04265890167606834,1,0.1,2,0
3,89,2.3184756799807147,1,0.1,1,2
100,89,83.3541789109302,37,3.7,52,48
200,89,163.5892092565934,115,11.5,104,96
2000,89,1744.552517515833,643,64.3,1006,994
2,90,1.5565390876110428,1,0.1,2,0
3,90,3.34891988897146,1,0.1,0,3
100,90,88.13719711713716,37,3.7,47,53
200,90,170.27850406406242,119,11.9,97,103
2000,90,1750.4511694423634,507,50.7,1003,997
2,91,2.1641998931472815,1,0.1,0,2
3,91,3.4679837064062897,1,0.1,0,3
100,91,85.2891366370118,39,3.9,51,49
200,91,174.97975667340208,106,10.6,91,109
2000,91,1743.3023886068343,599,59.9,1015,985
2,92,1.2509054300293156,1,0.1,2,0
3,92,2.440326828353413,1,0.1,2,1
100,92,86.23303446606855,63,6.3,44,56
200,92,174.86779161104914,110,11.0,95,105
2000,92,1725.2108665598141,603,60.3,1035,965
2,93,2.269816110268311,1,0.1,0,2
3,93,2.4736800410797875,1,0.1,1,2
100,93,83.55629870363731,47,4.7,54,46
200,93,172.22629464073225,103,10.3,98,102
2000,93,1727.353738720016,481,48.1,1015,985
2,94,1.8721375195904302,1,0.1,0,2
3,94,2.8920711119140488,1,0.1,1,2
100,94,88.3744412881064,51,5.1,49,51
200,94,169.08691315187178,99,9.9,106,94
2000,94,1745.7798749394885,583,58.3,996,1004
2,95,2.4815280026952955,1,0.1,0,2
3,95,2.9751722287865334,1,0.1,2,1
100,95,88.15564383298896,63,6.3,41,59
200,95,168.51300327172692,71,7.1,95,105
2000,95,1751.4340921320143,444,44.4,1019,981
2,96,2.0164671723438286,1,0.1,0,2
3,96,2.1199613918426095,1,0.1,2,1
100,96,84.77750313699887,37,3.7,50,50
200,96,170.21842817039607,98,9.8,103,97
2000,96,1750.1092246049684,544,54.4,975,1025
2,97,1.0339159046940956,1,0.1,1,1
3,97,2.382449098811964,1,0.1,2,1
100,97,88.11158196911595,45,4.5,45,55
200,97,163.8366399057517,120,12.0,98,102
2000,97,1726.4676813980566,784,78.4,997,1003
2,98,1.625629142280599,1,0.1,1,1
3,98,2.4134595701577584,1,0.1,1,2
100,98,89.02747858178856,56,5.6,46,54
200,98,160.63662681728158,112,11.2,112,88
2000,98,1768.3415862659674,558,55.8,967,1033
2,99,1.7835655458700261,1,0.1,1,1
3,99,2.950214396421509,1,0.1,1,2
100,99,83.523509137296,39,3.9,52,48
200,99,176.5415075507333,140,14.0,88,112
2000,99,1761.464787561715,487,48.7,971,1029
2,100,2.1263484083832704,1,0.1,0,2
3,100,2.4406109788910766,1,0.1,3,0
100,100,84.07074686668606,63,6.3,44,56
200,100,177.4426152467314,109,10.9,91,109
2000,100,1755.1481396502734,555,55.5,984,1016
