Time Horizon,Iteration,Total Reward,Suboptimal Arms Count,Total Regret,Zeros Count,Ones Count
60000,93,53936,1537,153.7,6064,53936
80000,93,71984,1729,172.9,8016,71984
100000,93,89828,1463,146.3,10172,89828
2,94,2,1,0.1,0,2
3,94,1,1,0.1,2,1
100,94,85,50,5.0,15,85
200,94,173,60,6.0,27,173
2000,94,1748,350,35.0,252,1748
10000,94,8892,786,78.6,1108,8892
20000,94,17949,950,95.0,2051,17949
40000,94,35880,1588,158.8,4120,35880
60000,94,53793,1787,178.7,6207,53793
80000,94,71732,1541,154.1,8268,71732
100000,94,89743,1590,159.0,10257,89743
2,95,1,1,0.1,1,1
3,95,2,1,0.1,1,2
100,95,88,32,3.2,12,88
200,95,179,62,6.2,21,179
2000,95,1768,502,50.2,232,1768
10000,95,8968,982,98.2,1032,8968
20000,95,17906,1036,103.6,2094,17906
40000,95,35862,1476,147.6,4138,35862
60000,95,54014,1201,120.1,5986,54014
80000,95,71798,1656,165.6,8202,71798
100000,95,89870,1759,175.9,10130,89870
2,96,2,1,0.1,0,2
3,96,3,1,0.1,0,3
100,96,90,59,5.9,10,90
200,96,172,78,7.8,28,172
2000,96,1758,338,33.8,242,1758
10000,96,8925,565,56.5,1075,8925
20000,96,17895,1156,115.6,2105,17895
40000,96,35710,1618,161.8,4290,35710
60000,96,53888,1408,140.8,6112,53888
80000,96,72030,1625,162.5,7970,72030
100000,96,89755,1723,172.3,10245,89755
2,97,2,1,0.1,0,2
3,97,2,2,0.2,1,2
100,97,81,29,2.9,19,81
200,97,173,68,6.8,27,173
2000,97,1757,455,45.5,243,1757
10000,97,8915,1120,112.0,1085,8915
20000,97,17959,946,94.6,2041,17959
40000,97,35842,1196,119.6,4158,35842
60000,97,53760,1627,162.7,6240,53760
80000,97,71998,1375,137.5,8002,71998
100000,97,89852,1744,174.4,10148,89852
2,98,2,1,0.1,0,2
3,98,2,1,0.1,1,2
100,98,83,33,3.3,17,83
200,98,179,91,9.1,21,179
2000,98,1755,523,52.3,245,1755
10000,98,8922,903,90.3,1078,8922
20000,98,17886,949,94.9,2114,17886
40000,98,35877,1293,129.3,4123,35877
60000,98,53889,1585,158.5,6111,53889
80000,98,71847,1919,191.9,8153,71847
100000,98,89762,2071,207.1,10238,89762
2,99,2,1,0.1,0,2
3,99,2,1,0.1,1,2
100,99,82,49,4.9,18,82
200,99,169,85,8.5,31,169
2000,99,1760,373,37.3,240,1760
10000,99,8936,981,98.1,1064,8936
20000,99,17989,856,85.6,2011,17989
40000,99,35821,1712,171.2,4179,35821
60000,99,53836,1149,114.9,6164,53836
80000,99,71751,2314,231.4,8249,71751
100000,99,89857,1638,163.8,10143,89857
2,100,1,1,0.1,1,1
3,100,3,1,0.1,0,3
100,100,80,62,6.2,20,80
200,100,177,86,8.6,23,177
2000,100,1772,424,42.4,228,1772
10000,100,8900,1216,121.6,1100,8900
20000,100,17813,974,97.4,2187,17813
40000,100,35818,1658,165.8,4182,35818
60000,100,53731,1819,181.9,6269,53731
80000,100,71894,1366,136.6,8106,71894
100000,100,89934,1878,187.8,10066,89934
