Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.72,1.0,0.09999999999999981,0.28,1.72
3,2.55,1.06,0.10599999999999982,0.45,2.55
100,86.54,31.08,3.1080000000000014,13.46,86.54
200,176.19,40.75,4.074999999999999,23.81,176.19
2000,1784.5,160.07,16.007,215.5,1784.5
