Time Horizon,Iteration,Total Reward,Suboptimal Arms Count,Total Regret,Zeros Count,Ones Count
2000,37,1827,26,2.6,173,1827
2,38,2,1,0.1,0,2
3,38,3,1,0.1,0,3
100,38,83,46,4.6,17,83
200,38,170,41,4.1,30,170
2000,38,1809,83,8.3,191,1809
2,39,2,1,0.1,0,2
3,39,3,1,0.1,0,3
100,39,88,39,3.9,12,88
200,39,181,31,3.1,19,181
2000,39,1788,168,16.8,212,1788
2,40,2,1,0.1,0,2
3,40,3,1,0.1,0,3
100,40,88,21,2.1,12,88
200,40,175,53,5.3,25,175
2000,40,1797,3,0.3,203,1797
2,41,2,1,0.1,0,2
3,41,3,1,0.1,0,3
100,41,86,8,0.8,14,86
200,41,179,2,0.2,21,179
2000,41,1773,298,29.8,227,1773
2,42,2,1,0.1,0,2
3,42,3,1,0.1,0,3
100,42,91,34,3.4,9,91
200,42,172,44,4.4,28,172
2000,42,1786,226,22.6,214,1786
2,43,2,1,0.1,0,2
3,43,3,1,0.1,0,3
100,43,90,22,2.2,10,90
200,43,177,23,2.3,23,177
2000,43,1788,211,21.1,212,1788
2,44,2,1,0.1,0,2
3,44,3,1,0.1,0,3
100,44,83,43,4.3,17,83
200,44,179,48,4.8,21,179
2000,44,1769,192,19.2,231,1769
2,45,1,1,0.1,1,1
3,45,3,1,0.1,0,3
100,45,90,20,2.0,10,90
200,45,176,76,7.6,24,176
2000,45,1791,159,15.9,209,1791
2,46,2,1,0.1,0,2
3,46,3,1,0.1,0,3
100,46,84,23,2.3,16,84
200,46,175,43,4.3,25,175
2000,46,1781,46,4.6,219,1781
2,47,2,1,0.1,0,2
3,47,3,1,0.1,0,3
100,47,87,10,1.0,13,87
200,47,178,30,3.0,22,178
2000,47,1786,190,19.0,214,1786
2,48,2,1,0.1,0,2
3,48,3,1,0.1,0,3
100,48,87,27,2.7,13,87
200,48,178,2,0.2,22,178
2000,48,1793,85,8.5,207,1793
2,49,2,1,0.1,0,2
3,49,3,1,0.1,0,3
100,49,87,47,4.7,13,87
200,49,179,21,2.1,21,179
2000,49,1774,156,15.6,226,1774
2,50,2,1,0.1,0,2
3,50,3,1,0.1,0,3
100,50,88,11,1.1,12,88
200,50,183,41,4.1,17,183
2000,50,1771,121,12.1,229,1771
2,51,2,1,0.1,0,2
3,51,3,1,0.1,0,3
100,51,87,91,9.1,13,87
200,51,181,43,4.3,19,181
2000,51,1751,179,17.9,249,1751
2,52,1,1,0.1,1,1
3,52,3,1,0.1,0,3
100,52,85,29,2.9,15,85
200,52,179,73,7.3,21,179
2000,52,1790,163,16.3,210,1790
2,53,2,1,0.1,0,2
3,53,3,1,0.1,0,3
100,53,87,28,2.8,13,87
200,53,171,54,5.4,29,171
2000,53,1788,273,27.3,212,1788
2,54,2,1,0.1,0,2
3,54,3,1,0.1,0,3
100,54,89,28,2.8,11,89
200,54,170,62,6.2,30,170
2000,54,1776,23,2.3,224,1776
2,55,2,1,0.1,0,2
3,55,3,1,0.1,0,3
100,55,87,26,2.6,13,87
200,55,173,57,5.7,27,173
2000,55,1812,160,16.0,188,1812
2,56,2,1,0.1,0,2
3,56,3,1,0.1,0,3
100,56,90,20,2.0,10,90
200,56,184,25,2.5,16,184
2000,56,1765,96,9.6,235,1765
2,57,2,1,0.1,0,2
3,57,2,1,0.1,1,2
100,57,93,2,0.2,7,93
200,57,156,89,8.9,44,156
2000,57,1791,201,20.1,209,1791
2,58,2,1,0.1,0,2
3,58,2,1,0.1,1,2
100,58,93,27,2.7,7,93
200,58,173,36,3.6,27,173
2000,58,1806,66,6.6,194,1806
2,59,1,1,0.1,1,1
3,59,3,1,0.1,0,3
100,59,84,57,5.7,16,84
200,59,185,51,5.1,15,185
2000,59,1801,27,2.7,199,1801
2,60,2,1,0.1,0,2
3,60,2,1,0.1,1,2
100,60,93,39,3.9,7,93
200,60,171,44,4.4,29,171
2000,60,1782,133,13.3,218,1782
2,61,2,1,0.1,0,2
3,61,3,1,0.1,0,3
100,61,89,29,2.9,11,89
200,61,178,26,2.6,22,178
2000,61,1800,81,8.1,200,1800
2,62,2,1,0.1,0,2
3,62,3,1,0.1,0,3
100,62,90,31,3.1,10,90
200,62,178,40,4.0,22,178
2000,62,1795,87,8.7,205,1795
2,63,2,1,0.1,0,2
3,63,3,1,0.1,0,3
100,63,90,17,1.7,10,90
200,63,173,35,3.5,27,173
2000,63,1772,114,11.4,228,1772
2,64,1,1,0.1,1,1
3,64,3,1,0.1,0,3
100,64,76,36,3.6,24,76
200,64,172,23,2.3,28,172
2000,64,1785,140,14.0,215,1785
2,65,2,1,0.1,0,2
3,65,3,1,0.1,0,3
100,65,83,39,3.9,17,83
200,65,182,65,6.5,18,182
2000,65,1770,163,16.3,230,1770
2,66,2,1,0.1,0,2
3,66,2,1,0.1,1,2
100,66,92,2,0.2,8,92
200,66,173,17,1.7,27,173
2000,66,1786,398,39.8,214,1786
2,67,2,1,0.1,0,2
3,67,2,1,0.1,1,2
100,67,84,31,3.1,16,84
200,67,179,17,1.7,21,179
2000,67,1774,86,8.6,226,1774
2,68,1,1,0.1,1,1
3,68,3,1,0.1,0,3
100,68,85,35,3.5,15,85
200,68,173,49,4.9,27,173
2000,68,1817,87,8.7,183,1817
2,69,2,1,0.1,0,2
3,69,2,1,0.1,1,2
100,69,84,34,3.4,16,84
200,69,176,29,2.9,24,176
2000,69,1777,183,18.3,223,1777
2,70,2,1,0.1,0,2
3,70,1,2,0.2,2,1
100,70,87,2,0.2,13,87
200,70,178,4,0.4,22,178
2000,70,1785,88,8.8,215,1785
2,71,1,1,0.1,1,1
3,71,3,1,0.1,0,3
100,71,87,29,2.9,13,87
200,71,179,74,7.4,21,179
2000,71,1809,71,7.1,191,1809
2,72,2,1,0.1,0,2
3,72,3,1,0.1,0,3
100,72,80,38,3.8,20,80
200,72,174,4,0.4,26,174
2000,72,1799,103,10.3,201,1799
2,73,2,1,0.1,0,2
3,73,2,2,0.2,1,2
100,73,83,50,5.0,17,83
200,73,174,18,1.8,26,174
2000,73,1767,244,24.4,233,1767
2,74,1,1,0.1,1,1
3,74,3,1,0.1,0,3
100,74,89,39,3.9,11,89
200,74,171,42,4.2,29,171
2000,74,1794,127,12.7,206,1794
2,75,2,1,0.1,0,2
3,75,3,1,0.1,0,3
100,75,90,31,3.1,10,90
200,75,176,27,2.7,24,176
2000,75,1783,147,14.7,217,1783
2,76,2,1,0.1,0,2
3,76,2,1,0.1,1,2
100,76,93,7,0.7,7,93
200,76,174,71,7.1,26,174
2000,76,1799,89,8.9,201,1799
2,77,2,1,0.1,0,2
3,77,3,1,0.1,0,3
100,77,82,24,2.4,18,82
200,77,172,10,1.0,28,172
2000,77,1792,65,6.5,208,1792
2,78,2,1,0.1,0,2
3,78,1,1,0.1,2,1
100,78,87,11,1.1,13,87
200,78,182,2,0.2,18,182
2000,78,1770,201,20.1,230,1770
2,79,1,1,0.1,1,1
3,79,3,1,0.1,0,3
100,79,75,52,5.2,25,75
200,79,168,57,5.7,32,168
2000,79,1805,145,14.5,195,1805
2,80,2,1,0.1,0,2
3,80,2,1,0.1,1,2
100,80,88,21,2.1,12,88
200,80,184,75,7.5,16,184
2000,80,1792,226,22.6,208,1792
2,81,1,1,0.1,1,1
3,81,2,1,0.1,1,2
100,81,93,19,1.9,7,93
200,81,175,54,5.4,25,175
2000,81,1789,185,18.5,211,1789
2,82,2,1,0.1,0,2
3,82,3,1,0.1,0,3
100,82,88,23,2.3,12,88
200,82,174,63,6.3,26,174
2000,82,1779,163,16.3,221,1779
2,83,2,1,0.1,0,2
3,83,2,1,0.1,1,2
100,83,86,7,0.7,14,86
200,83,175,65,6.5,25,175
2000,83,1793,3,0.3,207,1793
2,84,1,1,0.1,1,1
3,84,3,1,0.1,0,3
100,84,81,18,1.8,19,81
200,84,176,71,7.1,24,176
2000,84,1778,262,26.2,222,1778
2,85,1,1,0.1,1,1
3,85,2,1,0.1,1,2
100,85,85,36,3.6,15,85
200,85,171,49,4.9,29,171
2000,85,1780,97,9.7,220,1780
2,86,2,1,0.1,0,2
3,86,3,1,0.1,0,3
100,86,89,26,2.6,11,89
200,86,172,24,2.4,28,172
2000,86,1794,146,14.6,206,1794
2,87,2,1,0.1,0,2
3,87,3,1,0.1,0,3
100,87,87,36,3.6,13,87
200,87,170,108,10.8,30,170
2000,87,1782,131,13.1,218,1782
2,88,2,1,0.1,0,2
3,88,2,1,0.1,1,2
100,88,86,27,2.7,14,86
200,88,170,37,3.7,30,170
2000,88,1764,132,13.2,236,1764
2,89,2,1,0.1,0,2
3,89,3,1,0.1,0,3
100,89,84,42,4.2,16,84
200,89,181,8,0.8,19,181
2000,89,1777,58,5.8,223,1777
2,90,2,1,0.1,0,2
3,90,2,1,0.1,1,2
100,90,90,13,1.3,10,90
200,90,174,74,7.4,26,174
2000,90,1779,114,11.4,221,1779
2,91,2,1,0.1,0,2
3,91,3,1,0.1,0,3
100,91,86,36,3.6,14,86
200,91,167,59,5.9,33,167
2000,91,1775,63,6.3,225,1775
2,92,2,1,0.1,0,2
3,92,2,1,0.1,1,2
100,92,86,5,0.5,14,86
200,92,178,70,7.0,22,178
2000,92,1781,154,15.4,219,1781
2,93,2,1,0.1,0,2
3,93,3,1,0.1,0,3
100,93,90,9,0.9,10,90
200,93,174,82,8.2,26,174
2000,93,1788,120,12.0,212,1788
2,94,1,1,0.1,1,1
3,94,3,1,0.1,0,3
100,94,88,36,3.6,12,88
200,94,177,8,0.8,23,177
2000,94,1791,155,15.5,209,1791
2,95,2,1,0.1,0,2
3,95,3,1,0.1,0,3
100,95,83,20,2.0,17,83
200,95,179,27,2.7,21,179
2000,95,1794,179,17.9,206,1794
2,96,2,1,0.1,0,2
3,96,3,1,0.1,0,3
100,96,89,9,0.9,11,89
200,96,178,10,1.0,22,178
2000,96,1788,113,11.3,212,1788
2,97,2,1,0.1,0,2
3,97,3,1,0.1,0,3
100,97,95,2,0.2,5,95
200,97,170,18,1.8,30,170
2000,97,1766,274,27.4,234,1766
2,98,2,1,0.1,0,2
3,98,3,1,0.1,0,3
100,98,90,14,1.4,10,90
200,98,173,54,5.4,27,173
2000,98,1808,81,8.1,192,1808
2,99,2,1,0.1,0,2
3,99,3,1,0.1,0,3
100,99,86,16,1.6,14,86
200,99,184,28,2.8,16,184
2000,99,1766,221,22.1,234,1766
2,100,2,1,0.1,0,2
3,100,3,1,0.1,0,3
100,100,88,35,3.5,12,88
200,100,175,71,7.1,25,175
2000,100,1794,116,11.6,206,1794
